time,ES220
2021-01-01,-1.5199999
2021-01-02,-0.65615374
2021-01-03,1.2376924
2021-01-04,1.456923
2021-01-05,1.5438461
2021-01-06,1.1815385
2021-01-07,0.2753846
2021-01-08,0.5623077
2021-01-09,-0.33615384
2021-01-10,-0.09538461
2021-01-11,-1.2046154
2021-01-12,-1.3715384
2021-01-13,-0.32
2021-01-14,-0.61153847
2021-01-15,-3.2884614
2021-01-16,-4.2161536
2021-01-17,-10.133845
2021-01-18,-12.866922
2021-01-19,-3.7346153
2021-01-20,3.1269228
2021-01-21,4.503846
2021-01-22,5.886923
2021-01-23,6.003846
2021-01-24,2.646154
2021-01-25,0.8453846
2021-01-26,0.22
2021-01-27,-0.113076925
2021-01-28,-0.9861539
2021-01-29,-1.64
2021-01-30,-2.1284614
2021-01-31,-5.4976926
2021-02-01,-8.25077
2021-02-02,-1.3146154
2021-02-03,4.3576922
2021-02-04,3.0576923
2021-02-05,-1.0815384
2021-02-06,-2.403077
2021-02-07,-6.581538
2021-02-08,-8.491538
2021-02-09,-8.051538
2021-02-10,-9.226154
2021-02-11,-9.935385
2021-02-12,-10.853077
2021-02-13,-5.918462
2021-02-14,-4.35
2021-02-15,-6.664615
2021-02-16,-5.709231
2021-02-17,0.2892308
2021-02-18,1.5076923
2021-02-19,1.7453845
2021-02-20,3.5184615
2021-02-21,4.9476924
2021-02-22,5.2638464
2021-02-23,5.434615
2021-02-24,9.130769
2021-02-25,9.917692
2021-02-26,8.638462
2021-02-27,5.7953844
2021-02-28,4.1969233
2021-03-01,3.8561537
2021-03-02,5.394615
2021-03-03,6.7484612
2021-03-04,6.331538
2021-03-05,1.3615385
2021-03-06,0.54999995
2021-03-07,1.9030769
2021-03-08,0.61615384
2021-03-09,-0.5069231
2021-03-10,0.11769231
2021-03-11,0.45461538
2021-03-12,6.243077
2021-03-13,6.3115387
2021-03-14,6.8938456
2021-03-15,4.2115383
2021-03-16,4.0707693
2021-03-17,3.1653848
2021-03-18,1.2361538
2021-03-19,0.27846152
2021-03-20,-2.6915383
2021-03-21,-0.45153844
2021-03-22,2.373077
2021-03-23,4.7046156
2021-03-24,5.5784616
2021-03-25,7.5261536
2021-03-26,9.578462
2021-03-27,11.6753845
2021-03-28,6.769231
2021-03-29,8.563077
2021-03-30,13.457691
2021-03-31,14.349999
2021-04-01,13.851538
2021-04-02,8.326923
2021-04-03,5.280769
2021-04-04,3.2569232
2021-04-05,6.100769
2021-04-06,3.130769
2021-04-07,2.3007693
2021-04-08,2.8899999
2021-04-09,5.833846
2021-04-10,9.896153
2021-04-11,11.416154
2021-04-12,10.365385
2021-04-13,4.6823077
2021-04-14,4.3999996
2021-04-15,2.7361538
2021-04-16,3.9953845
2021-04-17,5.436923
2021-04-18,8.063846
2021-04-19,10.99923
2021-04-20,9.69923
2021-04-21,11.223077
2021-04-22,8.6
2021-04-23,5.6030765
2021-04-24,6.475384
2021-04-25,5.9038463
2021-04-26,3.6638463
2021-04-27,4.085385
2021-04-28,8.509231
2021-04-29,11.99
2021-04-30,12.4253845
2021-05-01,8.581538
2021-05-02,7.9084616
2021-05-03,6.4884615
2021-05-04,9.613846
2021-05-05,10.651539
2021-05-06,8.631538
2021-05-07,8.66
2021-05-08,7.7523074
2021-05-09,12.74
2021-05-10,17.622307
2021-05-11,20.523075
2021-05-12,20.773846
2021-05-13,17.665384
2021-05-14,14.526923
2021-05-15,13.793845
2021-05-16,14.549231
2021-05-17,12.761538
2021-05-18,13.332308
2021-05-19,12.216154
2021-05-20,12.225384
2021-05-21,13.454615
2021-05-22,13.753845
2021-05-23,12.769231
2021-05-24,12.373845
2021-05-25,14.530768
2021-05-26,12.6607685
2021-05-27,14.027691
2021-05-28,11.645384
2021-05-29,11.643846
2021-05-30,12.673077
2021-05-31,12.295384
2021-06-01,12.316153
2021-06-02,15.809999
2021-06-03,15.53923
2021-06-04,16.565384
2021-06-05,19.23769
2021-06-06,17.964615
2021-06-07,18.373846
2021-06-08,18.516924
2021-06-09,18.609999
2021-06-10,17.281538
2021-06-11,18.096153
2021-06-12,19.155384
2021-06-13,14.999231
2021-06-14,15.2530775
2021-06-15,17.781538
2021-06-16,19.91846
2021-06-17,21.57
2021-06-18,22.87923
2021-06-19,24.854614
2021-06-20,25.00077
2021-06-21,25.763845
2021-06-22,24.630001
2021-06-23,21.670769
2021-06-24,22.691538
2021-06-25,20.052307
2021-06-26,19.75077
2021-06-27,19.508461
2021-06-28,20.252306
2021-06-29,21.829231
2021-06-30,21.548462
2021-07-01,19.17923
2021-07-02,18.35154
2021-07-03,19.51
2021-07-04,19.321537
2021-07-05,20.584614
2021-07-06,22.093843
2021-07-07,24.035387
2021-07-08,22.076153
2021-07-09,21.883076
2021-07-10,19.272306
2021-07-11,18.631538
2021-07-12,21.156923
2021-07-13,22.56846
2021-07-14,25.558462
2021-07-15,22.826923
2021-07-16,23.34154
2021-07-17,23.454617
2021-07-18,23.433077
2021-07-19,20.201538
2021-07-20,18.224613
2021-07-21,17.614614
2021-07-22,18.638462
2021-07-23,19.303078
2021-07-24,20.399231
2021-07-25,22.036922
2021-07-26,23.253845
2021-07-27,23.41923
2021-07-28,24.011536
2021-07-29,21.914614
2021-07-30,21.05
2021-07-31,21.141539
2021-08-01,19.216923
2021-08-02,18.137693
2021-08-03,17.995384
2021-08-04,17.70923
2021-08-05,16.257692
2021-08-06,17.246153
2021-08-07,18.707691
2021-08-08,20.425385
2021-08-09,19.74923
2021-08-10,20.715384
2021-08-11,18.916924
2021-08-12,18.147692
2021-08-13,20.553078
2021-08-14,23.265383
2021-08-15,22.94846
2021-08-16,23.535381
2021-08-17,18.326153
2021-08-18,16.352306
2021-08-19,17.94154
2021-08-20,19.215385
2021-08-21,18.206154
2021-08-22,19.364614
2021-08-23,18.133076
2021-08-24,15.236922
2021-08-25,12.99
2021-08-26,15.316923
2021-08-27,14.12
2021-08-28,13.983846
2021-08-29,14.780768
2021-08-30,14.096923
2021-08-31,15.477692
2021-09-01,15.766922
2021-09-02,15.481539
2021-09-03,15.256923
2021-09-04,14.948461
2021-09-05,13.537691
2021-09-06,13.271539
2021-09-07,16.284615
2021-09-08,16.946922
2021-09-09,18.50923
2021-09-10,19.005383
2021-09-11,18.752308
2021-09-12,18.89846
2021-09-13,18.119999
2021-09-14,16.684614
2021-09-15,17.763845
2021-09-16,19.532309
2021-09-17,16.03
2021-09-18,12.973846
2021-09-19,10.404615
2021-09-20,9.943846
2021-09-21,9.820769
2021-09-22,10.639999
2021-09-23,13.256923
2021-09-24,14.393846
2021-09-25,15.683076
2021-09-26,17.194614
2021-09-27,16.361538
2021-09-28,14.20923
2021-09-29,11.053846
2021-09-30,12.328461
2021-10-01,10.292307
2021-10-02,13.809999
2021-10-03,14.933077
2021-10-04,16.06077
2021-10-05,17.275383
2021-10-06,16.031538
2021-10-07,13.231538
2021-10-08,8.5199995
2021-10-09,7.243846
2021-10-10,6.6584616
2021-10-11,6.352308
2021-10-12,9.199231
2021-10-13,6.856153
2021-10-14,6.4599996
2021-10-15,11.639231
2021-10-16,9.2615385
2021-10-17,8.433077
2021-10-18,8.872308
2021-10-19,11.346923
2021-10-20,15.208461
2021-10-21,14.756153
2021-10-22,9.390769
2021-10-23,7.3423076
2021-10-24,5.7038455
2021-10-25,8.297692
2021-10-26,7.972307
2021-10-27,9.941538
2021-10-28,10.553846
2021-10-29,10.255385
2021-10-30,11.526154
2021-10-31,13.062307
2021-11-01,11.512308
2021-11-02,8.501538
2021-11-03,8.608461
2021-11-04,10.605384
2021-11-05,7.9630766
2021-11-06,7.833077
2021-11-07,6.381538
2021-11-08,7.1115384
2021-11-09,5.9976916
2021-11-10,6.636153
2021-11-11,6.075384
2021-11-12,3.8738463
2021-11-13,5.3146152
2021-11-14,3.5584614
2021-11-15,4.8230767
2021-11-16,6.719231
2021-11-17,3.9892309
2021-11-18,6.560769
2021-11-19,9.016154
2021-11-20,10.65923
2021-11-21,8.117692
2021-11-22,5.0699997
2021-11-23,1.8453845
2021-11-24,4.77
2021-11-25,2.4984615
2021-11-26,2.2015383
2021-11-27,1.3784616
2021-11-28,-0.08230769
2021-11-29,0.7146153
2021-11-30,1.6507691
2021-12-01,2.5107691
2021-12-02,4.329231
2021-12-03,0.3730769
2021-12-04,0.15615384
2021-12-05,0.32461542
2021-12-06,-0.00076923234
2021-12-07,-1.5746154
2021-12-08,-3.273846
2021-12-09,-2.4930768
2021-12-10,-1.2815385
2021-12-11,-3.7653844
2021-12-12,-3.757692
2021-12-13,-2.5861537
2021-12-14,1.1653845
2021-12-15,3.9446154
2021-12-16,5.983077
2021-12-17,5.363076
2021-12-18,3.0053847
2021-12-19,3.7123075
2021-12-20,1.0984614
2021-12-21,-1.5746154
2021-12-22,-4.220769
2021-12-23,-3.6361537
2021-12-24,1.2138461
2021-12-25,-4.496923
2021-12-26,-8.456154
2021-12-27,-8.975386
2021-12-28,-4.644615
2021-12-29,-0.78692305
2021-12-30,3.8246155
2021-12-31,8.419999
