time,FRJ11
2021-08-09,18.987778
2021-08-10,19.093332
2021-08-11,18.275555
2021-08-12,18.254444
2021-08-13,20.346668
2021-08-14,22.043333
2021-08-15,20.574444
2021-08-16,22.007776
2021-08-17,17.21889
2021-08-18,16.635553
2021-08-19,18.268887
2021-08-20,17.944445
2021-08-21,17.632223
2021-08-22,17.164444
2021-08-23,17.21889
2021-08-24,15.216666
2021-08-25,13.588887
2021-08-26,14.96
2021-08-27,14.030001
2021-08-28,14.342222
2021-08-29,15.3533325
2021-08-30,15.331111
2021-08-31,15.833333
2021-09-01,15.866665
2021-09-02,15.793333
2021-09-03,14.933332
2021-09-04,13.382222
2021-09-05,13.451111
2021-09-06,13.495556
2021-09-07,16.571112
2021-09-08,16.394445
2021-09-09,18.822222
2021-09-10,19.161112
2021-09-11,18.86222
2021-09-12,18.363333
2021-09-13,17.264444
2021-09-14,15.652222
2021-09-15,16.618889
2021-09-16,18.49222
2021-09-17,15.633333
2021-09-18,12.913333
2021-09-19,10.504444
2021-09-20,10.833333
2021-09-21,9.817778
2021-09-22,10.940001
2021-09-23,13.255555
2021-09-24,14.453334
2021-09-25,15.747777
2021-09-26,16.056665
2021-09-27,15.335556
2021-09-28,14.225555
2021-09-29,12.648888
2021-09-30,12.131109
2021-10-01,10.558888
2021-10-02,13.447778
2021-10-03,15.217777
2021-10-04,15.399999
2021-10-05,16.397776
2021-10-06,15.417777
2021-10-07,12.25111
2021-10-08,9.097778
2021-10-09,7.297777
2021-10-10,6.734444
2021-10-11,6.5277777
2021-10-12,8.498889
2021-10-13,7.158888
2021-10-14,6.757777
2021-10-15,11.442222
2021-10-16,8.96
2021-10-17,8.623333
2021-10-18,8.756666
2021-10-19,11.285555
2021-10-20,15.268887
2021-10-21,13.845554
2021-10-22,8.585556
2021-10-23,7.075556
2021-10-24,5.588888
2021-10-25,7.4066663
2021-10-26,7.6366663
2021-10-27,10.414444
2021-10-28,11.797778
2021-10-29,9.452222
2021-10-30,9.857778
2021-10-31,11.886666
2021-11-01,11.026666
2021-11-02,8.174444
2021-11-03,7.377778
2021-11-04,7.901111
2021-11-05,8.134444
2021-11-06,7.911111
2021-11-07,7.67
2021-11-08,7.7911115
2021-11-09,4.6355553
2021-11-10,5.5188885
2021-11-11,4.5455556
2021-11-12,6.551111
2021-11-13,5.8199997
2021-11-14,4.381111
2021-11-15,5.0666666
2021-11-16,5.218889
2021-11-17,4.215555
2021-11-18,6.591111
2021-11-19,10.174444
2021-11-20,10.463333
2021-11-21,7.8022213
2021-11-22,4.3266664
2021-11-23,2.7944443
2021-11-24,5.524444
2021-11-25,4.087778
2021-11-26,3.1666667
2021-11-27,1.2833333
2021-11-28,0.72222215
2021-11-29,1.2811112
2021-11-30,1.4655555
2021-12-01,1.5266666
2021-12-02,3.9511113
2021-12-03,0.27555552
2021-12-04,0.02444444
2021-12-05,-0.4188889
2021-12-06,-0.8288889
2021-12-07,-2.3988888
2021-12-08,-3.8822224
2021-12-09,-3.993333
2021-12-10,-0.90666664
2021-12-11,-3.7144444
2021-12-12,-3.5388892
2021-12-13,-1.0077777
2021-12-14,2.0866666
2021-12-15,4.615556
2021-12-16,6.5777774
2021-12-17,5.3633327
2021-12-18,3.2355554
2021-12-19,3.7211108
2021-12-20,0.9388888
2021-12-21,-1.9988889
2021-12-22,-3.9366667
2021-12-23,-3.4533334
2021-12-24,-0.5766666
2021-12-25,-5.3955555
2021-12-26,-9.074444
2021-12-27,-9.897778
2021-12-28,-5.7144446
2021-12-29,-1.4444444
2021-12-30,2.2444444
2021-12-31,8.297777
