time,EL515
2021-01-01,2.74
2021-01-02,2.82
2021-01-03,3.5
2021-01-04,2.96
2021-01-05,3.08
2021-01-06,2.1699998
2021-01-07,2.97
2021-01-08,1.37
2021-01-09,0.66999996
2021-01-10,2.9399998
2021-01-11,5.85
2021-01-12,5.1099997
2021-01-13,4.5699997
2021-01-14,1.52
2021-01-15,1.01
2021-01-16,0.82
2021-01-17,3.75
2021-01-18,5.23
2021-01-19,7.85
2021-01-20,8.96
2021-01-21,6.69
2021-01-22,4.2799997
2021-01-23,3.1299999
2021-01-24,1.63
2021-01-25,1.9499999
2021-01-26,4.46
2021-01-27,4.81
2021-01-28,4.65
2021-01-29,6.81
2021-01-30,0.31
2021-01-31,-0.97999996
2021-02-01,0.48
2021-02-02,3.6799998
2021-02-03,8.33
2021-02-04,6.5499997
2021-02-05,6.0699997
2021-02-06,2.3
2021-02-07,-3.8799999
2021-02-08,-4.49
2021-02-09,-3.1699998
2021-02-10,-3.6999998
2021-02-11,-5.13
2021-02-12,-5.0699997
2021-02-13,-4.46
2021-02-14,-0.65999997
2021-02-15,2.6799998
2021-02-16,6.85
2021-02-17,8.59
2021-02-18,8.19
2021-02-19,6.95
2021-02-20,11.8
2021-02-21,10.9
2021-02-22,11.62
2021-02-23,12.429999
2021-02-24,13.53
2021-02-25,9.86
2021-02-26,5.7999997
2021-02-27,4.06
2021-02-28,3.6899998
2021-03-01,5.45
2021-03-02,5.99
2021-03-03,3.9299998
2021-03-04,3.82
2021-03-05,2.21
2021-03-06,1.25
2021-03-07,2.53
2021-03-08,5.02
2021-03-09,5.16
2021-03-10,5.7999997
2021-03-11,8.88
2021-03-12,6.8999996
2021-03-13,6.68
2021-03-14,6.66
2021-03-15,6.64
2021-03-16,5.48
2021-03-17,5.0299997
2021-03-18,4.77
2021-03-19,4.62
2021-03-20,4.2999997
2021-03-21,6.22
2021-03-22,5.39
2021-03-23,6.41
2021-03-24,7.02
2021-03-25,8.04
2021-03-26,9.7
2021-03-27,6.7
2021-03-28,9.19
2021-03-29,11.24
2021-03-30,12.17
2021-03-31,13.98
2021-04-01,8.62
2021-04-02,5.6
2021-04-03,6.8799996
2021-04-04,6.23
2021-04-05,4.21
2021-04-06,2.44
2021-04-07,3.97
2021-04-08,5.66
2021-04-09,7.45
2021-04-10,4.75
2021-04-11,4.27
2021-04-12,3.52
2021-04-13,4.75
2021-04-14,4.3399997
2021-04-15,5.15
2021-04-16,6.37
2021-04-17,6.25
2021-04-18,7.96
2021-04-19,9.309999
2021-04-20,10.62
2021-04-21,7.3999996
2021-04-22,6.25
2021-04-23,7.0099998
2021-04-24,7.4199996
2021-04-25,6.5899997
2021-04-26,6.54
2021-04-27,9.22
2021-04-28,10.48
2021-04-29,7.5499997
2021-04-30,7.5
2021-05-01,7.24
