time,DEB35
2021-01-01,7.540999
2021-01-02,9.962
2021-01-03,7.807
2021-01-04,6.394
2021-01-05,5.876
2021-01-06,6.1589994
2021-01-07,4.4449997
2021-01-08,6.18
2021-01-09,5.139
2021-01-10,5.6790004
2021-01-11,3.97
2021-01-12,4.584
2021-01-13,5.64
2021-01-14,7.054
2021-01-15,6.254
2021-01-16,4.276
2021-01-17,1.0810001
2021-01-18,4.387
2021-01-19,5.759
2021-01-20,7.8619995
2021-01-21,11.621
2021-01-22,13.084999
2021-01-23,11.199999
2021-01-24,9.94
2021-01-25,6.8849998
2021-01-26,5.8479996
2021-01-27,4.563
2021-01-28,5.55
2021-01-29,9.724
2021-01-30,10.173
2021-01-31,10.384001
2021-02-01,8.418
2021-02-02,9.407
2021-02-03,10.77
2021-02-04,13.289
2021-02-05,12.064
2021-02-06,11.962
2021-02-07,12.769999
2021-02-08,10.27
2021-02-09,10.753
2021-02-10,11.093999
2021-02-11,9.967
2021-02-12,6.856
2021-02-13,3.077
2021-02-14,0.97599995
2021-02-15,2.4339998
2021-02-16,3.682
2021-02-17,8.200999
2021-02-18,9.348
2021-02-19,8.921999
2021-02-20,10.849999
2021-02-21,9.617999
2021-02-22,11.042999
2021-02-23,10.924999
2021-02-24,11.751
2021-02-25,12.613999
2021-02-26,11.295
2021-02-27,10.555
2021-02-28,9.273
2021-03-01,7.6
2021-03-02,8.475
2021-03-03,10.033
2021-03-04,8.304
2021-03-05,8.761
2021-03-06,7.75
2021-03-07,7.4
2021-03-08,8.716
2021-03-09,8.217001
2021-03-10,7.975
2021-03-11,7.4229994
2021-03-12,10.553
2021-03-13,10.926001
2021-03-14,9.238
2021-03-15,7.328
2021-03-16,7.393
2021-03-17,5.8329997
2021-03-18,5.684
2021-03-19,4.773
2021-03-20,6.1039996
2021-03-21,6.576
2021-03-22,7.1240005
2021-03-23,6.672
2021-03-24,7.53
2021-03-25,9.448999
2021-03-26,10.4
2021-03-27,10.712999
2021-03-28,11.686
2021-03-29,11.568999
2021-03-30,13.409999
2021-03-31,14.264999
2021-04-01,17.34
2021-04-02,14.969999
2021-04-03,12.698
2021-04-04,11.128
2021-04-05,9.49
2021-04-06,9.248
2021-04-07,6.072
2021-04-08,6.1599994
2021-04-09,7.6400003
2021-04-10,9.049
2021-04-11,11.278
2021-04-12,10.876999
2021-04-13,9.629999
2021-04-14,8.032999
2021-04-15,8.771999
2021-04-16,8.6189995
2021-04-17,9.254
2021-04-18,9.003
2021-04-19,8.825
2021-04-20,9.621
2021-04-21,10.524
2021-04-22,11.304999
2021-04-23,12.02
2021-04-24,13.398999
2021-04-25,13.056
2021-04-26,12.816
2021-04-27,13.448
2021-04-28,14.497999
2021-04-29,15.0460005
2021-04-30,16.888998
2021-05-01,15.989
2021-05-02,14.976
2021-05-03,12.735
2021-05-04,12.345
2021-05-05,13.17
2021-05-06,14.936
2021-05-07,15.285001
2021-05-08,15.056002
2021-05-09,16.285
2021-05-10,17.842
2021-05-11,17.478
2021-05-12,14.625
2021-05-13,14.226999
2021-05-14,12.632
2021-05-15,12.813998
2021-05-16,14.940999
2021-05-17,16.637999
2021-05-18,13.884999
2021-05-19,15.422
2021-05-20,14.2699995
2021-05-21,14.6779995
2021-05-22,15.619
2021-05-23,18.102001
2021-05-24,19.342
2021-05-25,16.242
2021-05-26,15.565999
2021-05-27,16.261
2021-05-28,16.304998
2021-05-29,16.75
2021-05-30,16.505
2021-05-31,16.187
2021-06-01,16.327
2021-06-02,17.634998
2021-06-03,18.828
2021-06-04,19.828999
2021-06-05,19.781
2021-06-06,19.553
2021-06-07,18.167002
2021-06-08,18.107998
2021-06-09,19.019001
2021-06-10,19.966
2021-06-11,19.848999
2021-06-12,20.762999
2021-06-13,20.977999
2021-06-14,21.552
2021-06-15,21.475
2021-06-16,20.17
2021-06-17,21.699
2021-06-18,21.895
2021-06-19,21.972
2021-06-20,23.22
2021-06-21,25.003
