time,CZ063
2021-01-01,0.9279166
2021-01-02,-0.6795833
2021-01-03,-2.7408333
2021-01-04,-1.7770834
2021-01-05,-3.675833
2021-01-06,-3.5470831
2021-01-07,-1.8237499
2021-01-08,-3.1366665
2021-01-09,-7.3170834
2021-01-10,-5.0004163
2021-01-11,-0.65124995
2021-01-12,-1.5875
2021-01-13,-6.1324997
2021-01-14,-15.025416
2021-01-15,-19.354582
2021-01-16,-16.955
2021-01-17,-12.947499
2021-01-18,-7.120833
2021-01-19,-0.97125006
2021-01-20,-4.440417
2021-01-21,-4.7241664
2021-01-22,0.70416665
2021-01-23,2.3374999
2021-01-24,1.36875
2021-01-25,0.7245833
2021-01-26,0.44208333
2021-01-27,-0.61875
2021-01-28,-3.6675003
2021-01-29,-4.3441668
2021-01-30,-5.9304166
2021-01-31,-7.247083
2021-02-01,-8.272916
2021-02-02,-7.2933335
2021-02-03,-8.366667
2021-02-04,-14.500833
2021-02-05,-16.116667
2021-02-06,-14.515832
2021-02-07,-8.5575
2021-02-08,-8.92375
2021-02-09,-12.990417
2021-02-10,-15.1925
2021-02-11,-17.47875
2021-02-12,-14.537915
2021-02-13,-4.9170833
2021-02-14,-6.212917
2021-02-15,-8.507083
2021-02-16,-6.8545837
2021-02-17,-16.785833
2021-02-18,-16.268333
2021-02-19,-6.853334
2021-02-20,-3.5874999
2021-02-21,-0.45333335
2021-02-22,-7.730417
2021-02-23,-6.015833
2021-02-24,-1.1908332
2021-02-25,3.29625
2021-02-26,2.8162498
2021-02-27,1.5837499
2021-02-28,3.5666666
2021-03-01,2.8974998
2021-03-02,2.71375
2021-03-03,1.68
2021-03-04,-2.33375
2021-03-05,-5.4354167
2021-03-06,-2.4516666
2021-03-07,-4.713333
2021-03-08,-7.1470833
2021-03-09,-7.880833
2021-03-10,-12.068333
2021-03-11,-5.1458335
2021-03-12,-1.8683332
2021-03-13,1.0579166
2021-03-14,0.57916665
2021-03-15,0.72
2021-03-16,-0.04583333
2021-03-17,-0.36625
2021-03-18,-3.3916664
2021-03-19,-6.357083
2021-03-20,-2.5608332
2021-03-21,0.96208334
2021-03-22,-1.9566666
2021-03-23,0.7070833
2021-03-24,2.1758335
2021-03-25,3.0391667
