time,EL621
2021-01-01,3.138182
2021-01-02,1.010909
2021-01-03,2.639091
2021-01-04,5.0518184
2021-01-05,5.2472725
2021-01-06,1.6354545
2021-01-07,4.0863633
2021-01-08,0.3772727
2021-01-09,-1.0572728
2021-01-10,-2.6054544
2021-01-11,-1.5981818
2021-01-12,-1.3827271
2021-01-13,-0.97727275
2021-01-14,-4.5454545
2021-01-15,-6.0
2021-01-16,-7.4927273
2021-01-17,-8.854545
2021-01-18,-8.971817
2021-01-19,-8.693636
2021-01-20,-3.4554543
2021-01-21,0.769091
2021-01-22,0.7690909
2021-01-23,4.0254545
2021-01-24,4.991818
2021-01-25,1.862727
2021-01-26,-1.4909091
2021-01-27,-2.9627273
2021-01-28,-3.6863632
2021-01-29,-2.1227274
2021-01-30,3.5199997
2021-01-31,1.6
2021-02-01,2.5336363
2021-02-02,2.8890908
2021-02-03,3.209091
2021-02-04,5.7872725
2021-02-05,4.8690906
2021-02-06,4.1400003
2021-02-07,3.2645454
2021-02-08,5.1163635
2021-02-09,6.889091
2021-02-10,6.943636
2021-02-11,6.1036363
2021-02-12,-4.316364
2021-02-13,-9.823636
2021-02-14,-7.0600004
2021-02-15,-4.385454
2021-02-16,-4.1899996
2021-02-17,-4.133636
2021-02-18,0.85636365
2021-02-19,-1.0627272
2021-02-20,-0.9472727
2021-02-21,0.88727266
2021-02-22,2.6154544
2021-02-23,5.097273
2021-02-24,4.179091
2021-02-25,6.5427265
2021-02-26,9.062727
2021-02-27,8.034545
2021-02-28,4.2381816
2021-03-01,3.3672729
2021-03-02,4.752727
2021-03-03,6.2018175
2021-03-04,5.4645457
2021-03-05,5.8827267
2021-03-06,3.7009087
2021-03-07,-0.49909088
2021-03-08,0.4472726
2021-03-09,-0.33636355
2021-03-10,-0.36090907
2021-03-11,-1.6072727
2021-03-12,0.77181816
2021-03-13,3.0681818
2021-03-14,5.2827272
2021-03-15,5.0945454
2021-03-16,2.6718185
2021-03-17,2.4209092
2021-03-18,1.5118179
2021-03-19,1.8072727
2021-03-20,-0.00818181
2021-03-21,0.43272725
2021-03-22,0.22181831
2021-03-23,-0.020909049
2021-03-24,-0.5972727
2021-03-25,-0.33090907
2021-03-26,2.851818
2021-03-27,5.6281815
2021-03-28,6.948181
2021-03-29,5.4790907
2021-03-30,4.7036366
2021-03-31,6.060909
2021-04-01,9.312726
2021-04-02,10.058181
2021-04-03,7.5827274
2021-04-04,4.0190907
2021-04-05,3.7181816
2021-04-06,5.104545
2021-04-07,2.9263635
2021-04-08,1.31
2021-04-09,1.8036364
2021-04-10,4.89
2021-04-11,7.3836365
2021-04-12,9.902727
2021-04-13,10.581819
2021-04-14,7.175455
2021-04-15,4.429091
2021-04-16,3.7236364
2021-04-17,4.3136363
2021-04-18,6.240909
2021-04-19,6.9772725
2021-04-20,7.5127273
2021-04-21,8.034545
2021-04-22,8.560908
2021-04-23,10.375454
2021-04-24,7.456364
2021-04-25,8.517272
2021-04-26,9.034545
2021-04-27,9.058183
2021-04-28,7.316364
2021-04-29,9.748181
2021-04-30,13.712727
2021-05-01,16.604546
2021-05-02,18.434546
2021-05-03,15.138181
2021-05-04,10.238181
2021-05-05,13.705454
2021-05-06,12.91
2021-05-07,13.564546
2021-05-08,12.427273
2021-05-09,8.82909
2021-05-10,12.392728
2021-05-11,13.295453
2021-05-12,14.180908
2021-05-13,12.920001
2021-05-14,12.7190895
2021-05-15,13.620002
2021-05-16,14.099091
2021-05-17,12.929091
