time,NL230
2021-01-01,13.58
2021-01-02,10.44
2021-01-03,12.38
2021-01-04,14.099999
2021-01-05,13.639999
2021-01-06,11.969999
2021-01-07,12.389999
2021-01-08,9.71
2021-01-09,6.75
2021-01-10,6.69
2021-01-11,7.23
2021-01-12,8.75
2021-01-13,7.8599997
2021-01-14,5.25
2021-01-15,3.86
2021-01-16,5.23
2021-01-17,3.33
2021-01-18,4.67
2021-01-19,1.9799999
2021-01-20,0.35999998
2021-01-21,1.31
2021-01-22,7.27
2021-01-23,10.36
2021-01-24,13.57
2021-01-25,12.96
2021-01-26,8.429999
2021-01-27,8.04
2021-01-28,7.04
2021-01-29,4.23
2021-01-30,9.099999
2021-01-31,10.04
2021-02-01,7.3399997
2021-02-02,6.48
2021-02-03,7.93
2021-02-04,8.849999
2021-02-05,9.36
2021-02-06,9.66
2021-02-07,7.8199997
2021-02-08,11.389999
2021-02-09,15.429999
2021-02-10,14.58
2021-02-11,14.309999
2021-02-12,9.25
2021-02-13,
2021-02-14,
2021-02-15,3.59
2021-02-16,0.03
2021-02-17,-2.6
2021-02-18,5.0099998
2021-02-19,2.12
2021-02-20,0.93
2021-02-21,4.8199997
2021-02-22,4.13
2021-02-23,5.8599997
2021-02-24,4.93
2021-02-25,7.56
2021-02-26,11.41
2021-02-27,12.11
2021-02-28,10.7699995
2021-03-01,4.9
2021-03-02,6.24
2021-03-03,6.22
2021-03-04,9.25
2021-03-05,12.29
2021-03-06,10.76
2021-03-07,3.84
2021-03-08,7.5499997
2021-03-09,7.8799996
2021-03-10,6.6
2021-03-11,5.9
2021-03-12,3.55
2021-03-13,5.81
2021-03-14,7.37
2021-03-15,12.32
2021-03-16,11.84
2021-03-17,8.88
2021-03-18,8.8
2021-03-19,9.05
2021-03-20,7.1499996
2021-03-21,8.679999
2021-03-22,9.2699995
2021-03-23,8.42
2021-03-24,3.72
2021-03-25,4.62
2021-03-26,7.41
2021-03-27,8.73
2021-03-28,10.79
2021-03-29,9.889999
2021-03-30,7.2
2021-03-31,6.97
2021-04-01,9.5199995
2021-04-02,12.059999
2021-04-03,11.2
2021-04-04,11.46
2021-04-05,8.389999
2021-04-06,14.08
2021-04-07,13.059999
2021-04-08,8.99
2021-04-09,7.95
2021-04-10,8.4
2021-04-11,8.24
2021-04-12,8.91
2021-04-13,15.03
2021-04-14,12.69
2021-04-15,10.679999
2021-04-16,11.2699995
2021-04-17,10.429999
2021-04-18,13.639999
2021-04-19,13.88
2021-04-20,14.42
2021-04-21,13.309999
2021-04-22,13.759999
2021-04-23,15.48
2021-04-24,13.82
2021-04-25,12.65
2021-04-26,14.78
2021-04-27,16.039999
2021-04-28,13.07
2021-04-29,14.589999
2021-04-30,17.34
2021-05-01,19.59
2021-05-02,22.109999
2021-05-03,23.09
2021-05-04,17.24
2021-05-05,18.35
2021-05-06,17.58
2021-05-07,18.15
2021-05-08,18.96
2021-05-09,14.299999
2021-05-10,12.34
2021-05-11,15.299999
2021-05-12,14.469999
2021-05-13,15.78
2021-05-14,17.84
2021-05-15,17.98
2021-05-16,17.34
2021-05-17,18.47
2021-05-18,17.58
2021-05-19,17.71
2021-05-20,18.17
2021-05-21,17.71
2021-05-22,17.85
2021-05-23,20.46
2021-05-24,20.26
2021-05-25,19.57
2021-05-26,20.539999
2021-05-27,20.88
2021-05-28,20.1
2021-05-29,20.82
2021-05-30,20.51
2021-05-31,17.07
2021-06-01,14.799999
2021-06-02,15.88
2021-06-03,16.21
2021-06-04,18.05
2021-06-05,18.949999
2021-06-06,18.449999
2021-06-07,20.09
2021-06-08,20.359999
2021-06-09,21.35
2021-06-10,21.869999
2021-06-11,21.619999
2021-06-12,20.619999
2021-06-13,21.0
2021-06-14,18.21
2021-06-15,19.619999
2021-06-16,20.43
2021-06-17,19.859999
2021-06-18,20.41
2021-06-19,19.859999
2021-06-20,20.73
2021-06-21,22.48
2021-06-22,22.25
2021-06-23,23.32
2021-06-24,25.07
2021-06-25,26.83
2021-06-26,26.51
2021-06-27,25.789999
2021-06-28,25.189999
2021-06-29,26.39
2021-06-30,26.41
2021-07-01,26.46
2021-07-02,25.88
2021-07-03,23.71
2021-07-04,22.26
2021-07-05,23.84
2021-07-06,24.56
2021-07-07,23.35
2021-07-08,23.01
2021-07-09,23.449999
2021-07-10,26.599998
2021-07-11,27.26
2021-07-12,24.029999
2021-07-13,24.93
2021-07-14,25.98
2021-07-15,28.13
2021-07-16,27.859999
2021-07-17,27.279999
2021-07-18,27.76
2021-07-19,28.599998
2021-07-20,26.939999
2021-07-21,24.619999
2021-07-22,23.74
2021-07-23,22.82
2021-07-24,23.539999
2021-07-25,24.8
2021-07-26,24.85
2021-07-27,27.539999
2021-07-28,28.529999
2021-07-29,28.97
2021-07-30,27.13
2021-07-31,27.699999
2021-08-01,27.18
2021-08-02,31.699999
2021-08-03,27.47
2021-08-04,27.32
2021-08-05,29.8
2021-08-06,29.07
2021-08-07,24.51
2021-08-08,24.35
2021-08-09,26.689999
2021-08-10,28.26
2021-08-11,27.38
2021-08-12,27.24
2021-08-13,24.99
2021-08-14,24.46
2021-08-15,23.49
2021-08-16,25.76
2021-08-17,27.849998
2021-08-18,25.539999
2021-08-19,23.689999
2021-08-20,21.6
2021-08-21,24.14
2021-08-22,22.769999
2021-08-23,23.8
2021-08-24,25.609999
2021-08-25,27.43
2021-08-26,24.06
2021-08-27,25.5
2021-08-28,23.35
2021-08-29,25.689999
2021-08-30,24.63
2021-08-31,22.85
2021-09-01,22.949999
2021-09-02,22.33
2021-09-03,19.17
2021-09-04,22.369999
2021-09-05,23.07
2021-09-06,20.73
2021-09-07,19.84
2021-09-08,19.449999
2021-09-09,20.52
2021-09-10,20.689999
2021-09-11,21.82
2021-09-12,21.66
2021-09-13,21.449999
2021-09-14,21.939999
2021-09-15,23.449999
2021-09-16,22.49
2021-09-17,22.91
2021-09-18,25.07
2021-09-19,23.91
2021-09-20,21.84
2021-09-21,18.8
2021-09-22,15.04
2021-09-23,14.849999
2021-09-24,14.589999
2021-09-25,17.56
2021-09-26,19.13
2021-09-27,19.08
2021-09-28,19.289999
2021-09-29,16.539999
2021-09-30,18.06
2021-10-01,16.75
2021-10-02,16.42
2021-10-03,14.61
2021-10-04,15.7
2021-10-05,15.74
2021-10-06,14.549999
2021-10-07,16.71
2021-10-08,17.68
2021-10-09,18.17
2021-10-10,16.38
2021-10-11,15.389999
2021-10-12,16.47
2021-10-13,16.81
2021-10-14,14.7699995
2021-10-15,15.15
2021-10-16,15.929999
2021-10-17,15.82
2021-10-18,15.7699995
2021-10-19,13.78
2021-10-20,14.7
2021-10-21,15.089999
2021-10-22,17.789999
2021-10-23,17.83
2021-10-24,14.99
2021-10-25,10.95
2021-10-26,12.46
2021-10-27,12.58
2021-10-28,13.9
2021-10-29,15.53
2021-10-30,14.69
2021-10-31,13.679999
2021-11-01,16.68
2021-11-02,17.26
2021-11-03,16.34
2021-11-04,18.41
2021-11-05,22.189999
2021-11-06,19.68
2021-11-07,15.839999
2021-11-08,17.49
2021-11-09,16.25
2021-11-10,8.679999
2021-11-11,9.94
2021-11-12,10.62
2021-11-13,12.45
2021-11-14,16.06
2021-11-15,13.559999
2021-11-16,14.719999
2021-11-17,10.98
2021-11-18,10.0
2021-11-19,9.99
2021-11-20,11.7
2021-11-21,10.2
2021-11-22,14.7
2021-11-23,12.07
2021-11-24,9.17
2021-11-25,9.34
2021-11-26,8.44
2021-11-27,13.83
2021-11-28,13.91
2021-11-29,16.83
2021-11-30,10.4
2021-12-01,8.4
2021-12-02,7.94
2021-12-03,12.08
2021-12-04,11.28
2021-12-05,9.429999
2021-12-06,10.26
2021-12-07,15.83
2021-12-08,13.4
2021-12-09,11.65
2021-12-10,15.5199995
2021-12-11,14.599999
2021-12-12,16.84
2021-12-13,12.53
2021-12-14,10.88
2021-12-15,8.29
2021-12-16,5.46
2021-12-17,8.13
2021-12-18,6.5299997
2021-12-19,4.24
2021-12-20,6.21
2021-12-21,5.0
2021-12-22,3.1799998
2021-12-23,1.78
2021-12-24,2.84
2021-12-25,10.36
2021-12-26,9.82
2021-12-27,9.19
2021-12-28,5.7
2021-12-29,6.1
2021-12-30,7.0
2021-12-31,6.02
