time,BE254
2021-01-01,3.5049999
2021-01-02,0.348
2021-01-03,2.4
2021-01-04,2.1179998
2021-01-05,0.49299997
2021-01-06,1.6599998
2021-01-07,1.543
2021-01-08,-0.73599994
2021-01-09,0.021000003
2021-01-10,0.78
2021-01-11,-1.43
2021-01-12,1.515
2021-01-13,8.1779995
2021-01-14,8.321001
2021-01-15,7.557
2021-01-16,1.458
2021-01-17,7.012
2021-01-18,3.108
2021-01-19,4.426
2021-01-20,6.8630004
2021-01-21,10.266001
2021-01-22,8.296
2021-01-23,6.9
2021-01-24,6.7209997
2021-01-25,7.1949997
2021-01-26,1.8489997
2021-01-27,8.451
2021-01-28,13.498999
2021-01-29,12.257998
2021-01-30,11.717
2021-01-31,10.822
2021-02-01,11.393
2021-02-02,13.676999
2021-02-03,11.196
2021-02-04,11.205
2021-02-05,11.217
2021-02-06,10.566999
2021-02-07,6.6719995
2021-02-08,7.84
2021-02-09,7.6979995
2021-02-10,7.5439997
2021-02-11,9.442999
2021-02-12,9.544
2021-02-13,6.345
2021-02-14,5.5899997
2021-02-15,9.741
2021-02-16,11.061
2021-02-17,10.463999
2021-02-18,12.886999
2021-02-19,12.889999
2021-02-20,13.534999
2021-02-21,13.5
2021-02-22,13.172999
2021-02-23,13.5789995
2021-02-24,13.3949995
2021-02-25,11.501
2021-02-26,9.274
2021-02-27,8.672999
2021-02-28,7.5939994
2021-03-01,10.523001
2021-03-02,11.088
2021-03-03,9.63
2021-03-04,10.3289995
2021-03-05,9.599
2021-03-06,6.675
2021-03-07,8.673
2021-03-08,9.879
2021-03-09,5.6769996
2021-03-10,5.7190003
2021-03-11,13.437001
2021-03-12,10.166999
2021-03-13,10.187
2021-03-14,9.035001
2021-03-15,8.49
2021-03-16,10.064
2021-03-17,11.074999
2021-03-18,5.819
2021-03-19,7.747
2021-03-20,5.5199995
2021-03-21,6.3019996
2021-03-22,8.430999
2021-03-23,7.8199997
2021-03-24,9.52
2021-03-25,11.274
2021-03-26,10.867999
2021-03-27,9.518
2021-03-28,10.522
2021-03-29,12.99
2021-03-30,15.272
2021-03-31,15.934
2021-04-01,15.698999
2021-04-02,15.685999
2021-04-03,14.011999
2021-04-04,9.998
2021-04-05,10.985999
2021-04-06,10.787
2021-04-07,5.0299997
2021-04-08,8.519
2021-04-09,12.088999
2021-04-10,13.445
2021-04-11,12.434
2021-04-12,7.595
2021-04-13,7.174
2021-04-14,8.364
2021-04-15,8.117999
2021-04-16,7.3519998
2021-04-17,6.9189997
2021-04-18,8.924
2021-04-19,8.025
2021-04-20,12.825999
2021-04-21,14.8550005
2021-04-22,14.0130005
2021-04-23,15.131
2021-04-24,16.684
2021-04-25,15.9869995
2021-04-26,14.400999
2021-04-27,14.400999
2021-04-28,14.568998
2021-04-29,12.362
2021-04-30,12.135
2021-05-01,12.6119995
2021-05-02,10.073
2021-05-03,10.568999
2021-05-04,12.566
2021-05-05,14.378
2021-05-06,12.622999
2021-05-07,15.715001
2021-05-08,18.814999
2021-05-09,20.828
2021-05-10,15.396001
2021-05-11,13.717
2021-05-12,12.251001
2021-05-13,11.971001
2021-05-14,12.923999
2021-05-15,13.167999
2021-05-16,15.207998
2021-05-17,14.157999
2021-05-18,11.775
2021-05-19,12.735
2021-05-20,13.451999
2021-05-21,14.666998
2021-05-22,12.46
2021-05-23,11.448999
2021-05-24,12.109
2021-05-25,13.44
2021-05-26,12.279
2021-05-27,15.751999
2021-05-28,18.611
2021-05-29,20.842001
2021-05-30,19.576
2021-05-31,20.165
2021-06-01,21.241999
2021-06-02,20.991001
2021-06-03,20.029001
2021-06-04,19.654
2021-06-05,17.384998
2021-06-06,17.393002
2021-06-07,18.169
2021-06-08,19.663998
2021-06-09,20.480999
2021-06-10,21.729
2021-06-11,23.113997
2021-06-12,22.859001
2021-06-13,23.957
2021-06-14,23.876999
2021-06-15,24.466
2021-06-16,25.110998
2021-06-17,24.358997
2021-06-18,21.736002
2021-06-19,23.03
2021-06-20,21.727001
2021-06-21,19.923
2021-06-22,18.293001
2021-06-23,17.258
2021-06-24,18.325
2021-06-25,18.178999
2021-06-26,20.411999
2021-06-27,21.928
2021-06-28,16.92
2021-06-29,17.915
2021-06-30,17.657
2021-07-01,19.123001
2021-07-02,22.514002
2021-07-03,23.138
2021-07-04,20.9
2021-07-05,22.573
2021-07-06,23.506
2021-07-07,18.742
2021-07-08,17.473001
2021-07-09,18.163998
2021-07-10,18.337
2021-07-11,20.133
2021-07-12,21.363
2021-07-13,16.383999
2021-07-14,18.299
2021-07-15,18.847
2021-07-16,20.704
2021-07-17,20.998999
2021-07-18,22.478
2021-07-19,22.835001
2021-07-20,24.889997
2021-07-21,25.424
2021-07-22,25.403
2021-07-23,25.708996
2021-07-24,21.484999
2021-07-25,19.906
2021-07-26,20.035
2021-07-27,19.061998
