time,DE133
2021-01-01,1.132
2021-01-02,-0.46999997
2021-01-03,0.14199999
2021-01-04,0.386
2021-01-05,0.92200005
2021-01-06,1.4699999
2021-01-07,1.1
2021-01-08,0.51399994
2021-01-09,0.77
2021-01-10,0.024
2021-01-11,-0.11199999
2021-01-12,1.1439999
2021-01-13,1.418
2021-01-14,0.89799994
2021-01-15,-0.496
2021-01-16,-2.3779998
2021-01-17,-3.48
2021-01-18,-1.254
2021-01-19,2.348
2021-01-20,5.472
2021-01-21,8.227999
2021-01-22,6.632
2021-01-23,1.224
2021-01-24,0.61599994
2021-01-25,0.858
2021-01-26,0.182
2021-01-27,1.312
2021-01-28,1.874
2021-01-29,-1.122
2021-01-30,-1.8119999
2021-01-31,-6.8059998
2021-02-01,-4.4539995
2021-02-02,1.458
2021-02-03,5.718
2021-02-04,2.01
2021-02-05,0.16199999
2021-02-06,-1.47
2021-02-07,-6.0579996
2021-02-08,-9.552
2021-02-09,-10.4800005
2021-02-10,-9.674
2021-02-11,-5.708
2021-02-12,-6.426
2021-02-13,-8.968
2021-02-14,-8.888
2021-02-15,-6.5740004
2021-02-16,1.6579998
2021-02-17,4.1759996
2021-02-18,6.0199995
2021-02-19,5.2939997
2021-02-20,5.818
2021-02-21,7.682
2021-02-22,5.1359997
2021-02-23,9.128
2021-02-24,11.2300005
2021-02-25,10.5859995
2021-02-26,6.282
2021-02-27,4.23
2021-02-28,2.3719997
2021-03-01,3.154
2021-03-02,2.0379999
2021-03-03,5.3539996
2021-03-04,3.4900002
2021-03-05,1.438
2021-03-06,0.932
2021-03-07,2.776
2021-03-08,1.6159999
2021-03-09,0.526
2021-03-10,1.648
2021-03-11,6.5479994
2021-03-12,6.9760003
2021-03-13,6.1559997
2021-03-14,5.0239997
2021-03-15,4.484
2021-03-16,4.0519996
2021-03-17,1.792
2021-03-18,1.518
2021-03-19,0.85999995
2021-03-20,0.352
2021-03-21,4.698
2021-03-22,4.2279997
2021-03-23,5.588
2021-03-24,7.4679995
2021-03-25,7.908
2021-03-26,9.32
2021-03-27,6.25
2021-03-28,7.116
2021-03-29,13.035998
2021-03-30,13.494
2021-03-31,13.573999
2021-04-01,11.0
2021-04-02,6.5100007
2021-04-03,5.16
2021-04-04,3.8479996
2021-04-05,3.1
2021-04-06,1.464
2021-04-07,3.0
2021-04-08,3.9299998
2021-04-09,7.1439996
2021-04-10,6.326
2021-04-11,11.842
2021-04-12,4.414
2021-04-13,3.9099998
2021-04-14,3.7680001
2021-04-15,3.2619998
2021-04-16,6.4299994
2021-04-17,7.736
2021-04-18,7.3120003
2021-04-19,8.242
2021-04-20,10.296
2021-04-21,10.625999
2021-04-22,7.178
2021-04-23,7.682
2021-04-24,6.446
2021-04-25,5.7499995
2021-04-26,4.034
2021-04-27,6.3619995
2021-04-28,10.246
2021-04-29,11.596
2021-04-30,8.472
2021-05-01,9.819999
2021-05-02,8.157999
2021-05-03,7.3519998
2021-05-04,10.086
2021-05-05,8.645999
2021-05-06,7.132
2021-05-07,5.79
2021-05-08,9.546
2021-05-09,18.728
2021-05-10,21.462
2021-05-11,20.245998
2021-05-12,13.217999
2021-05-13,11.042
2021-05-14,10.967999
2021-05-15,12.844
2021-05-16,12.3619995
2021-05-17,12.728
2021-05-18,11.526
2021-05-19,11.358
2021-05-20,12.424
2021-05-21,14.761999
2021-05-22,12.809999
2021-05-23,11.564
2021-05-24,15.198
2021-05-25,12.084
2021-05-26,11.42
2021-05-27,10.898
2021-05-28,11.622
2021-05-29,11.856
2021-05-30,13.496
2021-05-31,13.997999
2021-06-01,16.819998
2021-06-02,17.95
2021-06-03,20.401999
2021-06-04,19.272
2021-06-05,20.935999
2021-06-06,21.262001
2021-06-07,20.566
2021-06-08,21.105999
2021-06-09,21.092
2021-06-10,21.448
2021-06-11,21.946
2021-06-12,18.408
2021-06-13,14.757998
2021-06-14,18.516
2021-06-15,19.756
2021-06-16,21.551998
2021-06-17,26.344
2021-06-18,27.076
2021-06-19,27.095999
2021-06-20,26.868
2021-06-21,24.608002
2021-06-22,17.942
2021-06-23,16.848
2021-06-24,16.522
2021-06-25,18.987999
2021-06-26,20.484
2021-06-27,21.051998
2021-06-28,23.824
2021-06-29,22.748
2021-06-30,17.845999
2021-07-01,15.853999
2021-07-02,18.496
2021-07-03,19.122
2021-07-04,21.643997
2021-07-05,19.334
2021-07-06,22.408
2021-07-07,18.306
2021-07-08,18.141998
2021-07-09,17.426
2021-07-10,19.202
2021-07-11,21.562
2021-07-12,21.03
2021-07-13,23.355999
2021-07-14,20.75
2021-07-15,21.036
2021-07-16,22.305998
2021-07-17,22.616001
2021-07-18,21.48
2021-07-19,17.42
2021-07-20,17.109999
2021-07-21,17.492
2021-07-22,19.442
2021-07-23,20.206
2021-07-24,22.788
2021-07-25,23.171999
2021-07-26,22.854
2021-07-27,22.144
2021-07-28,20.2
2021-07-29,20.047998
2021-07-30,19.466
2021-07-31,20.163998
2021-08-01,17.128
2021-08-02,17.088001
2021-08-03,16.95
2021-08-04,17.734
2021-08-05,17.269999
2021-08-06,18.553999
2021-08-07,19.16
2021-08-08,18.938
2021-08-09,17.522
2021-08-10,17.359997
2021-08-11,17.212
2021-08-12,19.47
2021-08-13,23.1
2021-08-14,21.731998
2021-08-15,20.094
2021-08-16,18.065998
2021-08-17,15.207998
2021-08-18,16.556
2021-08-19,18.264
2021-08-20,17.734
2021-08-21,18.462
2021-08-22,18.13
2021-08-23,15.49
2021-08-24,16.058
2021-08-25,14.986
2021-08-26,14.171999
2021-08-27,13.601999
2021-08-28,14.9
2021-08-29,15.37
2021-08-30,15.376001
2021-08-31,15.610001
2021-09-01,14.87
2021-09-02,15.387999
2021-09-03,15.773999
2021-09-04,13.516001
2021-09-05,15.006
2021-09-06,16.119999
2021-09-07,16.964
2021-09-08,17.22
2021-09-09,18.986
2021-09-10,20.198
2021-09-11,18.838
2021-09-12,17.448002
2021-09-13,15.982
2021-09-14,16.65
2021-09-15,18.246
2021-09-16,17.402
2021-09-17,14.736
2021-09-18,13.729999
2021-09-19,12.662
2021-09-20,11.945999
2021-09-21,12.469999
2021-09-22,13.191999
2021-09-23,14.729999
2021-09-24,15.0
2021-09-25,17.08
2021-09-26,18.34
2021-09-27,17.219997
2021-09-28,14.493999
2021-09-29,13.374001
2021-09-30,10.769999
2021-10-01,11.546
2021-10-02,14.08
2021-10-03,17.536001
2021-10-04,14.078
2021-10-05,12.435999
2021-10-06,12.0859995
2021-10-07,10.4939995
2021-10-08,10.528
2021-10-09,7.7699995
2021-10-10,5.9199996
2021-10-11,7.0660005
2021-10-12,8.0199995
2021-10-13,6.413999
2021-10-14,10.446001
2021-10-15,10.28
2021-10-16,7.9800005
2021-10-17,9.472
2021-10-18,10.728
2021-10-19,12.552
2021-10-20,16.001999
2021-10-21,13.032
2021-10-22,7.3259993
2021-10-23,6.792
2021-10-24,6.062
2021-10-25,6.078
2021-10-26,9.238
2021-10-27,11.25
2021-10-28,9.676
2021-10-29,7.9299994
2021-10-30,9.71
2021-10-31,12.688
2021-11-01,9.874
2021-11-02,8.664
2021-11-03,6.6259995
2021-11-04,6.7139997
2021-11-05,7.6839995
2021-11-06,8.248
2021-11-07,7.8300004
2021-11-08,8.118
2021-11-09,7.474
2021-11-10,3.3299994
2021-11-11,2.738
2021-11-12,4.146
2021-11-13,4.3739996
2021-11-14,6.1400003
2021-11-15,5.32
2021-11-16,5.942
2021-11-17,5.396
2021-11-18,7.576
2021-11-19,10.764
2021-11-20,10.514
2021-11-21,7.3339996
2021-11-22,3.206
2021-11-23,3.6699996
2021-11-24,6.2079997
2021-11-25,3.42
2021-11-26,3.3700001
2021-11-27,1.6779999
2021-11-28,-0.11999998
2021-11-29,1.6
2021-11-30,3.264
2021-12-01,5.8059998
2021-12-02,2.1539998
2021-12-03,0.188
2021-12-04,1.058
2021-12-05,1.4879999
2021-12-06,0.11999999
2021-12-07,-0.48199996
2021-12-08,-0.372
2021-12-09,-0.94200003
2021-12-10,-0.58
2021-12-11,-2.3600001
2021-12-12,0.492
2021-12-13,6.012
2021-12-14,6.6439996
2021-12-15,7.662
2021-12-16,6.84
2021-12-17,5.3459997
2021-12-18,5.786
2021-12-19,6.0980005
2021-12-20,0.758
2021-12-21,0.206
2021-12-22,-1.4
2021-12-23,-0.954
2021-12-24,3.124
2021-12-25,-6.0439997
2021-12-26,-7.45
2021-12-27,-2.5499997
2021-12-28,0.502
2021-12-29,3.7699997
2021-12-30,9.064
2021-12-31,12.8220005
