time,DE93B
2021-01-01,1.6366667
2021-01-02,1.05
2021-01-03,1.0799999
2021-01-04,-0.41166663
2021-01-05,0.77833337
2021-01-06,0.9299999
2021-01-07,0.67499995
2021-01-08,1.1883333
2021-01-09,0.38166666
2021-01-10,0.03666667
2021-01-11,2.0783331
2021-01-12,0.5683333
2021-01-13,-0.78833336
2021-01-14,-0.68666667
2021-01-15,-6.7383327
2021-01-16,-5.2816663
2021-01-17,-2.5966666
2021-01-18,-1.805
2021-01-19,1.41
2021-01-20,3.5166664
2021-01-21,4.205
2021-01-22,4.4933333
2021-01-23,2.5016665
2021-01-24,-0.24666667
2021-01-25,-0.33833334
2021-01-26,-1.9366666
2021-01-27,-2.1666667
2021-01-28,-1.84
2021-01-29,-3.2099998
2021-01-30,-6.43
2021-01-31,-3.9733331
2021-02-01,-5.3333335
2021-02-02,-1.73
2021-02-03,-2.9766665
2021-02-04,-5.766667
2021-02-05,-9.356667
2021-02-06,-8.066666
2021-02-07,-6.2116666
2021-02-08,-4.2100005
2021-02-09,-4.765
2021-02-10,-5.075
2021-02-11,-7.181667
2021-02-12,-7.2666664
2021-02-13,-4.45
2021-02-14,-3.4549997
2021-02-15,-5.455
2021-02-16,-0.78833336
2021-02-17,-0.6166666
2021-02-18,-0.37833333
2021-02-19,2.09
2021-02-20,2.2916665
2021-02-21,2.215
2021-02-22,1.5166668
2021-02-23,4.2966666
2021-02-24,6.7999997
2021-02-25,8.936666
2021-02-26,5.741667
2021-02-27,4.3883333
2021-02-28,5.5550003
2021-03-01,3.426667
2021-03-02,4.9083333
2021-03-03,1.6333336
2021-03-04,1.6383333
2021-03-05,-0.84999996
2021-03-06,0.495
2021-03-07,1.9266667
2021-03-08,-1.7216667
2021-03-09,-1.6583333
2021-03-10,-0.45666662
2021-03-11,2.5016665
2021-03-12,4.715
2021-03-13,2.33
2021-03-14,2.995
2021-03-15,3.2766666
2021-03-16,2.2399998
2021-03-17,1.415
2021-03-18,0.97833323
2021-03-19,-1.0616666
2021-03-20,1.3483334
2021-03-21,5.288333
2021-03-22,4.0133333
2021-03-23,5.266667
2021-03-24,7.2016664
2021-03-25,7.6649995
2021-03-26,6.1883335
2021-03-27,5.556667
2021-03-28,5.028333
2021-03-29,7.816667
2021-03-30,12.2699995
2021-03-31,10.536666
2021-04-01,5.2400002
2021-04-02,4.1566663
2021-04-03,3.9516666
2021-04-04,3.793333
2021-04-05,2.1633332
2021-04-06,3.3166666
2021-04-07,3.3116667
2021-04-08,3.415
2021-04-09,5.5166664
2021-04-10,4.293333
2021-04-11,2.5449998
2021-04-12,4.9533334
2021-04-13,4.161667
2021-04-14,3.6083333
2021-04-15,4.7466664
2021-04-16,5.89
2021-04-17,9.501666
2021-04-18,10.336666
2021-04-19,10.388333
2021-04-20,9.518333
2021-04-21,6.5966663
2021-04-22,4.78
2021-04-23,6.2883334
2021-04-24,5.1699996
2021-04-25,3.8666668
2021-04-26,4.3816667
2021-04-27,5.0033326
2021-04-28,6.136667
2021-04-29,6.535
2021-04-30,7.228334
2021-05-01,5.8033333
2021-05-02,6.115
2021-05-03,7.0783334
2021-05-04,4.955
2021-05-05,6.33
2021-05-06,6.1066666
2021-05-07,4.313333
2021-05-08,6.125
2021-05-09,9.615001
2021-05-10,14.616666
2021-05-11,16.845
2021-05-12,14.896667
2021-05-13,14.926667
2021-05-14,12.271667
2021-05-15,10.023334
2021-05-16,9.4349985
2021-05-17,11.454999
2021-05-18,11.538333
2021-05-19,11.951665
2021-05-20,9.818334
2021-05-21,9.676666
2021-05-22,11.305
2021-05-23,10.346667
2021-05-24,10.791667
2021-05-25,10.671666
2021-05-26,10.054999
2021-05-27,10.171666
2021-05-28,9.446667
2021-05-29,13.110001
2021-05-30,11.951667
2021-05-31,15.251666
2021-06-01,14.693333
2021-06-02,15.023334
2021-06-03,15.443333
2021-06-04,15.886665
2021-06-05,16.515
2021-06-06,18.035
2021-06-07,18.138332
2021-06-08,18.406668
2021-06-09,18.315
2021-06-10,17.835
2021-06-11,19.215
2021-06-12,17.08
2021-06-13,16.513332
2021-06-14,15.883331
2021-06-15,15.418332
2021-06-16,14.73
2021-06-17,17.636667
2021-06-18,21.89833
2021-06-19,22.806665
2021-06-20,22.748335
2021-06-21,21.5
2021-06-22,20.263332
2021-06-23,18.415
2021-06-24,18.505
2021-06-25,17.3
2021-06-26,17.736666
2021-06-27,18.546665
2021-06-28,18.611668
2021-06-29,19.885
2021-06-30,18.451666
2021-07-01,17.508333
2021-07-02,19.298332
2021-07-03,18.818333
2021-07-04,19.813334
2021-07-05,20.476665
2021-07-06,19.57
2021-07-07,18.935
2021-07-08,17.911665
2021-07-09,18.783333
2021-07-10,18.626665
2021-07-11,18.596666
2021-07-12,20.081665
2021-07-13,22.546667
2021-07-14,23.563334
2021-07-15,23.63
2021-07-16,23.201666
2021-07-17,21.826666
2021-07-18,19.628334
2021-07-19,17.909998
2021-07-20,17.443335
2021-07-21,18.873333
2021-07-22,18.914999
2021-07-23,19.845
2021-07-24,20.255
2021-07-25,19.623331
2021-07-26,22.755
2021-07-27,21.596666
2021-07-28,19.57
2021-07-29,17.348333
2021-07-30,17.460001
2021-07-31,17.005
2021-08-01,16.611668
2021-08-02,15.88
2021-08-03,14.718331
2021-08-04,15.553333
2021-08-05,15.968333
2021-08-06,16.923334
2021-08-07,17.175
2021-08-08,17.623335
2021-08-09,17.053333
2021-08-10,15.911667
2021-08-11,15.845
2021-08-12,16.91
2021-08-13,18.918333
2021-08-14,16.428333
2021-08-15,16.043333
2021-08-16,15.133334
2021-08-17,12.608334
2021-08-18,14.558333
2021-08-19,15.341666
2021-08-20,14.336667
2021-08-21,14.153333
2021-08-22,14.528335
2021-08-23,13.723332
2021-08-24,13.3949995
2021-08-25,14.811667
2021-08-26,12.416667
2021-08-27,14.338332
2021-08-28,14.583332
2021-08-29,15.695
2021-08-30,15.783333
2021-08-31,15.469998
2021-09-01,14.888333
2021-09-02,15.653333
2021-09-03,16.16
2021-09-04,12.318333
2021-09-05,11.178333
2021-09-06,12.049999
2021-09-07,14.581666
2021-09-08,16.376667
2021-09-09,17.121666
2021-09-10,16.091667
2021-09-11,17.123335
2021-09-12,17.506666
2021-09-13,15.353333
2021-09-14,14.226666
2021-09-15,14.490001
2021-09-16,15.075
2021-09-17,13.868333
2021-09-18,11.09
2021-09-19,8.878333
2021-09-20,9.203334
2021-09-21,9.085
2021-09-22,11.686666
2021-09-23,12.236667
2021-09-24,12.421666
2021-09-25,13.668332
2021-09-26,10.735
2021-09-27,13.701665
2021-09-28,13.096667
2021-09-29,12.731667
2021-09-30,11.424999
2021-10-01,12.763332
2021-10-02,12.336666
2021-10-03,14.641666
2021-10-04,13.383334
2021-10-05,11.456666
2021-10-06,12.426666
2021-10-07,9.775
2021-10-08,8.636666
2021-10-09,9.001666
2021-10-10,8.533333
2021-10-11,9.703333
2021-10-12,6.586666
2021-10-13,5.293333
2021-10-14,9.296666
2021-10-15,9.62
2021-10-16,8.281666
2021-10-17,7.6733336
2021-10-18,4.2833333
2021-10-19,9.643333
2021-10-20,13.398334
2021-10-21,9.63
2021-10-22,6.3216667
