time,BE344
2021-01-01,2.6166668
2021-01-02,0.77
2021-01-03,1.25
2021-01-04,0.465
2021-01-05,0.14666668
2021-01-06,-0.46999994
2021-01-07,-2.455
2021-01-08,-1.9816667
2021-01-09,-0.74666667
2021-01-10,0.28166667
2021-01-11,0.84
2021-01-12,2.0566666
2021-01-13,3.2316666
2021-01-14,3.5683334
2021-01-15,5.7533336
2021-01-16,5.4199996
2021-01-17,3.8699996
2021-01-18,5.49
2021-01-19,4.2899995
2021-01-20,7.751667
2021-01-21,10.421666
2021-01-22,6.6349998
2021-01-23,5.215
2021-01-24,7.0550003
2021-01-25,6.3350005
2021-01-26,6.6433334
2021-01-27,12.136666
2021-01-28,12.238334
2021-01-29,12.759999
2021-01-30,10.021667
2021-01-31,9.451667
2021-02-01,10.65
2021-02-02,10.804999
2021-02-03,11.666667
2021-02-04,9.485
2021-02-05,8.815001
2021-02-06,6.0099998
2021-02-07,4.735
2021-02-08,7.683333
2021-02-09,7.3016663
2021-02-10,6.1983337
2021-02-11,8.44
2021-02-12,8.691667
2021-02-13,7.068334
2021-02-14,7.6633334
2021-02-15,8.888333
2021-02-16,9.719999
2021-02-17,9.953332
2021-02-18,10.11
2021-02-19,12.906667
2021-02-20,14.114999
2021-02-21,8.846666
2021-02-22,5.336666
2021-02-23,8.338333
2021-02-24,11.738332
2021-02-25,9.358334
2021-02-26,9.456666
2021-02-27,8.461667
2021-02-28,5.8249993
2021-03-01,7.8333335
2021-03-02,10.111667
2021-03-03,8.973333
2021-03-04,8.8933325
2021-03-05,7.5550003
2021-03-06,7.001667
2021-03-07,4.9466667
2021-03-08,5.5033336
2021-03-09,2.42
2021-03-10,5.8783326
2021-03-11,11.178333
2021-03-12,6.6800003
2021-03-13,6.6283326
2021-03-14,7.2899995
2021-03-15,6.478333
2021-03-16,8.016666
2021-03-17,8.31
2021-03-18,5.1066666
2021-03-19,5.0499997
2021-03-20,3.82
2021-03-21,5.473333
2021-03-22,6.278333
2021-03-23,7.78
2021-03-24,8.0183325
2021-03-25,10.604999
2021-03-26,9.223332
2021-03-27,9.068333
2021-03-28,10.6849985
2021-03-29,13.919999
2021-03-30,16.306665
2021-03-31,15.836665
2021-04-01,15.053332
2021-04-02,13.628331
2021-04-03,9.286667
2021-04-04,7.603333
2021-04-05,8.455
2021-04-06,6.5383334
2021-04-07,5.6200004
2021-04-08,9.083334
2021-04-09,9.486667
2021-04-10,11.693333
2021-04-11,5.3699994
2021-04-12,5.6133327
2021-04-13,6.1699996
2021-04-14,8.651667
2021-04-15,6.6983333
2021-04-16,3.9516666
2021-04-17,4.92
2021-04-18,8.315
2021-04-19,8.963333
2021-04-20,10.943333
2021-04-21,11.44
2021-04-22,11.566667
2021-04-23,13.386666
2021-04-24,15.113334
2021-04-25,12.785
2021-04-26,11.753334
2021-04-27,10.306666
2021-04-28,9.928333
2021-04-29,7.7649994
2021-04-30,8.448333
2021-05-01,7.726667
2021-05-02,6.7916665
2021-05-03,8.911666
2021-05-04,11.1033325
2021-05-05,12.188333
2021-05-06,13.245
2021-05-07,15.524999
2021-05-08,18.63
2021-05-09,14.669999
2021-05-10,12.0583315
2021-05-11,9.78
2021-05-12,11.55
2021-05-13,8.856667
2021-05-14,10.251666
2021-05-15,13.926666
2021-05-16,13.421666
2021-05-17,10.95
2021-05-18,13.035
2021-05-19,10.041667
2021-05-20,13.511666
2021-05-21,12.07
2021-05-22,9.473334
2021-05-23,10.04
2021-05-24,10.565
2021-05-25,10.1883335
2021-05-26,11.72
2021-05-27,15.343333
2021-05-28,18.561666
2021-05-29,17.238335
2021-05-30,16.849998
2021-05-31,19.369999
2021-06-01,17.418333
2021-06-02,17.711668
2021-06-03,14.293332
2021-06-04,12.008332
2021-06-05,13.804999
2021-06-06,14.805
2021-06-07,15.704999
2021-06-08,17.361666
2021-06-09,16.146667
2021-06-10,17.22
2021-06-11,17.076668
2021-06-12,19.513332
2021-06-13,22.121666
2021-06-14,22.008333
2021-06-15,20.598333
2021-06-16,21.673332
2021-06-17,15.818333
2021-06-18,17.808334
2021-06-19,18.558332
2021-06-20,16.71
2021-06-21,15.163333
2021-06-22,13.811666
2021-06-23,12.821667
2021-06-24,14.386666
2021-06-25,15.8949995
2021-06-26,19.464998
2021-06-27,13.991668
2021-06-28,13.761666
2021-06-29,15.056666
2021-06-30,17.851667
2021-07-01,19.453333
2021-07-02,22.189997
2021-07-03,20.439999
2021-07-04,20.160002
2021-07-05,22.300001
2021-07-06,15.958332
2021-07-07,14.578332
2021-07-08,14.498333
2021-07-09,16.765001
2021-07-10,18.956665
2021-07-11,20.336666
2021-07-12,14.716667
2021-07-13,14.316667
2021-07-14,14.766665
2021-07-15,16.4
2021-07-16,17.178333
2021-07-17,19.443335
2021-07-18,19.429998
2021-07-19,21.116667
2021-07-20,20.916664
2021-07-21,23.089998
2021-07-22,25.201666
2021-07-23,22.284998
2021-07-24,17.835
2021-07-25,18.14
2021-07-26,17.616667
2021-07-27,17.401667
2021-07-28,17.631666
2021-07-29,19.270002
2021-07-30,19.446669
2021-07-31,13.408333
2021-08-01,14.763332
2021-08-02,16.058332
2021-08-03,17.839998
2021-08-04,18.933332
2021-08-05,21.08
2021-08-06,18.718332
2021-08-07,16.466667
2021-08-08,17.348333
2021-08-09,19.931667
2021-08-10,21.258333
2021-08-11,23.086664
2021-08-12,23.01333
2021-08-13,23.861666
2021-08-14,25.659998
2021-08-15,19.775
2021-08-16,17.835
2021-08-17,17.381666
2021-08-18,16.733332
