time,ITH32
2021-01-01,-0.49166664
2021-01-02,0.10666666
2021-01-03,1.56
2021-01-04,2.425
2021-01-05,2.4816666
2021-01-06,1.66
2021-01-07,-2.5916665
2021-01-08,-0.26500002
2021-01-09,1.3316666
2021-01-10,0.6933333
2021-01-11,5.305
2021-01-12,7.0466666
2021-01-13,4.43
2021-01-14,6.853333
2021-01-15,0.17333333
2021-01-16,4.183333
2021-01-17,5.28
2021-01-18,4.6016665
2021-01-19,9.218333
2021-01-20,10.111667
2021-01-21,4.445
2021-01-22,3.1916666
2021-01-23,0.53499997
2021-01-24,-1.3683333
2021-01-25,-0.72333336
2021-01-26,1.4333333
2021-01-27,6.5833335
2021-01-28,9.428334
2021-01-29,9.005
2021-01-30,4.1616664
2021-01-31,0.5516666
2021-02-01,2.448333
2021-02-02,7.27
2021-02-03,8.138333
2021-02-04,5.035
2021-02-05,7.146666
2021-02-06,2.5633333
2021-02-07,1.6149998
2021-02-08,0.34833333
2021-02-09,-0.24333332
2021-02-10,-0.07333333
2021-02-11,-2.09
2021-02-12,-0.041666664
2021-02-13,-1.6233333
2021-02-14,2.4133334
2021-02-15,7.9066663
2021-02-16,9.45
2021-02-17,8.863333
2021-02-18,9.115
2021-02-19,7.095
2021-02-20,10.996666
2021-02-21,9.755
2021-02-22,8.526666
2021-02-23,8.4800005
2021-02-24,13.236667
2021-02-25,9.908333
2021-02-26,5.2433333
2021-02-27,5.105
2021-02-28,4.4416666
2021-03-01,2.2699997
2021-03-02,4.6766667
2021-03-03,4.9416666
2021-03-04,4.4366665
2021-03-05,4.0566664
2021-03-06,1.16
2021-03-07,1.8683332
2021-03-08,5.41
2021-03-09,5.0266666
2021-03-10,8.206666
2021-03-11,9.315
2021-03-12,7.021666
2021-03-13,6.436666
2021-03-14,6.691667
2021-03-15,9.213333
2021-03-16,10.435
2021-03-17,6.0333333
2021-03-18,6.275
2021-03-19,7.808334
2021-03-20,8.558333
2021-03-21,8.095
2021-03-22,5.235
2021-03-23,7.51
2021-03-24,10.326667
2021-03-25,8.595
2021-03-26,9.405
2021-03-27,6.153333
2021-03-28,10.45
2021-03-29,12.838333
2021-03-30,11.96
2021-03-31,15.141665
2021-04-01,9.005
2021-04-02,6.5333333
2021-04-03,5.3483334
2021-04-04,6.9583325
2021-04-05,5.7516665
2021-04-06,3.4183333
2021-04-07,1.5616666
2021-04-08,6.431667
2021-04-09,6.711666
2021-04-10,3.488333
2021-04-11,3.26
2021-04-12,4.1749997
2021-04-13,5.2783337
2021-04-14,6.316666
2021-04-15,4.2233334
2021-04-16,3.75
2021-04-17,5.0466666
2021-04-18,6.5599995
2021-04-19,7.7149997
2021-04-20,9.509999
2021-04-21,9.134999
2021-04-22,6.4033337
2021-04-23,8.925
2021-04-24,8.411666
2021-04-25,7.6816673
2021-04-26,6.648334
2021-04-27,8.19
2021-04-28,7.4599996
2021-04-29,4.7416663
2021-04-30,6.638333
2021-05-01,5.155
2021-05-02,6.485
2021-05-03,7.4949994
2021-05-04,9.301666
2021-05-05,5.353333
2021-05-06,7.0433335
2021-05-07,7.463333
2021-05-08,9.86
2021-05-09,14.445
2021-05-10,11.856667
2021-05-11,10.704999
2021-05-12,10.576666
2021-05-13,11.138332
2021-05-14,10.105
2021-05-15,10.698334
2021-05-16,10.858333
2021-05-17,11.713333
2021-05-18,10.228333
2021-05-19,11.353333
2021-05-20,9.153333
2021-05-21,10.443334
2021-05-22,10.236667
2021-05-23,8.568333
2021-05-24,8.775
2021-05-25,10.815
2021-05-26,10.240001
2021-05-27,11.255
2021-05-28,13.126666
2021-05-29,16.37
2021-05-30,12.828334
2021-05-31,14.851666
2021-06-01,17.228334
2021-06-02,18.324999
2021-06-03,17.516666
2021-06-04,14.228333
2021-06-05,14.026666
2021-06-06,17.449999
2021-06-07,16.841667
2021-06-08,14.374999
2021-06-09,16.005
2021-06-10,18.729998
2021-06-11,18.43
2021-06-12,16.468332
2021-06-13,17.705
2021-06-14,19.42
2021-06-15,14.681667
2021-06-16,18.648333
2021-06-17,17.688334
2021-06-18,14.071667
2021-06-19,14.1016655
2021-06-20,13.03
2021-06-21,12.058333
2021-06-22,13.013332
2021-06-23,12.745
2021-06-24,17.251667
2021-06-25,15.669999
2021-06-26,15.384999
2021-06-27,15.411666
2021-06-28,14.2283325
2021-06-29,15.78
2021-06-30,15.011666
2021-07-01,15.616666
2021-07-02,17.321665
2021-07-03,18.306665
2021-07-04,17.761667
2021-07-05,15.884999
2021-07-06,15.021667
2021-07-07,17.515001
2021-07-08,17.505
2021-07-09,16.58
2021-07-10,16.695
2021-07-11,16.065
2021-07-12,16.691668
2021-07-13,18.523333
2021-07-14,17.29
2021-07-15,17.616667
2021-07-16,18.745
2021-07-17,20.703333
2021-07-18,21.701666
2021-07-19,22.449999
2021-07-20,22.385
2021-07-21,21.529999
2021-07-22,22.308334
2021-07-23,20.656664
2021-07-24,18.233332
2021-07-25,18.038334
2021-07-26,18.755
2021-07-27,19.355001
2021-07-28,16.606667
2021-07-29,16.033333
2021-07-30,15.446667
2021-07-31,16.471666
2021-08-01,16.38
2021-08-02,14.628333
2021-08-03,14.941666
2021-08-04,16.248333
2021-08-05,16.048332
2021-08-06,17.554998
2021-08-07,15.328332
2021-08-08,16.461666
2021-08-09,16.201666
2021-08-10,17.653334
2021-08-11,16.663332
2021-08-12,16.026667
2021-08-13,17.695
2021-08-14,17.843332
2021-08-15,17.638334
2021-08-16,14.341666
2021-08-17,15.488332
2021-08-18,17.203333
2021-08-19,16.783335
2021-08-20,17.636667
2021-08-21,17.286665
2021-08-22,17.106667
2021-08-23,17.036667
2021-08-24,14.861667
2021-08-25,15.508332
2021-08-26,15.686667
2021-08-27,13.014999
2021-08-28,14.436667
2021-08-29,14.015
2021-08-30,15.056666
2021-08-31,14.398334
2021-09-01,14.693333
2021-09-02,15.766666
2021-09-03,16.518333
2021-09-04,16.208334
2021-09-05,18.589998
2021-09-06,19.759998
2021-09-07,20.976665
2021-09-08,21.465002
2021-09-09,19.345
2021-09-10,19.211666
2021-09-11,18.478333
2021-09-12,14.8949995
2021-09-13,15.933333
2021-09-14,15.631667
2021-09-15,16.056665
2021-09-16,15.856667
2021-09-17,15.224999
2021-09-18,16.488335
2021-09-19,16.346666
2021-09-20,13.703332
2021-09-21,14.076667
2021-09-22,14.146667
2021-09-23,16.706665
2021-09-24,16.318333
2021-09-25,18.339998
2021-09-26,16.036667
2021-09-27,15.298333
2021-09-28,13.126667
2021-09-29,10.771667
2021-09-30,11.993333
2021-10-01,14.075
2021-10-02,10.023334
2021-10-03,11.163333
2021-10-04,11.943333
2021-10-05,11.723332
2021-10-06,12.776666
2021-10-07,16.026665
2021-10-08,14.575
2021-10-09,15.541667
2021-10-10,14.513332
2021-10-11,11.2
2021-10-12,11.68
2021-10-13,13.266666
2021-10-14,12.035
2021-10-15,11.278333
2021-10-16,10.8
2021-10-17,12.945
2021-10-18,12.683333
2021-10-19,16.729998
2021-10-20,14.278335
2021-10-21,8.928332
2021-10-22,9.501667
2021-10-23,10.099999
2021-10-24,12.04
2021-10-25,11.933334
2021-10-26,11.281667
2021-10-27,14.824998
2021-10-28,14.361667
2021-10-29,11.923332
2021-10-30,11.091666
2021-10-31,9.206666
2021-11-01,10.063333
2021-11-02,6.66
2021-11-03,5.136667
2021-11-04,6.185
2021-11-05,5.148333
2021-11-06,10.691666
2021-11-07,10.035
2021-11-08,6.803333
2021-11-09,12.151666
2021-11-10,11.248333
2021-11-11,10.858333
2021-11-12,10.878333
2021-11-13,11.38
2021-11-14,8.878333
2021-11-15,8.325
2021-11-16,9.834999
2021-11-17,8.681666
2021-11-18,9.783333
2021-11-19,11.099998
2021-11-20,9.983333
2021-11-21,5.5099998
2021-11-22,3.7266667
2021-11-23,3.2249997
2021-11-24,5.968333
2021-11-25,3.466667
2021-11-26,4.7766666
2021-11-27,2.5033333
2021-11-28,0.14666666
2021-11-29,-0.048333336
2021-11-30,8.045
2021-12-01,7.7066665
2021-12-02,2.6499999
2021-12-03,4.596667
2021-12-04,5.735
2021-12-05,4.5
2021-12-06,3.293333
2021-12-07,4.0
2021-12-08,5.0416665
2021-12-09,5.5783334
2021-12-10,5.298333
2021-12-11,4.9066663
2021-12-12,10.993333
2021-12-13,10.576667
2021-12-14,9.921666
2021-12-15,10.541666
2021-12-16,9.541666
2021-12-17,7.595
2021-12-18,5.6433334
2021-12-19,4.1066666
2021-12-20,4.5516667
2021-12-21,3.835
2021-12-22,1.61
2021-12-23,6.511667
2021-12-24,7.3916664
2021-12-25,6.3016667
2021-12-26,6.148333
2021-12-27,7.3366666
2021-12-28,8.461666
2021-12-29,9.326667
2021-12-30,12.474999
2021-12-31,13.293332
