time,AT315
2021-01-01,10.378333
2021-01-02,11.255
2021-01-03,11.173333
2021-01-04,8.403333
2021-01-05,7.6549993
2021-01-06,10.843333
2021-01-07,10.586666
2021-01-08,12.168334
2021-01-09,10.218333
2021-01-10,9.773334
2021-01-11,10.3949995
2021-01-12,9.701667
2021-01-13,8.1449995
2021-01-14,6.5633335
2021-01-15,7.043333
2021-01-16,5.308333
2021-01-17,3.178333
2021-01-18,5.03
2021-01-19,5.0366664
2021-01-20,8.846667
2021-01-21,14.884999
2021-01-22,15.331666
2021-01-23,12.134999
2021-01-24,11.783333
2021-01-25,9.168333
2021-01-26,6.65
2021-01-27,5.1983333
2021-01-28,8.403333
2021-01-29,11.11
2021-01-30,13.255001
2021-01-31,12.211666
2021-02-01,11.436667
2021-02-02,13.4349985
2021-02-03,14.331666
2021-02-04,13.971667
2021-02-05,15.16
2021-02-06,14.628334
2021-02-07,15.159999
2021-02-08,11.87
2021-02-09,11.913333
2021-02-10,11.708333
2021-02-11,14.279999
2021-02-12,7.0249996
2021-02-13,5.661667
2021-02-14,2.5200002
2021-02-15,2.9733334
2021-02-16,3.2916667
2021-02-17,6.14
2021-02-18,8.711667
2021-02-19,9.588332
2021-02-20,11.22
2021-02-21,11.886666
2021-02-22,13.581666
2021-02-23,10.8
2021-02-24,14.021667
2021-02-25,13.538333
2021-02-26,12.373333
2021-02-27,10.171666
2021-02-28,10.429999
2021-03-01,10.408334
2021-03-02,11.665
2021-03-03,13.358333
2021-03-04,10.621666
2021-03-05,9.213333
2021-03-06,8.173333
2021-03-07,7.473333
2021-03-08,10.176666
2021-03-09,9.756667
2021-03-10,10.184999
2021-03-11,9.133332
2021-03-12,11.599999
2021-03-13,14.239999
2021-03-14,11.948334
2021-03-15,9.373333
2021-03-16,8.8949995
2021-03-17,7.7099996
2021-03-18,7.433334
2021-03-19,7.1299996
2021-03-20,8.155
2021-03-21,8.801666
2021-03-22,7.6983333
2021-03-23,7.148333
2021-03-24,8.358334
2021-03-25,9.293334
2021-03-26,9.878333
2021-03-27,12.051666
2021-03-28,13.501667
2021-03-29,12.945
2021-03-30,13.583332
2021-03-31,15.19
2021-04-01,17.888334
2021-04-02,13.724998
2021-04-03,14.73
2021-04-04,11.926666
2021-04-05,9.705001
2021-04-06,9.493333
2021-04-07,8.473333
2021-04-08,8.089999
2021-04-09,9.671667
2021-04-10,10.556667
2021-04-11,12.968333
2021-04-12,14.206666
2021-04-13,11.666667
2021-04-14,8.61
2021-04-15,10.583333
2021-04-16,12.1849985
2021-04-17,10.723332
2021-04-18,11.53
2021-04-19,9.796666
2021-04-20,11.100001
2021-04-21,13.825
2021-04-22,12.601666
2021-04-23,13.781666
2021-04-24,14.1449995
2021-04-25,13.736668
2021-04-26,14.998333
2021-04-27,16.76
2021-04-28,16.33
2021-04-29,18.804998
2021-04-30,19.848333
2021-05-01,19.755
2021-05-02,19.311666
2021-05-03,15.096667
2021-05-04,15.45
2021-05-05,16.245
2021-05-06,16.806665
2021-05-07,17.099998
2021-05-08,15.771667
2021-05-09,17.681667
2021-05-10,17.553335
2021-05-11,19.006666
2021-05-12,18.015
2021-05-13,15.631667
2021-05-14,15.7716675
2021-05-15,15.431666
2021-05-16,17.551666
2021-05-17,18.101667
2021-05-18,17.359999
2021-05-19,16.198332
2021-05-20,14.911666
2021-05-21,15.918334
2021-05-22,17.163332
2021-05-23,20.685
2021-05-24,22.541666
2021-05-25,21.508333
2021-05-26,19.338333
2021-05-27,18.058332
2021-05-28,16.32
2021-05-29,17.804998
2021-05-30,16.83
2021-05-31,17.17
2021-06-01,16.341665
2021-06-02,18.823334
2021-06-03,19.503334
2021-06-04,19.493332
2021-06-05,20.763334
2021-06-06,21.515
2021-06-07,19.868334
2021-06-08,20.761665
2021-06-09,20.561666
2021-06-10,21.086664
2021-06-11,21.515
2021-06-12,21.458334
2021-06-13,19.761667
2021-06-14,20.025
2021-06-15,21.146666
2021-06-16,20.99
2021-06-17,21.963333
2021-06-18,22.904999
2021-06-19,24.279999
2021-06-20,24.758333
2021-06-21,27.506668
2021-06-22,27.615
2021-06-23,28.231667
2021-06-24,29.031664
2021-06-25,27.376665
2021-06-26,26.131666
2021-06-27,26.609999
2021-06-28,27.276667
2021-06-29,28.251669
2021-06-30,27.668333
2021-07-01,25.039999
2021-07-02,24.019999
2021-07-03,24.213333
2021-07-04,24.429998
2021-07-05,23.008333
2021-07-06,24.346666
2021-07-07,26.308332
2021-07-08,28.276667
2021-07-09,27.668335
2021-07-10,25.516668
2021-07-11,24.781668
2021-07-12,25.263334
2021-07-13,26.511665
2021-07-14,27.181665
2021-07-15,26.039999
2021-07-16,23.096666
2021-07-17,20.758333
2021-07-18,21.67
2021-07-19,22.56833
2021-07-20,23.296667
2021-07-21,23.493332
2021-07-22,24.068335
2021-07-23,24.675001
2021-07-24,25.596666
2021-07-25,28.581667
2021-07-26,29.951666
2021-07-27,29.184998
2021-07-28,29.546667
2021-07-29,28.498331
2021-07-30,28.104998
2021-07-31,28.761667
2021-08-01,31.973333
2021-08-02,28.201666
2021-08-03,26.548334
2021-08-04,28.776665
2021-08-05,26.726667
2021-08-06,25.99
2021-08-07,25.964998
2021-08-08,28.599998
2021-08-09,29.753334
2021-08-10,29.273333
2021-08-11,29.551666
2021-08-12,28.448334
2021-08-13,28.168333
2021-08-14,27.936666
2021-08-15,27.848335
2021-08-16,28.531664
2021-08-17,26.908333
2021-08-18,25.538332
2021-08-19,24.648333
2021-08-20,24.168333
2021-08-21,25.200003
2021-08-22,25.773333
2021-08-23,25.098333
2021-08-24,24.739998
2021-08-25,22.703333
2021-08-26,24.994997
2021-08-27,23.968332
2021-08-28,22.326666
2021-08-29,21.179998
2021-08-30,21.453333
2021-08-31,21.723333
2021-09-01,22.025
2021-09-02,23.425001
2021-09-03,23.525
2021-09-04,21.87
2021-09-05,23.246666
2021-09-06,22.978333
2021-09-07,23.591665
2021-09-08,21.481665
2021-09-09,22.468332
2021-09-10,23.741667
2021-09-11,22.963333
2021-09-12,21.541666
2021-09-13,21.771667
2021-09-14,22.616667
2021-09-15,25.115
2021-09-16,23.144999
2021-09-17,23.193335
2021-09-18,23.546667
2021-09-19,23.75
2021-09-20,23.373335
2021-09-21,20.179998
2021-09-22,19.103333
2021-09-23,19.381666
2021-09-24,18.666668
2021-09-25,21.476667
2021-09-26,22.228333
2021-09-27,23.289999
2021-09-28,21.686666
2021-09-29,22.58
2021-09-30,21.258333
