time,DEB22
2021-01-01,6.2574997
2021-01-02,7.5474997
2021-01-03,6.9375
2021-01-04,4.9375
2021-01-05,4.0699997
2021-01-06,4.1724997
2021-01-07,3.7375
2021-01-08,3.9975
2021-01-09,2.9475
2021-01-10,3.09
2021-01-11,1.6824999
2021-01-12,2.6174998
2021-01-13,4.3075
2021-01-14,5.3575
2021-01-15,4.395
2021-01-16,2.32
2021-01-17,0.17749996
2021-01-18,2.485
2021-01-19,4.0975
2021-01-20,6.4725
2021-01-21,9.059999
2021-01-22,10.887501
2021-01-23,8.6675
2021-01-24,6.5224996
2021-01-25,4.6974998
2021-01-26,3.8799999
2021-01-27,2.6974998
2021-01-28,3.9325001
2021-01-29,7.375
2021-01-30,8.469999
2021-01-31,8.0175
2021-02-01,6.5275
2021-02-02,7.6449995
2021-02-03,9.47
2021-02-04,11.2425
2021-02-05,10.3975
2021-02-06,9.905
2021-02-07,10.9075
2021-02-08,8.264999
2021-02-09,8.675
2021-02-10,9.2
2021-02-11,8.174999
2021-02-12,4.3374996
2021-02-13,-0.9274999
2021-02-14,-1.3824999
2021-02-15,0.13500002
2021-02-16,3.3849998
2021-02-17,6.3849998
2021-02-18,8.03
2021-02-19,8.452499
2021-02-20,9.174999
2021-02-21,8.702499
2021-02-22,9.577499
2021-02-23,10.157499
2021-02-24,11.83
2021-02-25,12.7074995
2021-02-26,11.155001
2021-02-27,9.245
2021-02-28,7.0299997
2021-03-01,5.6324997
2021-03-02,6.725
2021-03-03,9.1925
2021-03-04,7.6049995
2021-03-05,8.094999
2021-03-06,4.7475
2021-03-07,4.7825
2021-03-08,6.3275
2021-03-09,5.6549997
2021-03-10,6.0175
2021-03-11,6.8424997
2021-03-12,9.4025
2021-03-13,9.32
2021-03-14,7.1049995
2021-03-15,6.33
2021-03-16,6.44
2021-03-17,5.0975
2021-03-18,3.5299997
2021-03-19,2.7625
2021-03-20,3.2575002
2021-03-21,4.0575
2021-03-22,5.1949997
2021-03-23,4.965
2021-03-24,6.965
2021-03-25,8.74
2021-03-26,9.912499
2021-03-27,9.9175
2021-03-28,10.872499
2021-03-29,11.6075
2021-03-30,13.46
2021-03-31,14.147499
2021-04-01,17.11
2021-04-02,14.965
2021-04-03,11.377501
2021-04-04,8.184999
2021-04-05,8.07
2021-04-06,6.29
2021-04-07,3.315
2021-04-08,5.5499997
2021-04-09,7.2949996
2021-04-10,8.0125
2021-04-11,9.4725
2021-04-12,10.08
2021-04-13,6.6325
2021-04-14,6.2125
2021-04-15,6.075
2021-04-16,6.7849994
2021-04-17,7.06
2021-04-18,6.9224997
2021-04-19,7.3925
2021-04-20,8.78
2021-04-21,10.475
2021-04-22,9.952499
2021-04-23,10.379999
2021-04-24,12.177501
2021-04-25,13.3875
2021-04-26,11.5925
2021-04-27,10.6375
2021-04-28,11.7275
2021-04-29,13.797501
2021-04-30,15.737499
2021-05-01,15.43
2021-05-02,13.8025
2021-05-03,11.665
2021-05-04,11.9275
2021-05-05,12.5
2021-05-06,13.955
2021-05-07,14.3875
2021-05-08,13.58
2021-05-09,15.4625
2021-05-10,17.289999
2021-05-11,16.1225
2021-05-12,12.665
2021-05-13,12.684999
2021-05-14,11.76
2021-05-15,12.16
2021-05-16,13.645
2021-05-17,14.972499
2021-05-18,14.1675005
2021-05-19,13.0824995
2021-05-20,13.4425
2021-05-21,14.567499
2021-05-22,14.844999
2021-05-23,17.244999
2021-05-24,16.5325
2021-05-25,14.932499
2021-05-26,14.775
2021-05-27,15.9975
2021-05-28,15.977499
2021-05-29,16.14
2021-05-30,14.96
2021-05-31,14.505
2021-06-01,15.392498
2021-06-02,17.35
2021-06-03,17.9975
2021-06-04,19.4375
2021-06-05,19.1725
2021-06-06,18.335
2021-06-07,16.66
2021-06-08,16.58
2021-06-09,18.195
2021-06-10,18.6725
2021-06-11,18.4975
2021-06-12,20.057499
2021-06-13,21.1425
2021-06-14,20.342499
2021-06-15,20.1775
2021-06-16,19.96
2021-06-17,20.9975
2021-06-18,21.4
2021-06-19,22.015
2021-06-20,23.8
2021-06-21,24.179998
2021-06-22,23.529999
2021-06-23,23.832499
2021-06-24,23.5925
2021-06-25,22.172499
2021-06-26,21.4825
2021-06-27,22.35
2021-06-28,23.852499
2021-06-29,23.82
2021-06-30,21.884998
2021-07-01,20.61
2021-07-02,21.1225
2021-07-03,22.3725
2021-07-04,20.705
2021-07-05,21.442501
2021-07-06,23.244999
2021-07-07,25.295
2021-07-08,25.175
2021-07-09,22.75
2021-07-10,22.01
2021-07-11,22.189999
2021-07-12,22.97
2021-07-13,22.902498
2021-07-14,19.2725
2021-07-15,20.0925
2021-07-16,18.5975
2021-07-17,19.105
2021-07-18,21.8925
2021-07-19,22.1475
2021-07-20,22.747501
2021-07-21,23.342499
2021-07-22,23.197498
2021-07-23,23.0075
2021-07-24,23.772501
2021-07-25,24.99
2021-07-26,25.16
2021-07-27,24.0675
2021-07-28,24.967499
2021-07-29,24.22
2021-07-30,25.46
2021-07-31,25.3575
2021-08-01,24.529999
2021-08-02,21.3325
2021-08-03,21.849998
2021-08-04,24.1025
2021-08-05,21.997498
2021-08-06,22.095
2021-08-07,24.009998
2021-08-08,25.54
2021-08-09,25.274998
2021-08-10,24.9175
2021-08-11,25.759998
2021-08-12,26.2375
2021-08-13,26.23
2021-08-14,26.2375
2021-08-15,26.637497
2021-08-16,25.955
2021-08-17,22.92
2021-08-18,21.494999
2021-08-19,21.259998
2021-08-20,21.95
2021-08-21,23.234999
2021-08-22,24.164999
2021-08-23,20.717499
2021-08-24,20.662498
2021-08-25,19.697498
2021-08-26,21.585
2021-08-27,18.81
2021-08-28,17.185001
2021-08-29,17.615002
2021-08-30,18.645
2021-08-31,18.1675
2021-09-01,19.329998
2021-09-02,19.915
2021-09-03,19.689999
2021-09-04,19.305
2021-09-05,19.8825
2021-09-06,19.614998
2021-09-07,19.7825
2021-09-08,18.98
2021-09-09,19.467499
2021-09-10,20.252499
2021-09-11,20.48
2021-09-12,20.3
2021-09-13,20.8625
2021-09-14,21.367498
2021-09-15,22.57
2021-09-16,20.39
2021-09-17,20.205
2021-09-18,20.3
2021-09-19,19.295
2021-09-20,16.965
2021-09-21,15.9
2021-09-22,16.037498
2021-09-23,16.3525
2021-09-24,17.962502
2021-09-25,19.002499
2021-09-26,18.66
2021-09-27,18.875
2021-09-28,18.502499
2021-09-29,19.255
2021-09-30,17.7675
2021-10-01,17.602499
2021-10-02,17.277498
2021-10-03,18.915
2021-10-04,19.932499
2021-10-05,17.4725
2021-10-06,16.3925
2021-10-07,13.469999
2021-10-08,13.782499
2021-10-09,13.0225
2021-10-10,11.277499
2021-10-11,11.469999
2021-10-12,12.157499
2021-10-13,11.247499
2021-10-14,10.004999
2021-10-15,10.5975
2021-10-16,10.415
2021-10-17,12.275001
2021-10-18,12.04
2021-10-19,12.782499
2021-10-20,12.9475
2021-10-21,14.967499
2021-10-22,14.940001
2021-10-23,14.8025
2021-10-24,14.0825
2021-10-25,12.8775
2021-10-26,12.3325
2021-10-27,12.682499
2021-10-28,11.547501
2021-10-29,11.9574995
2021-10-30,13.0525
2021-10-31,13.125
2021-11-01,14.03
2021-11-02,14.3575
2021-11-03,15.272499
2021-11-04,13.885
2021-11-05,10.865
2021-11-06,11.4475
2021-11-07,12.74
2021-11-08,11.7125
2021-11-09,11.817499
2021-11-10,13.744999
2021-11-11,13.242499
2021-11-12,12.8375
2021-11-13,13.277499
2021-11-14,12.25
2021-11-15,13.1925
2021-11-16,10.0475
2021-11-17,10.9325
2021-11-18,11.0
2021-11-19,11.06
2021-11-20,11.1775
2021-11-21,10.9675
2021-11-22,11.11
2021-11-23,9.635
2021-11-24,9.5275
2021-11-25,9.3375
2021-11-26,9.747499
2021-11-27,10.897499
2021-11-28,7.8199997
2021-11-29,3.7824998
2021-11-30,4.2924995
2021-12-01,7.3875
2021-12-02,8.5825
2021-12-03,6.29
2021-12-04,6.3475003
2021-12-05,8.7074995
2021-12-06,4.4325
2021-12-07,4.2599998
2021-12-08,6.565
2021-12-09,5.9125
2021-12-10,4.94
2021-12-11,4.72
2021-12-12,4.7625
2021-12-13,7.2925
2021-12-14,7.6075
2021-12-15,7.4
2021-12-16,7.7999997
2021-12-17,7.6025
2021-12-18,6.37
2021-12-19,8.7625
2021-12-20,6.9849997
2021-12-21,5.965
2021-12-22,5.3999996
2021-12-23,6.455
2021-12-24,9.762499
2021-12-25,8.924999
2021-12-26,9.3375
2021-12-27,9.522501
2021-12-28,9.545
2021-12-29,10.9275
2021-12-30,10.8025
2021-12-31,11.752501
