time,ITH31
2021-05-19,11.136666
2021-05-20,9.45
2021-05-21,10.266666
2021-05-22,10.193333
2021-05-23,8.586666
2021-05-24,8.63
2021-05-25,10.59
2021-05-26,9.943334
2021-05-27,10.743333
2021-05-28,12.889999
2021-05-29,15.63
2021-05-30,13.153333
2021-05-31,14.6033325
2021-06-01,17.6
2021-06-02,17.686666
2021-06-03,16.186666
2021-06-04,13.646667
2021-06-05,13.759999
2021-06-06,16.409998
2021-06-07,15.786667
2021-06-08,14.223332
2021-06-09,15.703332
2021-06-10,18.206667
2021-06-11,17.720001
2021-06-12,16.016668
2021-06-13,17.846666
2021-06-14,18.166666
2021-06-15,14.846667
2021-06-16,17.603333
2021-06-17,16.519999
2021-06-18,13.900001
2021-06-19,13.713333
2021-06-20,13.563333
2021-06-21,12.556666
2021-06-22,12.956666
2021-06-23,12.713333
2021-06-24,16.69
2021-06-25,14.936666
2021-06-26,14.696667
2021-06-27,15.37
2021-06-28,14.589999
2021-06-29,15.886666
2021-06-30,15.453334
2021-07-01,15.606667
2021-07-02,16.826666
2021-07-03,18.013334
2021-07-04,17.406668
2021-07-05,15.2699995
2021-07-06,14.913333
2021-07-07,16.873333
2021-07-08,16.686666
2021-07-09,16.026665
2021-07-10,16.119999
2021-07-11,15.2
2021-07-12,16.5
2021-07-13,17.923332
2021-07-14,16.983332
2021-07-15,17.369999
2021-07-16,18.546667
2021-07-17,20.543333
2021-07-18,21.46
2021-07-19,22.353333
2021-07-20,21.993332
2021-07-21,21.716665
2021-07-22,22.353333
2021-07-23,20.550001
2021-07-24,17.906666
2021-07-25,17.91
2021-07-26,18.033333
2021-07-27,18.363333
2021-07-28,16.52
2021-07-29,15.886666
2021-07-30,15.416667
2021-07-31,16.306665
2021-08-01,15.963333
2021-08-02,14.59
2021-08-03,14.303333
2021-08-04,15.876666
2021-08-05,15.723332
2021-08-06,16.64
2021-08-07,15.203332
2021-08-08,16.05
2021-08-09,15.843333
2021-08-10,16.703333
2021-08-11,16.14
2021-08-12,15.816666
2021-08-13,16.966667
2021-08-14,17.033333
2021-08-15,16.88
2021-08-16,14.25
2021-08-17,15.383332
2021-08-18,16.756666
2021-08-19,16.243332
2021-08-20,16.966667
2021-08-21,17.136665
2021-08-22,16.89
2021-08-23,16.556667
2021-08-24,15.246666
2021-08-25,15.596667
2021-08-26,15.670001
2021-08-27,13.32
2021-08-28,14.323334
2021-08-29,14.329999
2021-08-30,14.98
2021-08-31,14.433333
2021-09-01,14.829999
2021-09-02,15.589999
2021-09-03,16.24
2021-09-04,16.336664
2021-09-05,17.769999
2021-09-06,19.550001
2021-09-07,20.949999
2021-09-08,20.796667
2021-09-09,18.65
2021-09-10,18.336666
2021-09-11,17.423334
2021-09-12,14.416667
2021-09-13,15.376666
2021-09-14,16.12
2021-09-15,15.603333
2021-09-16,15.263332
2021-09-17,15.246666
2021-09-18,16.393333
2021-09-19,15.873333
2021-09-20,13.376666
2021-09-21,13.973332
2021-09-22,14.326667
2021-09-23,15.993335
2021-09-24,16.063334
2021-09-25,17.246666
2021-09-26,16.133333
2021-09-27,14.676666
2021-09-28,12.976666
2021-09-29,10.823334
2021-09-30,12.139999
2021-10-01,13.863332
2021-10-02,10.236667
2021-10-03,11.29
2021-10-04,12.153333
2021-10-05,11.7699995
2021-10-06,12.696667
2021-10-07,15.746666
2021-10-08,14.919999
2021-10-09,14.94
2021-10-10,14.37
2021-10-11,11.563333
2021-10-12,11.650001
2021-10-13,13.126666
2021-10-14,12.173332
2021-10-15,11.5
2021-10-16,11.266666
2021-10-17,13.323333
2021-10-18,12.736667
2021-10-19,16.463333
2021-10-20,13.756667
2021-10-21,9.34
2021-10-22,9.566667
2021-10-23,10.906667
2021-10-24,12.32
2021-10-25,12.273334
2021-10-26,11.583333
2021-10-27,14.69
2021-10-28,14.31
2021-10-29,11.709999
2021-10-30,10.703332
2021-10-31,9.48
2021-11-01,9.726666
2021-11-02,6.8233333
2021-11-03,5.653333
2021-11-04,6.4366665
2021-11-05,5.6866665
2021-11-06,10.633332
2021-11-07,9.79
2021-11-08,7.006666
2021-11-09,12.139999
2021-11-10,10.796666
2021-11-11,10.41
2021-11-12,10.933333
2021-11-13,11.413333
2021-11-14,8.953334
2021-11-15,8.016666
2021-11-16,9.676666
2021-11-17,9.003333
2021-11-18,9.933333
2021-11-19,11.036667
2021-11-20,9.493333
2021-11-21,5.86
2021-11-22,4.2133336
2021-11-23,3.6433334
2021-11-24,5.616667
2021-11-25,3.9433334
2021-11-26,5.08
2021-11-27,3.3333333
2021-11-28,0.9533334
2021-11-29,1.1333333
2021-11-30,7.94
2021-12-01,7.9066663
2021-12-02,2.993333
2021-12-03,4.883333
2021-12-04,6.08
2021-12-05,4.953333
2021-12-06,4.4566665
2021-12-07,4.4133334
2021-12-08,5.11
2021-12-09,5.99
2021-12-10,5.7533326
2021-12-11,6.0733333
2021-12-12,11.209999
2021-12-13,10.22
2021-12-14,9.496667
2021-12-15,10.12
2021-12-16,8.633332
2021-12-17,7.64
2021-12-18,6.5799994
2021-12-19,4.813333
2021-12-20,4.933333
2021-12-21,3.53
2021-12-22,1.9799999
2021-12-23,6.683333
2021-12-24,7.596667
2021-12-25,7.093333
2021-12-26,7.5166664
2021-12-27,7.72
2021-12-28,8.373333
2021-12-29,9.073333
2021-12-30,12.606667
2021-12-31,13.176666
