time,DEA12
2021-01-01,10.0575
2021-01-02,10.6325
2021-01-03,10.1975
2021-01-04,6.7799997
2021-01-05,5.9375
2021-01-06,7.9124994
2021-01-07,7.1275
2021-01-08,7.94
2021-01-09,7.2200003
2021-01-10,6.7675
2021-01-11,6.29
2021-01-12,5.955
2021-01-13,6.145
2021-01-14,5.8224998
2021-01-15,5.7725
2021-01-16,4.125
2021-01-17,1.5124999
2021-01-18,3.7625
2021-01-19,4.42
2021-01-20,8.259999
2021-01-21,12.924999
2021-01-22,13.842501
2021-01-23,11.0275
2021-01-24,9.5275
2021-01-25,6.6625
2021-01-26,5.39
2021-01-27,4.31
2021-01-28,6.495
2021-01-29,9.4625
2021-01-30,11.91
2021-01-31,9.2925
2021-02-01,8.605
2021-02-02,10.4875
2021-02-03,12.3375
2021-02-04,12.12
2021-02-05,12.624999
2021-02-06,12.2875
2021-02-07,13.535
2021-02-08,10.559999
2021-02-09,10.759999
2021-02-10,10.515
2021-02-11,11.555
2021-02-12,4.3925
2021-02-13,1.48
2021-02-14,1.0525
2021-02-15,1.7249999
2021-02-16,3.6399999
2021-02-17,5.8275
2021-02-18,8.372499
2021-02-19,9.3875
2021-02-20,10.764999
2021-02-21,10.932499
2021-02-22,11.84
2021-02-23,11.565
2021-02-24,13.99
2021-02-25,14.214999
2021-02-26,12.149999
2021-02-27,9.8775
2021-02-28,8.6175
2021-03-01,7.8475
2021-03-02,9.402499
2021-03-03,11.969999
2021-03-04,9.4075
2021-03-05,8.865
2021-03-06,5.7875
2021-03-07,5.1
2021-03-08,7.6225004
2021-03-09,7.5649996
2021-03-10,7.4974995
2021-03-11,7.49
2021-03-12,10.3324995
2021-03-13,11.504999
2021-03-14,9.0575
2021-03-15,7.69
2021-03-16,7.5499997
2021-03-17,6.055
2021-03-18,5.1274996
2021-03-19,4.3925
2021-03-20,5.39
2021-03-21,5.97
2021-03-22,6.45
2021-03-23,6.1725
2021-03-24,7.6025
2021-03-25,9.0275
2021-03-26,10.17
2021-03-27,11.0075
2021-03-28,12.690001
2021-03-29,12.5925
2021-03-30,14.0425
2021-03-31,15.375
2021-04-01,18.15
2021-04-02,15.235001
2021-04-03,13.1525
2021-04-04,9.099999
2021-04-05,8.6
2021-04-06,6.9624996
2021-04-07,5.16
2021-04-08,6.7675
2021-04-09,8.1825
2021-04-10,9.110001
2021-04-11,11.1325
2021-04-12,12.5925
2021-04-13,8.36
2021-04-14,7.2425003
2021-04-15,8.325
2021-04-16,9.035
2021-04-17,8.87
2021-04-18,8.9475
2021-04-19,8.592501
2021-04-20,9.7525
2021-04-21,12.1525
2021-04-22,10.8975
2021-04-23,12.195
2021-04-24,12.787499
