time,ITH57
2021-09-20,10.44
2021-09-21,13.03
2021-09-22,14.809999
2021-09-23,13.5199995
2021-09-24,15.25
2021-09-25,15.299999
2021-09-26,16.17
2021-09-27,11.7699995
2021-09-28,9.28
2021-09-29,8.74
2021-09-30,8.72
2021-10-01,10.69
2021-10-02,8.47
2021-10-03,8.389999
2021-10-04,10.139999
2021-10-05,6.8599997
2021-10-06,9.07
2021-10-07,13.139999
2021-10-08,14.889999
2021-10-09,13.23
2021-10-10,9.11
2021-10-11,10.07
2021-10-12,10.179999
2021-10-13,11.509999
2021-10-14,11.55
2021-10-15,7.21
2021-10-16,7.04
2021-10-17,10.82
2021-10-18,12.45
2021-10-19,12.799999
2021-10-20,10.37
2021-10-21,5.87
2021-10-22,7.95
2021-10-23,7.99
2021-10-24,11.98
2021-10-25,9.5
2021-10-26,8.69
2021-10-27,13.139999
2021-10-28,11.2699995
2021-10-29,9.01
2021-10-30,7.62
2021-10-31,5.5499997
2021-11-01,6.96
2021-11-02,6.1299996
2021-11-03,4.68
2021-11-04,4.18
2021-11-05,6.33
2021-11-06,10.24
2021-11-07,8.33
2021-11-08,7.0499997
2021-11-09,10.37
2021-11-10,6.52
2021-11-11,6.8399997
2021-11-12,9.09
2021-11-13,8.599999
2021-11-14,6.7599998
2021-11-15,9.179999
2021-11-16,7.2999997
2021-11-17,5.83
2021-11-18,10.4
2021-11-19,12.03
2021-11-20,9.8
2021-11-21,4.92
2021-11-22,3.05
2021-11-23,5.2599998
2021-11-24,5.69
2021-11-25,2.18
2021-11-26,3.62
2021-11-27,1.8499999
2021-11-28,0.51
2021-11-29,1.3399999
2021-11-30,6.6299996
2021-12-01,4.5299997
2021-12-02,1.41
2021-12-03,3.1999998
2021-12-04,3.53
2021-12-05,3.51
2021-12-06,1.22
2021-12-07,1.8199999
2021-12-08,4.06
2021-12-09,2.12
2021-12-10,2.3799999
2021-12-11,3.37
2021-12-12,6.64
2021-12-13,5.3199997
2021-12-14,5.15
2021-12-15,8.51
2021-12-16,7.49
2021-12-17,4.63
2021-12-18,2.54
2021-12-19,2.19
2021-12-20,3.8899999
2021-12-21,1.8499999
2021-12-22,1.37
2021-12-23,3.75
2021-12-24,4.1
2021-12-25,1.43
2021-12-26,2.62
2021-12-27,3.8999999
2021-12-28,4.52
2021-12-29,3.36
2021-12-30,9.0
2021-12-31,8.82
