time,BE234
2021-01-01,1.0971428
2021-01-02,0.9971428
2021-01-03,2.1478572
2021-01-04,0.9271428
2021-01-05,2.8592856
2021-01-06,2.662857
2021-01-07,0.78071433
2021-01-08,0.4607143
2021-01-09,0.725
2021-01-10,1.9992857
2021-01-11,0.48499995
2021-01-12,6.717857
2021-01-13,9.32
2021-01-14,9.281427
2021-01-15,6.647143
2021-01-16,4.362143
2021-01-17,7.170715
2021-01-18,4.4671426
2021-01-19,5.983571
2021-01-20,9.157143
2021-01-21,9.842142
2021-01-22,8.134286
2021-01-23,6.537857
2021-01-24,4.800714
2021-01-25,4.1914287
2021-01-26,1.6821429
2021-01-27,7.941428
2021-01-28,11.987857
2021-01-29,11.456429
2021-01-30,11.137857
2021-01-31,10.712143
2021-02-01,11.190714
2021-02-02,11.623571
2021-02-03,11.068571
2021-02-04,10.630714
2021-02-05,9.738572
2021-02-06,8.554285
2021-02-07,5.760714
2021-02-08,3.6242855
2021-02-09,2.3564284
2021-02-10,3.542857
2021-02-11,-0.68642855
2021-02-12,1.3257142
2021-02-13,0.3428571
2021-02-14,4.112857
2021-02-15,9.272857
2021-02-16,9.617143
2021-02-17,11.408571
2021-02-18,9.956429
2021-02-19,10.775713
2021-02-20,13.661428
2021-02-21,13.021429
2021-02-22,11.565713
2021-02-23,11.3242855
2021-02-24,13.106428
2021-02-25,11.132142
2021-02-26,9.815714
2021-02-27,6.9592853
2021-02-28,6.859286
2021-03-01,9.89
2021-03-02,11.2628565
2021-03-03,11.934999
2021-03-04,9.54
2021-03-05,7.734286
2021-03-06,5.2392855
2021-03-07,6.195714
2021-03-08,4.9914284
2021-03-09,3.7342858
2021-03-10,5.212857
2021-03-11,11.054285
2021-03-12,8.817143
2021-03-13,10.143571
2021-03-14,7.8849998
2021-03-15,9.774285
2021-03-16,10.598572
2021-03-17,10.435715
2021-03-18,6.6428566
2021-03-19,8.651428
2021-03-20,6.148571
2021-03-21,5.4907146
2021-03-22,6.7428575
2021-03-23,7.8064284
2021-03-24,7.877143
2021-03-25,10.442143
2021-03-26,10.38
2021-03-27,8.562857
2021-03-28,9.583571
2021-03-29,13.831429
2021-03-30,16.13643
2021-03-31,16.975714
2021-04-01,18.046429
2021-04-02,16.11
2021-04-03,9.541428
2021-04-04,9.182857
2021-04-05,7.798571
2021-04-06,5.8842854
2021-04-07,5.4550004
2021-04-08,7.2064285
2021-04-09,11.217142
2021-04-10,12.056428
2021-04-11,8.934285
2021-04-12,5.9042854
2021-04-13,7.1321425
2021-04-14,7.422143
2021-04-15,6.845
2021-04-16,6.9807143
2021-04-17,9.145715
2021-04-18,8.391428
2021-04-19,8.380713
2021-04-20,13.667856
2021-04-21,13.049285
2021-04-22,14.829286
2021-04-23,16.349285
2021-04-24,16.811428
2021-04-25,15.948571
2021-04-26,15.176429
2021-04-27,13.929999
2021-04-28,12.2228565
2021-04-29,10.255
2021-04-30,12.03
2021-05-01,9.971428
2021-05-02,8.978572
2021-05-03,9.232142
2021-05-04,10.921428
2021-05-05,10.472143
2021-05-06,12.7628565
2021-05-07,11.195714
2021-05-08,17.984285
2021-05-09,17.615713
2021-05-10,14.455
2021-05-11,12.686427
2021-05-12,12.719285
2021-05-13,12.911428
2021-05-14,11.662857
2021-05-15,13.091428
2021-05-16,13.747142
2021-05-17,13.5292845
2021-05-18,12.705
2021-05-19,13.027857
2021-05-20,12.295714
2021-05-21,14.151428
2021-05-22,12.260715
2021-05-23,12.232142
2021-05-24,12.582144
2021-05-25,12.751429
2021-05-26,13.834285
2021-05-27,14.87
2021-05-28,17.620714
2021-05-29,18.337858
2021-05-30,18.81
2021-05-31,19.211428
2021-06-01,21.841429
2021-06-02,19.829285
2021-06-03,17.392143
2021-06-04,16.48643
2021-06-05,15.693571
2021-06-06,16.542856
2021-06-07,18.788572
2021-06-08,19.617142
2021-06-09,19.683573
2021-06-10,20.012144
2021-06-11,22.090714
2021-06-12,23.004284
2021-06-13,23.409285
2021-06-14,23.198572
2021-06-15,23.807142
2021-06-16,24.64143
2021-06-17,22.977856
2021-06-18,19.022856
2021-06-19,19.61143
2021-06-20,18.90357
2021-06-21,18.395712
2021-06-22,17.007143
2021-06-23,16.319284
2021-06-24,17.380714
2021-06-25,16.860714
2021-06-26,18.284285
2021-06-27,17.632856
2021-06-28,15.938571
2021-06-29,16.225
2021-06-30,18.751429
2021-07-01,19.06357
2021-07-02,18.323572
2021-07-03,18.977142
2021-07-04,18.289286
2021-07-05,18.698572
2021-07-06,18.167856
2021-07-07,17.004286
2021-07-08,16.825714
2021-07-09,16.330715
2021-07-10,16.41357
2021-07-11,18.341429
2021-07-12,18.160715
2021-07-13,17.659286
2021-07-14,18.821426
2021-07-15,18.441431
2021-07-16,19.439999
2021-07-17,19.699999
2021-07-18,22.881428
2021-07-19,24.539286
2021-07-20,25.286428
2021-07-21,24.439999
2021-07-22,24.638569
2021-07-23,24.629284
2021-07-24,19.59
2021-07-25,20.181427
2021-07-26,20.175
2021-07-27,19.442142
2021-07-28,18.455
2021-07-29,18.619284
2021-07-30,18.299286
2021-07-31,17.439999
2021-08-01,17.337143
2021-08-02,17.570713
2021-08-03,17.205713
2021-08-04,18.54357
2021-08-05,17.775713
2021-08-06,18.55
2021-08-07,17.757143
2021-08-08,16.981426
2021-08-09,18.617857
2021-08-10,18.707142
2021-08-11,19.139997
2021-08-12,21.885
2021-08-13,21.347141
2021-08-14,23.23
2021-08-15,22.034285
2021-08-16,19.637142
2021-08-17,16.904999
2021-08-18,17.329998
2021-08-19,18.185715
2021-08-20,19.301428
2021-08-21,19.055714
2021-08-22,19.55
2021-08-23,18.532145
2021-08-24,20.137144
2021-08-25,19.868572
2021-08-26,19.608572
2021-08-27,17.830715
2021-08-28,17.838572
2021-08-29,17.81
2021-08-30,18.18357
2021-08-31,19.049286
2021-09-01,19.842855
2021-09-02,21.420713
2021-09-03,21.505713
2021-09-04,20.611425
2021-09-05,21.670715
2021-09-06,24.94
2021-09-07,26.119287
2021-09-08,24.496428
2021-09-09,21.078571
2021-09-10,20.875715
2021-09-11,18.751429
2021-09-12,18.955
2021-09-13,21.648571
2021-09-14,22.194998
2021-09-15,20.890001
2021-09-16,19.338572
2021-09-17,18.885714
2021-09-18,18.562857
2021-09-19,17.260714
2021-09-20,16.941427
