time,FRK21
2021-06-05,13.008889
2021-06-06,13.005556
2021-06-07,14.636666
2021-06-08,15.057776
2021-06-09,14.647778
2021-06-10,13.887778
2021-06-11,13.985556
2021-06-12,14.312222
2021-06-13,12.471111
2021-06-14,9.523333
2021-06-15,12.234445
2021-06-16,15.194445
2021-06-17,14.775555
2021-06-18,16.417778
2021-06-19,15.236666
2021-06-20,14.403334
2021-06-21,16.276665
2021-06-22,18.933332
2021-06-23,20.68111
2021-06-24,22.336666
2021-06-25,24.447777
2021-06-26,21.131111
2021-06-27,18.89111
2021-06-28,19.088888
2021-06-29,20.369999
2021-06-30,22.217777
2021-07-01,20.076668
2021-07-02,16.866665
2021-07-03,14.34
2021-07-04,15.155555
2021-07-05,16.681112
2021-07-06,18.412222
2021-07-07,19.01
2021-07-08,19.27111
2021-07-09,20.244444
2021-07-10,19.494444
2021-07-11,18.92
2021-07-12,18.513332
2021-07-13,19.553331
2021-07-14,20.986668
2021-07-15,21.473333
2021-07-16,22.177776
2021-07-17,21.096668
2021-07-18,20.987778
2021-07-19,21.664444
2021-07-20,19.188887
2021-07-21,16.235556
2021-07-22,16.04889
2021-07-23,16.646666
2021-07-24,16.476665
2021-07-25,17.269999
2021-07-26,19.496666
2021-07-27,21.983334
2021-07-28,22.038887
2021-07-29,21.886665
2021-07-30,21.53111
2021-07-31,21.37889
2021-08-01,21.655556
2021-08-02,22.587776
2021-08-03,19.123333
2021-08-04,19.269999
2021-08-05,21.277779
2021-08-06,17.642221
2021-08-07,14.92111
2021-08-08,18.268887
2021-08-09,21.345558
2021-08-10,21.114445
2021-08-11,19.704445
2021-08-12,19.005554
2021-08-13,18.093332
2021-08-14,18.344444
2021-08-15,20.063332
2021-08-16,20.627777
2021-08-17,22.366665
2021-08-18,16.75111
2021-08-19,13.849999
2021-08-20,15.227778
2021-08-21,16.71889
2021-08-22,16.835554
2021-08-23,18.436665
2021-08-24,18.094444
2021-08-25,15.741111
2021-08-26,14.546666
2021-08-27,14.753333
2021-08-28,14.682222
2021-08-29,15.386668
2021-08-30,15.637776
2021-08-31,13.097776
2021-09-01,12.998889
2021-09-02,12.056666
2021-09-03,11.215556
2021-09-04,12.572222
2021-09-05,12.766666
2021-09-06,11.275556
2021-09-07,11.525555
2021-09-08,12.5611105
2021-09-09,13.376667
2021-09-10,13.462223
2021-09-11,14.496667
2021-09-12,14.748888
2021-09-13,15.213333
2021-09-14,15.465556
2021-09-15,15.876667
2021-09-16,16.453333
2021-09-17,16.605555
2021-09-18,14.247777
2021-09-19,11.944445
2021-09-20,9.958889
2021-09-21,7.752222
2021-09-22,5.231111
2021-09-23,6.648889
2021-09-24,7.538889
2021-09-25,10.108889
2021-09-26,14.566668
2021-09-27,13.96
2021-09-28,11.947778
2021-09-29,10.263332
2021-09-30,9.81111
2021-10-01,8.714444
2021-10-02,8.4
2021-10-03,9.539999
2021-10-04,9.943334
2021-10-05,9.57
2021-10-06,8.002223
2021-10-07,8.374444
2021-10-08,6.338888
2021-10-09,5.457777
2021-10-10,6.0933332
2021-10-11,6.71
2021-10-12,7.1666665
2021-10-13,5.6388893
2021-10-14,3.948889
2021-10-15,4.778889
2021-10-16,6.7988887
2021-10-17,6.2022223
2021-10-18,5.086667
2021-10-19,5.5666666
2021-10-20,6.761111
2021-10-21,9.237778
2021-10-22,10.89111
2021-10-23,8.362222
2021-10-24,1.9811113
2021-10-25,0.8711111
2021-10-26,4.981111
2021-10-27,4.6400003
2021-10-28,4.4377775
2021-10-29,6.55
2021-10-30,7.706666
2021-10-31,5.3899994
2021-11-01,2.7288888
2021-11-02,5.0755553
2021-11-03,7.2822223
2021-11-04,11.685555
2021-11-05,13.299999
2021-11-06,9.744444
2021-11-07,8.625554
2021-11-08,7.6166663
2021-11-09,3.0733333
2021-11-10,0.7644445
2021-11-11,2.7422223
2021-11-12,2.8711114
2021-11-13,3.6511111
2021-11-14,5.954445
2021-11-15,4.9777775
2021-11-16,3.8644443
2021-11-17,1.9022222
2021-11-18,1.7655555
2021-11-19,0.45000002
2021-11-20,7.3877773
2021-11-21,2.6799998
2021-11-22,2.501111
2021-11-23,1.52
2021-11-24,-2.2422223
2021-11-25,-1.1999999
2021-11-26,0.033333328
2021-11-27,4.761111
2021-11-28,5.4844446
2021-11-29,2.8366666
2021-11-30,-2.4122221
2021-12-01,-0.6944444
2021-12-02,1.4366666
2021-12-03,1.0055555
2021-12-04,0.06555557
2021-12-05,0.3188889
2021-12-06,-0.15666676
2021-12-07,-0.59666663
2021-12-08,0.26666668
2021-12-09,1.6133332
2021-12-10,1.2366667
2021-12-11,0.5377778
2021-12-12,3.181111
2021-12-13,0.79222226
2021-12-14,-0.44555557
2021-12-15,-1.221111
2021-12-16,-1.3888888
2021-12-17,-0.37
2021-12-18,-1.15
2021-12-19,1.741111
2021-12-20,-1.3577778
2021-12-21,-6.0500007
2021-12-22,-7.7377777
2021-12-23,-11.52
2021-12-24,-2.29
2021-12-25,4.284445
2021-12-26,2.211111
2021-12-27,-1.1044445
2021-12-28,-0.8522222
2021-12-29,-0.13666667
2021-12-30,1.7099999
2021-12-31,2.6133332
