time,DEB36
2021-07-13,24.977499
2021-07-14,21.624998
2021-07-15,21.6
2021-07-16,21.3275
2021-07-17,21.142498
2021-07-18,23.105
2021-07-19,23.849998
2021-07-20,24.317501
2021-07-21,25.0775
2021-07-22,25.175
2021-07-23,25.555
2021-07-24,25.564999
2021-07-25,27.5225
2021-07-26,29.002499
2021-07-27,26.837498
2021-07-28,26.579998
2021-07-29,26.425
2021-07-30,27.154999
2021-07-31,27.4925
2021-08-01,28.885
2021-08-02,24.1975
2021-08-03,24.14
2021-08-04,26.497498
2021-08-05,25.164999
2021-08-06,24.377499
2021-08-07,25.695
2021-08-08,27.859999
2021-08-09,27.217499
2021-08-10,27.797499
2021-08-11,28.982498
2021-08-12,28.275
2021-08-13,28.009998
2021-08-14,27.087498
2021-08-15,27.2975
2021-08-16,27.627499
2021-08-17,25.76
2021-08-18,24.725
2021-08-19,24.5425
2021-08-20,24.515
2021-08-21,24.6175
2021-08-22,25.814999
2021-08-23,23.4875
2021-08-24,24.2725
2021-08-25,23.664999
2021-08-26,24.8875
2021-08-27,23.41
2021-08-28,21.65
2021-08-29,20.8475
2021-08-30,21.204998
2021-08-31,21.039999
2021-09-01,22.23
2021-09-02,23.217499
2021-09-03,23.697498
2021-09-04,22.05
2021-09-05,22.5675
2021-09-06,23.03
2021-09-07,23.0825
2021-09-08,22.447498
2021-09-09,21.8625
2021-09-10,22.2775
2021-09-11,23.294998
2021-09-12,22.695
2021-09-13,22.5
2021-09-14,22.7225
2021-09-15,24.7225
2021-09-16,23.9125
2021-09-17,23.172499
2021-09-18,23.3175
2021-09-19,23.0
2021-09-20,21.2475
2021-09-21,20.005
2021-09-22,20.387499
2021-09-23,19.977499
2021-09-24,19.58
2021-09-25,21.265
2021-09-26,21.63
2021-09-27,22.2775
2021-09-28,21.845001
2021-09-29,22.1025
2021-09-30,20.982498
2021-10-01,21.579998
2021-10-02,20.0025
2021-10-03,21.724998
2021-10-04,22.075
2021-10-05,18.957499
2021-10-06,18.18
2021-10-07,16.21
2021-10-08,16.72
2021-10-09,16.7475
2021-10-10,15.5275
2021-10-11,14.2125
2021-10-12,14.85
2021-10-13,15.4625
2021-10-14,13.377501
2021-10-15,14.03
2021-10-16,14.01
2021-10-17,15.452499
2021-10-18,15.7825
2021-10-19,15.6975
2021-10-20,14.949999
2021-10-21,15.982499
2021-10-22,18.67
2021-10-23,18.682499
2021-10-24,17.89
2021-10-25,16.3325
2021-10-26,16.5225
2021-10-27,17.2475
2021-10-28,15.719999
2021-10-29,14.745
2021-10-30,15.5025
2021-10-31,16.17
2021-11-01,16.985
2021-11-02,17.182499
2021-11-03,17.079998
2021-11-04,16.1525
2021-11-05,13.3975
2021-11-06,15.7875
2021-11-07,18.34
2021-11-08,16.2225
2021-11-09,16.7775
2021-11-10,19.2225
2021-11-11,17.08
2021-11-12,17.5225
2021-11-13,16.605
2021-11-14,14.1075
2021-11-15,16.2825
2021-11-16,13.285
2021-11-17,13.84
2021-11-18,14.187499
2021-11-19,13.2025
2021-11-20,14.2925
2021-11-21,13.54
2021-11-22,14.315
2021-11-23,13.855
2021-11-24,13.6675
2021-11-25,13.6725
2021-11-26,11.8575
2021-11-27,14.307499
2021-11-28,11.940001
2021-11-29,6.8224998
2021-11-30,8.1775
2021-12-01,7.4
2021-12-02,12.0575
2021-12-03,10.6425
2021-12-04,9.7125
2021-12-05,13.089999
2021-12-06,8.23
2021-12-07,8.255
2021-12-08,9.3175
2021-12-09,10.844999
2021-12-10,6.47
2021-12-11,8.2075
2021-12-12,7.3275
2021-12-13,7.9624996
2021-12-14,9.8975
2021-12-15,10.2275
2021-12-16,10.695
2021-12-17,10.407499
2021-12-18,8.105
2021-12-19,10.205
2021-12-20,7.8875
2021-12-21,8.362499
2021-12-22,8.134999
2021-12-23,9.215
2021-12-24,11.51
2021-12-25,10.38
2021-12-26,12.49
2021-12-27,12.1025
2021-12-28,13.817499
2021-12-29,14.369999
2021-12-30,12.6525
2021-12-31,13.105
