time,ITF11
2021-01-01,-0.21000001
2021-01-02,3.0749998
2021-01-03,0.24
2021-01-04,-0.26
2021-01-05,-4.7349997
2021-01-06,-8.565
2021-01-07,-4.64
2021-01-08,-7.0249996
2021-01-09,-3.75
2021-01-10,-0.575
2021-01-11,1.7049999
2021-01-12,2.375
2021-01-13,-0.825
2021-01-14,-0.53999996
2021-01-15,-3.56
2021-01-16,-16.23
2021-01-17,-3.27
2021-01-18,-6.585
2021-01-19,-5.77
2021-01-20,-0.81999993
2021-01-21,1.56
2021-01-22,-8.735001
2021-01-23,
2021-01-24,-7.45
2021-01-25,-7.725
2021-01-26,-11.014999
2021-01-27,-3.9599998
2021-01-28,-0.765
2021-01-29,0.39499998
2021-01-30,-2.82
2021-01-31,-1.335
2021-02-01,6.115
2021-02-02,8.309999
2021-02-03,6.64
2021-02-04,3.62
2021-02-05,0.96
2021-02-06,6.5599995
2021-02-07,8.36
2021-02-08,0.385
2021-02-09,4.295
2021-02-10,-0.13
2021-02-11,-1.01
2021-02-12,-9.190001
2021-02-13,-18.21
2021-02-14,-16.759998
2021-02-15,-8.9
2021-02-16,
2021-02-17,3.4499998
2021-02-18,-7.6749997
2021-02-19,
2021-02-20,-7.755
2021-02-21,-3.645
2021-02-22,-3.8149998
2021-02-23,14.184999
2021-02-24,9.205
2021-02-25,
2021-02-26,1.9
2021-02-27,-9.04
2021-02-28,-7.1499996
2021-03-01,-0.36499998
2021-03-02,2.405
2021-03-03,-0.55499995
2021-03-04,0.905
2021-03-05,-3.07
2021-03-06,-6.9449997
2021-03-07,
2021-03-08,0.93999994
2021-03-09,-1.92
2021-03-10,-2.15
2021-03-11,-0.415
2021-03-12,
2021-03-13,-9.475
2021-03-14,-6.2599998
2021-03-15,-6.79
2021-03-16,-5.89
2021-03-17,3.08
2021-03-18,-1.925
2021-03-19,-5.95
2021-03-20,-11.949999
2021-03-21,-2.9049997
2021-03-22,-4.73
2021-03-23,
2021-03-24,-5.935
2021-03-25,-7.35
2021-03-26,-4.58
2021-03-27,-7.2599998
2021-03-28,-13.754999
2021-03-29,-6.835
2021-03-30,-5.1749997
2021-03-31,-2.38
2021-04-01,-1.775
2021-04-02,-3.5949998
2021-04-03,-4.055
2021-04-04,-5.89
2021-04-05,
2021-04-06,-2.225
2021-04-07,-0.08
2021-04-08,
2021-04-09,2.74
2021-04-10,-1.6199999
2021-04-11,0.325
2021-04-12,6.1949997
2021-04-13,
2021-04-14,-5.8399997
2021-04-15,0.385
2021-04-16,6.335
2021-04-17,12.355
2021-04-18,9.165
2021-04-19,10.504999
2021-04-20,5.8149996
2021-04-21,
2021-04-22,1.425
2021-04-23,-0.43
2021-04-24,4.455
2021-04-25,9.335
2021-04-26,
2021-04-27,1.7449999
2021-04-28,11.225
2021-04-29,13.29
2021-04-30,7.5649996
2021-05-01,11.129999
2021-05-02,8.184999
2021-05-03,9.014999
2021-05-04,11.495
2021-05-05,3.6
2021-05-06,
2021-05-07,8.4
2021-05-08,
2021-05-09,15.78
2021-05-10,10.705
2021-05-11,12.325
2021-05-12,13.045
2021-05-13,
2021-05-14,11.244999
2021-05-15,
2021-05-16,10.875
2021-05-17,8.51
2021-05-18,7.6899996
2021-05-19,7.3099995
2021-05-20,
2021-05-21,15.59
2021-05-22,14.16
2021-05-23,8.309999
2021-05-24,12.43
2021-05-25,
2021-05-26,6.2749996
2021-05-27,9.309999
2021-05-28,4.74
2021-05-29,5.875
2021-05-30,
2021-05-31,8.059999
2021-06-01,11.5199995
2021-06-02,15.385
2021-06-03,14.07
2021-06-04,18.685
2021-06-05,10.82
2021-06-06,
2021-06-07,2.87
2021-06-08,8.32
2021-06-09,12.075
2021-06-10,10.355
2021-06-11,10.32
2021-06-12,10.209999
2021-06-13,5.63
2021-06-14,
2021-06-15,17.949999
2021-06-16,16.134998
2021-06-17,14.559999
2021-06-18,19.67
2021-06-19,21.835
2021-06-20,27.189999
2021-06-21,21.835
2021-06-22,21.259998
2021-06-23,16.7
2021-06-24,12.15
2021-06-25,9.18
2021-06-26,8.715
2021-06-27,14.414999
2021-06-28,14.084999
2021-06-29,16.099998
2021-06-30,13.945
2021-07-01,17.24
2021-07-02,
2021-07-03,
2021-07-04,21.43
2021-07-05,16.97
2021-07-06,18.380001
2021-07-07,22.704998
2021-07-08,23.564999
2021-07-09,18.01
2021-07-10,16.825
2021-07-11,14.959999
2021-07-12,21.89
2021-07-13,24.605
2021-07-14,17.285
2021-07-15,18.445
2021-07-16,
2021-07-17,15.634999
2021-07-18,21.335
2021-07-19,15.23
2021-07-20,18.61
2021-07-21,17.54
2021-07-22,11.219999
2021-07-23,10.184999
2021-07-24,14.039999
2021-07-25,14.615
2021-07-26,23.355
2021-07-27,23.18
2021-07-28,18.369999
2021-07-29,10.844999
2021-07-30,14.12
2021-07-31,19.43
2021-08-01,18.345
2021-08-02,15.305
2021-08-03,17.77
2021-08-04,18.125
2021-08-05,19.335
2021-08-06,20.08
2021-08-07,28.505
2021-08-08,23.914999
2021-08-09,
2021-08-10,15.66
2021-08-11,13.94
2021-08-12,16.735
2021-08-13,20.285
2021-08-14,17.075
2021-08-15,18.97
2021-08-16,18.445
2021-08-17,13.205
2021-08-18,14.295
2021-08-19,15.879999
2021-08-20,19.954998
2021-08-21,18.175
2021-08-22,20.794998
2021-08-23,14.994999
2021-08-24,13.809999
2021-08-25,20.419998
2021-08-26,23.445
2021-08-27,
2021-08-28,17.305
2021-08-29,14.07
2021-08-30,16.97
2021-08-31,19.075
2021-09-01,11.504999
2021-09-02,6.225
2021-09-03,12.34
2021-09-04,7.2349997
2021-09-05,10.2
2021-09-06,
2021-09-07,10.775
2021-09-08,8.36
2021-09-09,8.7
2021-09-10,12.645
2021-09-11,10.565001
2021-09-12,11.0
2021-09-13,15.014999
2021-09-14,15.24
2021-09-15,14.304999
2021-09-16,14.905
2021-09-17,12.334999
2021-09-18,13.075
2021-09-19,
2021-09-20,
2021-09-21,11.45
2021-09-22,
2021-09-23,
2021-09-24,10.795
2021-09-25,11.174999
2021-09-26,7.39
2021-09-27,10.709999
2021-09-28,8.775
2021-09-29,10.219999
2021-09-30,7.185
2021-10-01,1.165
2021-10-02,4.505
2021-10-03,8.465
2021-10-04,12.055
2021-10-05,2.755
2021-10-06,-3.105
2021-10-07,-7.1299996
2021-10-08,
2021-10-09,-6.84
2021-10-10,-1.905
2021-10-11,-1.48
2021-10-12,-1.875
2021-10-13,-2.655
2021-10-14,1.6899999
2021-10-15,5.575
2021-10-16,5.13
2021-10-17,10.9
2021-10-18,
2021-10-19,6.6
2021-10-20,8.875
2021-10-21,
2021-10-22,-0.57
2021-10-23,2.0049999
2021-10-24,6.225
2021-10-25,
2021-10-26,10.105
2021-10-27,
2021-10-28,10.42
2021-10-29,10.83
2021-10-30,16.185
2021-10-31,12.03
2021-11-01,14.405
2021-11-02,11.33
2021-11-03,5.01
2021-11-04,-3.485
2021-11-05,-0.2
2021-11-06,2.5549998
2021-11-07,8.52
2021-11-08,3.4650002
2021-11-09,2.6
2021-11-10,3.7549999
2021-11-11,6.675
2021-11-12,7.005
2021-11-13,10.639999
2021-11-14,
2021-11-15,
2021-11-16,4.375
2021-11-17,3.235
2021-11-18,-4.09
2021-11-19,-3.57
2021-11-20,5.255
2021-11-21,
2021-11-22,-4.465
2021-11-23,-6.005
2021-11-24,1.615
2021-11-25,4.0299997
2021-11-26,0.20499998
2021-11-27,-6.09
2021-11-28,
2021-11-29,-9.795
2021-11-30,-3.1149998
2021-12-01,-1.115
2021-12-02,-9.549999
2021-12-03,-11.639999
2021-12-04,4.115
2021-12-05,
2021-12-06,3.35
2021-12-07,-5.6949997
2021-12-08,10.51
2021-12-09,3.695
2021-12-10,1.01
2021-12-11,-5.205
2021-12-12,-2.995
2021-12-13,0.38
2021-12-14,-4.4399996
2021-12-15,-6.285
2021-12-16,-0.02
2021-12-17,
2021-12-18,-9.59
2021-12-19,2.8
2021-12-20,
2021-12-21,-5.41
2021-12-22,-5.475
2021-12-23,
2021-12-24,-1.2950001
2021-12-25,-21.81
2021-12-26,-2.11
2021-12-27,6.7999997
2021-12-28,12.98
2021-12-29,
2021-12-30,-1.9499999
2021-12-31,-5.045
