time,FRF23
2021-03-30,13.776666
2021-03-31,14.116666
2021-04-01,14.709999
2021-04-02,8.82
2021-04-03,4.2999997
2021-04-04,3.7533333
2021-04-05,6.593333
2021-04-06,3.67
2021-04-07,3.4299996
2021-04-08,2.3
2021-04-09,5.94
2021-04-10,10.82
2021-04-11,10.169999
2021-04-12,7.6066666
2021-04-13,2.3933332
2021-04-14,2.9899998
2021-04-15,1.8966666
2021-04-16,2.5566666
2021-04-17,4.02
2021-04-18,6.7433333
2021-04-19,7.646667
2021-04-20,8.303333
2021-04-21,9.583333
2021-04-22,7.41
2021-04-23,5.1266665
2021-04-24,7.24
2021-04-25,6.1299996
2021-04-26,4.386667
2021-04-27,5.4666657
2021-04-28,8.94
2021-04-29,12.373333
2021-04-30,14.226666
2021-05-01,10.593333
2021-05-02,9.48
2021-05-03,7.3399997
2021-05-04,10.696667
2021-05-05,11.523334
2021-05-06,8.889999
2021-05-07,10.076667
2021-05-08,7.9133334
2021-05-09,13.536667
2021-05-10,17.82
2021-05-11,21.373335
2021-05-12,19.403334
2021-05-13,15.396667
2021-05-14,12.48
2021-05-15,13.206666
2021-05-16,13.56
2021-05-17,11.826667
2021-05-18,12.686666
2021-05-19,11.256665
2021-05-20,12.893333
2021-05-21,12.68
2021-05-22,12.823333
2021-05-23,11.72
2021-05-24,12.676666
2021-05-25,12.983333
2021-05-26,12.953334
2021-05-27,13.906667
2021-05-28,11.45
2021-05-29,11.486667
2021-05-30,11.443333
2021-05-31,12.836666
2021-06-01,11.656667
2021-06-02,14.973332
2021-06-03,14.506665
2021-06-04,16.293333
2021-06-05,18.74
2021-06-06,17.38
2021-06-07,17.723333
2021-06-08,18.956667
2021-06-09,17.69
2021-06-10,16.643333
2021-06-11,17.416666
2021-06-12,18.403334
2021-06-13,14.233334
2021-06-14,14.533333
2021-06-15,16.25
2021-06-16,20.186666
2021-06-17,21.303331
2021-06-18,22.673332
2021-06-19,23.299997
2021-06-20,23.983332
2021-06-21,24.796667
2021-06-22,23.193335
2021-06-23,20.696667
2021-06-24,23.556665
2021-06-25,19.593332
2021-06-26,19.39
2021-06-27,19.003334
2021-06-28,20.306665
2021-06-29,21.626665
2021-06-30,20.93
2021-07-01,18.55
2021-07-02,18.213333
2021-07-03,19.296667
2021-07-04,18.773333
2021-07-05,19.923332
2021-07-06,21.176666
2021-07-07,23.57
2021-07-08,21.65
2021-07-09,21.923334
2021-07-10,19.023333
2021-07-11,19.443335
2021-07-12,20.679998
2021-07-13,23.066666
2021-07-14,23.220001
2021-07-15,22.176666
2021-07-16,22.04
2021-07-17,22.536667
2021-07-18,22.24
2021-07-19,20.913332
2021-07-20,18.123335
2021-07-21,17.883333
2021-07-22,18.563332
2021-07-23,18.563332
2021-07-24,19.936666
2021-07-25,20.91
2021-07-26,22.65
2021-07-27,23.19
2021-07-28,23.466665
2021-07-29,22.093332
2021-07-30,21.633331
2021-07-31,21.63
2021-08-01,19.086668
2021-08-02,17.263334
2021-08-03,17.72
2021-08-04,17.836668
2021-08-05,16.779999
2021-08-06,17.17
2021-08-07,19.406668
2021-08-08,20.266665
2021-08-09,19.153332
2021-08-10,20.896666
2021-08-11,19.05
2021-08-12,17.956667
2021-08-13,20.446665
2021-08-14,23.603333
2021-08-15,23.383331
2021-08-16,23.986666
2021-08-17,16.513334
2021-08-18,16.023333
2021-08-19,17.683332
2021-08-20,19.49
2021-08-21,18.166666
2021-08-22,18.766666
2021-08-23,19.26
2021-08-24,15.529999
2021-08-25,13.676666
2021-08-26,13.959999
2021-08-27,13.693333
2021-08-28,13.57
2021-08-29,14.396667
2021-08-30,13.619999
2021-08-31,14.420001
2021-09-01,15.043334
2021-09-02,15.77
2021-09-03,16.026667
2021-09-04,15.88
2021-09-05,14.096665
2021-09-06,12.78
2021-09-07,16.256666
2021-09-08,16.703333
2021-09-09,17.466665
2021-09-10,17.56
2021-09-11,18.243334
2021-09-12,18.4
2021-09-13,17.846666
2021-09-14,17.479998
2021-09-15,17.78
2021-09-16,19.966667
2021-09-17,15.523334
2021-09-18,13.323333
2021-09-19,10.463332
2021-09-20,10.933334
2021-09-21,9.496667
2021-09-22,10.3
2021-09-23,13.526668
2021-09-24,14.98
2021-09-25,16.863333
2021-09-26,16.113333
2021-09-27,15.459999
2021-09-28,15.06
2021-09-29,11.513333
2021-09-30,12.106667
2021-10-01,10.033333
2021-10-02,13.400001
2021-10-03,14.703334
2021-10-04,15.1033325
2021-10-05,17.436666
2021-10-06,14.906667
2021-10-07,12.406667
2021-10-08,8.043333
2021-10-09,6.263333
2021-10-10,5.22
2021-10-11,6.69
2021-10-12,8.286667
2021-10-13,5.8933334
2021-10-14,6.6533337
2021-10-15,10.336667
2021-10-16,7.7166667
2021-10-17,6.6266665
2021-10-18,7.853333
2021-10-19,10.66
2021-10-20,14.836666
2021-10-21,14.079999
2021-10-22,9.356667
2021-10-23,6.626667
2021-10-24,5.153333
2021-10-25,6.94
2021-10-26,6.5866666
2021-10-27,8.919999
2021-10-28,9.139999
2021-10-29,9.486667
2021-10-30,11.653333
2021-10-31,12.003333
2021-11-01,11.143333
2021-11-02,8.786667
2021-11-03,8.900001
2021-11-04,11.66
2021-11-05,7.24
2021-11-06,6.463333
2021-11-07,6.0033336
2021-11-08,6.52
2021-11-09,5.983333
2021-11-10,6.5166664
2021-11-11,6.19
2021-11-12,3.6233332
2021-11-13,4.6966667
2021-11-14,4.5
2021-11-15,5.113333
2021-11-16,6.0833335
2021-11-17,3.6766665
2021-11-18,6.4799995
2021-11-19,8.506666
2021-11-20,9.343333
2021-11-21,7.7299995
2021-11-22,5.34
2021-11-23,2.4666665
2021-11-24,2.8266666
2021-11-25,1.4333334
2021-11-26,2.3099997
2021-11-27,0.6166667
2021-11-28,-0.35999998
2021-11-29,-0.0066666654
2021-11-30,0.9666667
2021-12-01,3.9800003
2021-12-02,5.096667
2021-12-03,1.02
2021-12-04,0.76
2021-12-05,1.2833332
2021-12-06,0.26666665
2021-12-07,-1.0433333
2021-12-08,-2.14
2021-12-09,-1.7433333
2021-12-10,-1.4933333
2021-12-11,-2.3933332
2021-12-12,-3.2799997
2021-12-13,-2.93
2021-12-14,1.6066666
2021-12-15,3.6233332
2021-12-16,5.4833336
2021-12-17,4.6866665
2021-12-18,2.7666664
2021-12-19,4.3700004
2021-12-20,1.5166665
2021-12-21,-2.8
2021-12-22,-4.0066667
2021-12-23,-3.7833335
2021-12-24,3.493333
2021-12-25,-0.7966666
2021-12-26,-8.463333
2021-12-27,-8.916667
2021-12-28,-3.6200001
2021-12-29,0.123333335
2021-12-30,3.8866665
2021-12-31,9.046666
