time,BE323
2021-01-01,1.0626667
2021-01-02,0.47466666
2021-01-03,1.6546667
2021-01-04,0.17866667
2021-01-05,1.6546667
2021-01-06,1.6126667
2021-01-07,1.5086665
2021-01-08,-0.434
2021-01-09,0.5153333
2021-01-10,0.52199996
2021-01-11,-0.364
2021-01-12,4.997333
2021-01-13,8.966
2021-01-14,8.797334
2021-01-15,6.04
2021-01-16,0.81
2021-01-17,6.3333335
2021-01-18,3.5986667
2021-01-19,4.990667
2021-01-20,8.614667
2021-01-21,9.740666
2021-01-22,7.58
2021-01-23,5.4326663
2021-01-24,2.7873333
2021-01-25,3.1293335
2021-01-26,0.55
2021-01-27,6.510667
2021-01-28,11.584
2021-01-29,11.223999
2021-01-30,10.600666
2021-01-31,10.239333
2021-02-01,10.844
2021-02-02,11.702
2021-02-03,11.212
2021-02-04,9.754
2021-02-05,9.456667
2021-02-06,8.722
2021-02-07,5.0053334
2021-02-08,3.0379999
2021-02-09,2.0746665
2021-02-10,2.932
2021-02-11,-0.41466668
2021-02-12,0.53466666
2021-02-13,-1.4426666
2021-02-14,2.4053333
2021-02-15,8.461333
2021-02-16,9.749332
2021-02-17,11.178666
2021-02-18,10.586
2021-02-19,11.204666
2021-02-20,13.741333
2021-02-21,14.194666
2021-02-22,12.850666
2021-02-23,13.13
2021-02-24,13.872666
2021-02-25,12.016666
2021-02-26,10.39
2021-02-27,6.8079996
2021-02-28,6.9506664
2021-03-01,9.548667
2021-03-02,10.614667
2021-03-03,11.127334
2021-03-04,10.4193325
2021-03-05,7.3946667
2021-03-06,5.362
2021-03-07,6.525333
2021-03-08,5.678
2021-03-09,4.026
2021-03-10,4.366667
2021-03-11,10.608667
2021-03-12,8.166
2021-03-13,9.257333
2021-03-14,6.948
2021-03-15,8.741333
2021-03-16,8.811999
2021-03-17,8.925334
2021-03-18,5.764
2021-03-19,6.7619996
2021-03-20,4.963333
2021-03-21,4.768
2021-03-22,6.2166667
2021-03-23,7.2906666
2021-03-24,8.454666
2021-03-25,10.164667
2021-03-26,10.079333
2021-03-27,7.761333
2021-03-28,9.397333
2021-03-29,12.952
2021-03-30,15.301332
2021-03-31,16.415998
2021-04-01,17.261332
2021-04-02,15.888
2021-04-03,9.3133335
2021-04-04,8.991333
2021-04-05,7.488
2021-04-06,5.0553336
2021-04-07,4.838667
2021-04-08,7.12
2021-04-09,10.919999
2021-04-10,12.978666
2021-04-11,9.713333
2021-04-12,5.784667
2021-04-13,6.0573335
2021-04-14,6.832
2021-04-15,6.217333
2021-04-16,6.217333
2021-04-17,8.905333
2021-04-18,8.332666
2021-04-19,9.312667
2021-04-20,12.244665
2021-04-21,11.969999
2021-04-22,13.627333
2021-04-23,15.206667
2021-04-24,16.428667
2021-04-25,15.698
2021-04-26,15.241333
2021-04-27,13.795333
2021-04-28,13.631333
2021-04-29,10.412
2021-04-30,11.356666
2021-05-01,10.058667
2021-05-02,8.507334
2021-05-03,9.63
2021-05-04,10.577333
2021-05-05,10.398667
2021-05-06,11.994
2021-05-07,11.982666
2021-05-08,17.749332
2021-05-09,19.690666
2021-05-10,14.738666
2021-05-11,12.053332
2021-05-12,11.872666
2021-05-13,12.563999
2021-05-14,11.527332
2021-05-15,12.979334
2021-05-16,13.979999
2021-05-17,13.382
2021-05-18,11.316666
