time,FR104
2021-04-17,5.685
2021-04-18,6.9062495
2021-04-19,8.7275
2021-04-20,10.0425
2021-04-21,12.23
2021-04-22,13.799999
2021-04-23,12.353749
2021-04-24,10.473749
2021-04-25,11.87
2021-04-26,11.29875
2021-04-27,9.697499
2021-04-28,11.716249
2021-04-29,16.70375
2021-04-30,18.78625
2021-05-01,21.119999
2021-05-02,21.859999
2021-05-03,13.128749
2021-05-04,13.65
2021-05-05,17.724998
2021-05-06,13.61875
2021-05-07,16.09375
2021-05-08,12.16875
2021-05-09,13.675
2021-05-10,19.21375
2021-05-11,20.67
2021-05-12,18.685
2021-05-13,15.813749
2021-05-14,16.554998
2021-05-15,16.17
2021-05-16,17.78875
2021-05-17,15.835
2021-05-18,15.5175
2021-05-19,13.8550005
2021-05-20,11.631248
2021-05-21,15.172501
2021-05-22,18.265
2021-05-23,20.165
2021-05-24,15.3125
2021-05-25,20.68875
2021-05-26,15.781251
2021-05-27,18.095001
2021-05-28,16.69875
2021-05-29,15.9487505
2021-05-30,15.62875
2021-05-31,13.5925
2021-06-01,15.313749
2021-06-02,15.412499
2021-06-03,16.395
2021-06-04,18.19875
2021-06-05,19.42375
2021-06-06,19.4
2021-06-07,20.963749
2021-06-08,21.23
2021-06-09,21.94375
2021-06-10,21.075
2021-06-11,19.911251
2021-06-12,20.765001
2021-06-13,20.602499
2021-06-14,16.5725
2021-06-15,19.20875
2021-06-16,21.0075
2021-06-17,22.72875
2021-06-18,23.45375
2021-06-19,25.302502
2021-06-20,24.78625
2021-06-21,26.26125
2021-06-22,28.2825
2021-06-23,29.30375
2021-06-24,29.9
2021-06-25,28.77
2021-06-26,24.717499
2021-06-27,24.356247
2021-06-28,25.66375
2021-06-29,28.00375
2021-06-30,29.49375
2021-07-01,24.12875
2021-07-02,21.21
2021-07-03,21.094997
2021-07-04,22.715
2021-07-05,24.25
2021-07-06,25.372501
2021-07-07,26.95875
2021-07-08,28.17125
2021-07-09,29.553753
2021-07-10,25.207499
2021-07-11,26.074999
2021-07-12,26.09375
2021-07-13,28.544998
2021-07-14,30.9275
2021-07-15,26.59625
2021-07-16,24.4275
2021-07-17,23.3125
2021-07-18,23.361248
2021-07-19,21.60625
2021-07-20,23.662502
2021-07-21,20.809998
2021-07-22,21.39875
2021-07-23,22.199999
2021-07-24,23.17125
2021-07-25,25.875
2021-07-26,27.98625
2021-07-27,28.39375
2021-07-28,29.046251
2021-07-29,26.8575
2021-07-30,27.175
2021-07-31,27.268747
2021-08-01,28.141249
2021-08-02,23.29875
2021-08-03,23.8275
2021-08-04,24.872498
2021-08-05,24.06875
2021-08-06,21.6925
2021-08-07,23.475002
2021-08-08,26.865
2021-08-09,26.297499
2021-08-10,26.628748
2021-08-11,26.2725
2021-08-12,24.843752
2021-08-13,25.26625
2021-08-14,26.313747
2021-08-15,27.9325
2021-08-16,28.6775
2021-08-17,22.9
2021-08-18,19.86875
2021-08-19,19.6575
2021-08-20,21.019999
2021-08-21,22.32875
2021-08-22,23.78625
2021-08-23,23.9
2021-08-24,19.588749
2021-08-25,16.88625
2021-08-26,18.74625
2021-08-27,15.4225
2021-08-28,14.3775
2021-08-29,15.268749
2021-08-30,16.95875
2021-08-31,18.00625
2021-09-01,17.9525
2021-09-02,17.994999
2021-09-03,17.77125
2021-09-04,18.256248
2021-09-05,19.14
2021-09-06,18.56625
2021-09-07,18.59125
2021-09-08,18.17125
2021-09-09,19.02125
2021-09-10,19.142498
2021-09-11,19.9075
2021-09-12,20.194998
2021-09-13,21.008749
2021-09-14,21.898748
2021-09-15,22.687498
2021-09-16,24.005001
2021-09-17,23.908749
2021-09-18,18.6275
2021-09-19,18.515001
2021-09-20,14.08
2021-09-21,13.7975
2021-09-22,12.00875
2021-09-23,12.983749
2021-09-24,16.3
2021-09-25,19.047499
2021-09-26,20.092499
2021-09-27,21.74625
2021-09-28,18.66875
2021-09-29,17.68125
2021-09-30,13.841249
2021-10-01,16.436249
2021-10-02,14.125
2021-10-03,16.904999
2021-10-04,18.596249
2021-10-05,18.8825
2021-10-06,15.728749
2021-10-07,13.278749
2021-10-08,11.215
2021-10-09,8.121249
2021-10-10,8.68375
2021-10-11,8.69625
2021-10-12,10.358749
2021-10-13,8.749999
2021-10-14,6.49625
2021-10-15,5.9887495
2021-10-16,10.7675
2021-10-17,10.7074995
2021-10-18,10.17375
2021-10-19,10.92625
2021-10-20,12.39
2021-10-21,14.6675
2021-10-22,13.618751
2021-10-23,10.89875
2021-10-24,7.98375
2021-10-25,7.51625
2021-10-26,8.4725
2021-10-27,7.99125
2021-10-28,7.00375
2021-10-29,9.097499
2021-10-30,11.205
2021-10-31,10.82625
2021-11-01,11.06625
2021-11-02,11.8725
2021-11-03,12.097501
2021-11-04,18.83875
2021-11-05,12.1875
2021-11-06,8.12125
2021-11-07,7.6075
2021-11-08,8.3637495
2021-11-09,8.82375
2021-11-10,6.37375
2021-11-11,6.4175
2021-11-12,5.7374997
2021-11-13,7.5899997
2021-11-14,8.60625
2021-11-15,6.0775003
2021-11-16,6.9475
2021-11-17,6.43125
2021-11-18,6.55875
2021-11-19,6.375
2021-11-20,9.3675
2021-11-21,8.375
2021-11-22,5.19125
2021-11-23,7.0725
2021-11-24,3.82375
2021-11-25,4.5
2021-11-26,7.7975
2021-11-27,7.6874995
2021-11-28,10.806251
2021-11-29,5.1325
2021-11-30,3.2862499
2021-12-01,8.367499
2021-12-02,10.059999
2021-12-03,4.3799996
2021-12-04,2.07375
2021-12-05,3.37375
2021-12-06,3.7762496
2021-12-07,1.4512498
2021-12-08,1.6625
2021-12-09,3.8912497
2021-12-10,2.5775
2021-12-11,2.745
2021-12-12,0.93249995
2021-12-13,1.22125
2021-12-14,0.44875
2021-12-15,0.925
2021-12-16,2.9837499
2021-12-17,5.0975
2021-12-18,3.6812499
2021-12-19,4.1275
2021-12-20,3.7224998
2021-12-21,0.56499994
2021-12-22,-0.17625
2021-12-23,-1.89375
2021-12-24,7.2962503
2021-12-25,11.1475
2021-12-26,5.0162497
2021-12-27,0.89750004
2021-12-28,2.24625
2021-12-29,4.61
2021-12-30,5.23625
2021-12-31,8.39875
