time,DEB34
2021-01-01,4.27
2021-01-02,5.8339996
2021-01-03,5.66
2021-01-04,3.06
2021-01-05,1.8099998
2021-01-06,2.376
2021-01-07,1.882
2021-01-08,2.142
2021-01-09,2.032
2021-01-10,1.462
2021-01-11,0.0059999945
2021-01-12,0.6000001
2021-01-13,2.568
2021-01-14,3.784
2021-01-15,2.252
2021-01-16,0.14000002
2021-01-17,-1.64
2021-01-18,0.7619999
2021-01-19,2.962
2021-01-20,5.364
2021-01-21,8.382
2021-01-22,9.511999
2021-01-23,6.8179994
2021-01-24,5.0199995
2021-01-25,2.742
2021-01-26,1.6519998
2021-01-27,0.772
2021-01-28,2.5879998
2021-01-29,7.16
2021-01-30,7.6439996
2021-01-31,6.188
2021-02-01,4.8019996
2021-02-02,6.3119993
2021-02-03,9.35
2021-02-04,10.688
2021-02-05,8.774
2021-02-06,8.561999
2021-02-07,9.986
2021-02-08,6.614
2021-02-09,6.634
2021-02-10,6.582
2021-02-11,6.212
2021-02-12,1.1399999
2021-02-13,-3.604
2021-02-14,-4.128
2021-02-15,-2.182
2021-02-16,1.586
2021-02-17,4.996
2021-02-18,6.3219995
2021-02-19,6.314
2021-02-20,7.85
2021-02-21,7.0659995
2021-02-22,8.058001
2021-02-23,9.584
2021-02-24,10.83
2021-02-25,11.75
2021-02-26,10.231999
2021-02-27,7.8620005
2021-02-28,4.612
2021-03-01,4.196
2021-03-02,5.5299997
2021-03-03,8.331999
2021-03-04,6.208
2021-03-05,5.404
2021-03-06,2.046
2021-03-07,3.058
2021-03-08,5.0239997
2021-03-09,3.442
2021-03-10,3.8119998
2021-03-11,4.756
2021-03-12,6.9339995
2021-03-13,6.81
2021-03-14,4.6219997
2021-03-15,3.6939998
2021-03-16,3.1239998
2021-03-17,2.1220002
2021-03-18,0.57399994
2021-03-19,-0.09399996
2021-03-20,0.646
2021-03-21,1.53
2021-03-22,2.2739997
2021-03-23,2.1539998
2021-03-24,4.7440004
2021-03-25,6.486
2021-03-26,7.5020003
2021-03-27,7.072
2021-03-28,8.496
2021-03-29,9.444
2021-03-30,11.504
2021-03-31,12.64
2021-04-01,15.3880005
2021-04-02,12.372
2021-04-03,8.976
2021-04-04,5.458
2021-04-05,5.724
2021-04-06,3.832
2021-04-07,0.684
2021-04-08,2.6119998
2021-04-09,4.6399994
2021-04-10,5.5360003
2021-04-11,7.3599997
2021-04-12,7.6559997
2021-04-13,4.078
2021-04-14,3.3760002
2021-04-15,3.616
2021-04-16,4.04
2021-04-17,4.59
2021-04-18,4.548
2021-04-19,4.782
2021-04-20,5.686
2021-04-21,7.6080003
2021-04-22,7.426
2021-04-23,8.292
2021-04-24,9.972
2021-04-25,11.082
2021-04-26,9.547999
2021-04-27,8.43
2021-04-28,9.6519985
2021-04-29,11.728
2021-04-30,13.573999
2021-05-01,13.69
2021-05-02,11.266
2021-05-03,9.275999
2021-05-04,9.908
2021-05-05,9.86
2021-05-06,11.497999
2021-05-07,11.86
2021-05-08,11.627999
2021-05-09,13.935999
2021-05-10,15.338
2021-05-11,14.684
2021-05-12,10.776
2021-05-13,10.3619995
2021-05-14,9.454
2021-05-15,10.098
2021-05-16,11.724
2021-05-17,12.643999
2021-05-18,11.288
2021-05-19,10.837999
2021-05-20,10.884
2021-05-21,11.828
2021-05-22,12.311999
2021-05-23,14.523999
2021-05-24,15.160001
2021-05-25,12.797999
2021-05-26,13.001999
2021-05-27,13.735998
2021-05-28,13.57
2021-05-29,13.292
2021-05-30,12.047999
2021-05-31,11.798
2021-06-01,12.9019985
2021-06-02,15.384
2021-06-03,16.296
2021-06-04,17.485998
2021-06-05,17.188
2021-06-06,16.076
2021-06-07,14.7039995
2021-06-08,14.764
2021-06-09,16.235998
2021-06-10,16.492
2021-06-11,16.422
2021-06-12,17.904
2021-06-13,18.495998
2021-06-14,18.466
2021-06-15,18.485998
2021-06-16,17.829998
2021-06-17,18.845999
2021-06-18,19.523998
2021-06-19,19.854
2021-06-20,21.938
2021-06-21,22.343998
2021-06-22,21.539999
2021-06-23,21.952
2021-06-24,21.976002
2021-06-25,20.396
2021-06-26,19.75
2021-06-27,20.578
2021-06-28,22.042
2021-06-29,21.872
2021-06-30,19.732
2021-07-01,18.256
2021-07-02,19.322
2021-07-03,20.32
2021-07-04,19.303997
2021-07-05,20.006
2021-07-06,21.296
2021-07-07,23.546
2021-07-08,23.467999
2021-07-09,21.291998
2021-07-10,20.216
2021-07-11,20.487999
2021-07-12,20.85
2021-07-13,21.22
2021-07-14,17.348
2021-07-15,17.928
2021-07-16,16.613998
2021-07-17,16.932
2021-07-18,19.52
2021-07-19,19.81
2021-07-20,20.512
2021-07-21,21.026
2021-07-22,21.105999
2021-07-23,21.221998
2021-07-24,21.862
2021-07-25,23.132
2021-07-26,24.126
2021-07-27,23.018
2021-07-28,23.478
2021-07-29,22.557999
2021-07-30,23.929998
2021-07-31,23.385998
2021-08-01,22.824001
2021-08-02,19.631998
2021-08-03,19.75
2021-08-04,22.174
2021-08-05,19.967999
2021-08-06,19.911999
2021-08-07,22.188
2021-08-08,23.628
2021-08-09,23.866001
2021-08-10,23.6
2021-08-11,24.408
2021-08-12,24.74
2021-08-13,24.72
2021-08-14,24.788
2021-08-15,25.034
2021-08-16,23.679998
2021-08-17,21.114
2021-08-18,19.452
2021-08-19,19.385998
2021-08-20,20.189999
2021-08-21,21.525997
2021-08-22,22.079998
2021-08-23,18.616001
2021-08-24,18.88
2021-08-25,17.6
2021-08-26,19.76
2021-08-27,17.355999
2021-08-28,15.42
2021-08-29,15.014
2021-08-30,16.354
2021-08-31,16.344
2021-09-01,17.38
2021-09-02,18.105999
2021-09-03,18.36
2021-09-04,17.831999
2021-09-05,18.4
2021-09-06,18.076
