time,ITF21
2021-05-20,9.335
2021-05-21,10.42
2021-05-22,9.205
2021-05-23,8.445
2021-05-24,9.459999
2021-05-25,10.69
2021-05-26,9.895
2021-05-27,10.79
2021-05-28,12.04
2021-05-29,14.235001
2021-05-30,13.315
2021-05-31,14.2
2021-06-01,16.685
2021-06-02,16.585
2021-06-03,14.6449995
2021-06-04,13.33
2021-06-05,13.985
2021-06-06,15.295
2021-06-07,14.63
2021-06-08,14.99
2021-06-09,16.369999
2021-06-10,17.515
2021-06-11,16.465
2021-06-12,14.735
2021-06-13,17.189999
2021-06-14,15.839999
2021-06-15,14.01
2021-06-16,15.91
2021-06-17,15.16
2021-06-18,13.504999
2021-06-19,13.2
2021-06-20,13.715
2021-06-21,13.344999
2021-06-22,12.459999
2021-06-23,13.44
2021-06-24,16.045
2021-06-25,12.619999
2021-06-26,13.53
2021-06-27,15.629999
2021-06-28,16.0
2021-06-29,16.814999
2021-06-30,14.799999
2021-07-01,14.684999
2021-07-02,16.305
2021-07-03,17.055
2021-07-04,17.369999
2021-07-05,15.57
2021-07-06,14.33
2021-07-07,16.414999
2021-07-08,16.585
2021-07-09,16.529999
2021-07-10,17.055
2021-07-11,16.244999
2021-07-12,16.93
2021-07-13,17.634998
2021-07-14,17.189999
2021-07-15,18.0
2021-07-16,19.105
2021-07-17,20.414999
2021-07-18,20.27
2021-07-19,20.275
2021-07-20,20.525
2021-07-21,20.18
2021-07-22,20.739998
2021-07-23,18.855
2021-07-24,17.465
2021-07-25,17.294998
2021-07-26,18.81
2021-07-27,18.59
2021-07-28,16.585
2021-07-29,16.06
2021-07-30,15.67
2021-07-31,16.16
2021-08-01,15.01
2021-08-02,13.99
2021-08-03,14.334999
2021-08-04,15.655001
2021-08-05,15.945
2021-08-06,16.66
2021-08-07,15.615
2021-08-08,16.154999
2021-08-09,15.82
2021-08-10,16.275
2021-08-11,15.764999
2021-08-12,15.125
2021-08-13,16.279999
2021-08-14,16.005
2021-08-15,15.545
2021-08-16,14.75
2021-08-17,14.985
2021-08-18,16.474998
2021-08-19,15.699999
2021-08-20,16.43
2021-08-21,17.11
2021-08-22,16.904999
2021-08-23,16.404999
2021-08-24,16.199999
2021-08-25,16.56
2021-08-26,15.695
2021-08-27,14.275
2021-08-28,14.629999
2021-08-29,14.525
2021-08-30,15.09
2021-08-31,14.709999
2021-09-01,14.275
2021-09-02,14.44
2021-09-03,14.21
2021-09-04,15.184999
2021-09-05,16.14
2021-09-06,18.14
2021-09-07,19.61
2021-09-08,19.365
2021-09-09,17.47
2021-09-10,17.634998
2021-09-11,17.2
2021-09-12,13.764999
2021-09-13,14.155
2021-09-14,15.445
2021-09-15,15.235
2021-09-16,14.75
2021-09-17,16.175
2021-09-18,16.09
2021-09-19,15.76
2021-09-20,12.775
2021-09-21,14.469999
2021-09-22,15.88
2021-09-23,15.15
2021-09-24,16.16
2021-09-25,17.025
2021-09-26,16.724998
2021-09-27,13.084999
2021-09-28,12.775
2021-09-29,10.3949995
2021-09-30,11.764999
2021-10-01,12.8949995
2021-10-02,10.055
2021-10-03,10.459999
2021-10-04,12.045
2021-10-05,10.65
2021-10-06,11.7
2021-10-07,15.125
2021-10-08,16.055
2021-10-09,14.135
2021-10-10,12.049999
2021-10-11,11.385
2021-10-12,11.82
2021-10-13,12.969999
2021-10-14,12.625
2021-10-15,9.95
2021-10-16,9.764999
2021-10-17,12.605
2021-10-18,13.355
2021-10-19,15.129999
2021-10-20,11.885
2021-10-21,7.915
2021-10-22,9.82
2021-10-23,10.344999
2021-10-24,12.285
2021-10-25,11.815
2021-10-26,10.655
2021-10-27,14.66
2021-10-28,13.34
2021-10-29,11.455
2021-10-30,9.324999
2021-10-31,8.36
2021-11-01,8.525
2021-11-02,7.005
2021-11-03,5.81
2021-11-04,6.2549996
2021-11-05,6.765
2021-11-06,10.879999
2021-11-07,10.0
2021-11-08,8.315
2021-11-09,11.9
2021-11-10,9.615
2021-11-11,9.235
2021-11-12,10.75
2021-11-13,10.49
2021-11-14,8.875
2021-11-15,9.299999
2021-11-16,8.755
2021-11-17,8.465
2021-11-18,10.275
2021-11-19,11.934999
2021-11-20,10.164999
2021-11-21,6.3450003
2021-11-22,3.975
2021-11-23,5.85
2021-11-24,5.425
2021-11-25,3.605
2021-11-26,5.34
2021-11-27,2.78
2021-11-28,1.4749999
2021-11-29,1.89
2021-11-30,7.6949997
2021-12-01,7.015
2021-12-02,2.45
2021-12-03,5.09
2021-12-04,4.685
2021-12-05,4.41
2021-12-06,2.53
2021-12-07,3.395
2021-12-08,4.3199997
2021-12-09,5.09
2021-12-10,4.41
2021-12-11,5.315
2021-12-12,9.645
2021-12-13,7.705
2021-12-14,7.795
2021-12-15,9.61
2021-12-16,7.845
2021-12-17,6.265
2021-12-18,4.7699995
2021-12-19,4.005
2021-12-20,4.6349998
2021-12-21,3.42
2021-12-22,1.31
2021-12-23,5.1499996
2021-12-24,6.19
2021-12-25,4.5
2021-12-26,4.7799997
2021-12-27,5.975
2021-12-28,5.845
2021-12-29,5.85
2021-12-30,9.934999
2021-12-31,10.934999
