time,BG333
2021-01-01,1.5
2021-01-02,-0.01333331
2021-01-03,0.37444445
2021-01-04,0.61833334
2021-01-05,-0.81777775
2021-01-06,-1.6405555
2021-01-07,-1.3061111
2021-01-08,-2.4166667
2021-01-09,-1.2411112
2021-01-10,0.95500004
2021-01-11,-0.4566666
2021-01-12,-0.6688889
2021-01-13,-0.4033333
2021-01-14,-2.056111
2021-01-15,-0.90777767
2021-01-16,-0.8894445
2021-01-17,-1.1788889
2021-01-18,1.0822222
2021-01-19,-0.15222222
2021-01-20,5.3527775
2021-01-21,8.935
2021-01-22,6.213333
2021-01-23,7.397222
2021-01-24,6.633333
2021-01-25,9.162778
2021-01-26,10.446667
2021-01-27,12.377777
2021-01-28,11.483889
2021-01-29,11.857778
2021-01-30,7.9016657
2021-01-31,10.079999
2021-02-01,10.372779
2021-02-02,9.832778
2021-02-03,9.465556
2021-02-04,6.951111
2021-02-05,7.2383327
2021-02-06,4.5166674
2021-02-07,2.578889
2021-02-08,5.447222
2021-02-09,5.037778
2021-02-10,6.8938885
2021-02-11,10.171667
2021-02-12,9.921111
2021-02-13,8.666111
2021-02-14,8.183333
2021-02-15,9.833332
2021-02-16,8.591111
2021-02-17,8.956111
2021-02-18,9.741112
2021-02-19,10.161666
2021-02-20,9.776111
2021-02-21,7.2338886
2021-02-22,5.736666
2021-02-23,6.918333
2021-02-24,9.123889
2021-02-25,8.76611
2021-02-26,10.236667
2021-02-27,9.345
2021-02-28,6.8638887
2021-03-01,7.5049996
2021-03-02,8.841111
2021-03-03,9.880555
2021-03-04,9.823333
2021-03-05,9.762776
2021-03-06,7.8566666
2021-03-07,7.782778
2021-03-08,6.3011107
2021-03-09,4.710555
2021-03-10,6.7427773
2021-03-11,10.885555
2021-03-12,7.760555
2021-03-13,6.996111
2021-03-14,7.8661118
2021-03-15,8.058333
2021-03-16,8.600555
2021-03-17,9.87611
2021-03-18,6.332778
2021-03-19,6.582777
2021-03-20,5.2338886
2021-03-21,5.4277782
2021-03-22,7.2322216
2021-03-23,9.512777
2021-03-24,10.54111
2021-03-25,10.367778
2021-03-26,10.353333
2021-03-27,8.883334
2021-03-28,11.742778
2021-03-29,13.173333
2021-03-30,14.514445
2021-03-31,16.945
2021-04-01,16.60611
2021-04-02,13.398889
2021-04-03,12.44611
2021-04-04,10.284444
2021-04-05,11.629444
2021-04-06,10.952221
2021-04-07,9.488888
2021-04-08,12.003887
2021-04-09,11.843888
2021-04-10,11.895
2021-04-11,8.202222
2021-04-12,6.924444
2021-04-13,7.705
2021-04-14,13.023333
2021-04-15,11.83
2021-04-16,8.695556
2021-04-17,7.3505545
2021-04-18,9.275
2021-04-19,13.365
2021-04-20,12.136666
2021-04-21,10.8944435
2021-04-22,12.471666
2021-04-23,12.942777
2021-04-24,14.886666
2021-04-25,12.846666
2021-04-26,13.002223
2021-04-27,12.913889
2021-04-28,11.678333
2021-04-29,9.871668
2021-04-30,9.443334
2021-05-01,9.253334
2021-05-02,9.322223
2021-05-03,11.23
2021-05-04,12.697223
2021-05-05,13.887221
2021-05-06,15.465554
2021-05-07,16.692776
2021-05-08,17.17222
2021-05-09,10.81889
2021-05-10,9.052777
2021-05-11,9.043889
2021-05-12,11.703889
2021-05-13,11.7688875
2021-05-14,12.514444
2021-05-15,15.233334
2021-05-16,14.706667
2021-05-17,14.392222
2021-05-18,15.422222
2021-05-19,13.398889
2021-05-20,17.092777
2021-05-21,15.61889
2021-05-22,11.093333
2021-05-23,11.488333
2021-05-24,12.965556
2021-05-25,12.940556
2021-05-26,16.91111
2021-05-27,18.401114
2021-05-28,20.512224
2021-05-29,20.368332
2021-05-30,20.791111
2021-05-31,21.769445
2021-06-01,18.286667
2021-06-02,17.01
2021-06-03,17.027222
2021-06-04,16.440557
2021-06-05,17.61222
2021-06-06,19.135553
2021-06-07,20.529444
2021-06-08,21.984999
2021-06-09,21.483334
2021-06-10,22.230001
2021-06-11,22.62889
2021-06-12,22.072222
2021-06-13,22.814999
2021-06-14,22.682222
