time,EL632
2021-01-01,3.359
2021-01-02,0.27500007
2021-01-03,2.91
2021-01-04,5.5169997
2021-01-05,5.8429995
2021-01-06,1.86
2021-01-07,3.7129998
2021-01-08,0.40399998
2021-01-09,-0.48899993
2021-01-10,-2.271
2021-01-11,-2.304
2021-01-12,-1.628
2021-01-13,-1.2289999
2021-01-14,-4.524
2021-01-15,-5.825
2021-01-16,-8.443
2021-01-17,-9.407999
2021-01-18,-8.66
2021-01-19,-9.245
2021-01-20,-4.1679997
2021-01-21,0.03799998
2021-01-22,1.246
2021-01-23,4.125
2021-01-24,5.043
2021-01-25,2.006
2021-01-26,-0.7099999
2021-01-27,-3.2919998
2021-01-28,-4.128
2021-01-29,-2.2599998
2021-01-30,2.8560004
2021-01-31,1.16
2021-02-01,1.1990001
2021-02-02,1.435
2021-02-03,3.53
2021-02-04,6.022
2021-02-05,4.467
2021-02-06,2.884
2021-02-07,1.8869998
2021-02-08,4.2259994
2021-02-09,7.468
2021-02-10,7.457999
2021-02-11,6.6949997
2021-02-12,-3.9550004
2021-02-13,-10.158
2021-02-14,-6.946
2021-02-15,-3.8009999
2021-02-16,-5.257
2021-02-17,-4.529
2021-02-18,0.18100001
2021-02-19,-2.789
2021-02-20,-1.2689999
2021-02-21,1.692
2021-02-22,2.5809999
2021-02-23,3.853
2021-02-24,1.767
2021-02-25,5.5989995
2021-02-26,8.718
2021-02-27,7.186
2021-02-28,4.5010004
2021-03-01,2.121
2021-03-02,5.2289996
2021-03-03,5.078
2021-03-04,4.844
2021-03-05,6.4159994
2021-03-06,3.773
2021-03-07,-1.3929999
2021-03-08,0.097
2021-03-09,-0.317
2021-03-10,-0.597
2021-03-11,-1.498
2021-03-12,0.44599992
2021-03-13,2.756
2021-03-14,5.451
2021-03-15,4.6299996
2021-03-16,2.8739998
2021-03-17,2.057
2021-03-18,1.791
2021-03-19,2.274
2021-03-20,0.31899986
2021-03-21,0.54600006
2021-03-22,0.686
2021-03-23,0.233
2021-03-24,-1.2579999
2021-03-25,-0.19399995
2021-03-26,3.014
2021-03-27,5.8359995
2021-03-28,7.0939994
2021-03-29,4.1619997
2021-03-30,4.249
2021-03-31,5.124
2021-04-01,8.527
2021-04-02,9.441999
2021-04-03,7.28
2021-04-04,4.7639995
2021-04-05,3.9080002
2021-04-06,5.1299996
2021-04-07,3.2999997
2021-04-08,1.8060001
2021-04-09,1.864
2021-04-10,4.6710005
2021-04-11,6.722
2021-04-12,8.398
2021-04-13,10.539
2021-04-14,7.699
2021-04-15,5.29
2021-04-16,4.1829996
2021-04-17,4.3279996
2021-04-18,6.8549995
2021-04-19,8.255
2021-04-20,7.7209992
2021-04-21,7.951
2021-04-22,8.696001
2021-04-23,9.771998
2021-04-24,7.2590003
2021-04-25,8.068001
2021-04-26,7.6430006
2021-04-27,8.315
2021-04-28,6.5559998
2021-04-29,9.676999
2021-04-30,13.500999
2021-05-01,16.165
2021-05-02,18.258
2021-05-03,15.356999
2021-05-04,10.836
2021-05-05,12.744999
2021-05-06,12.883
2021-05-07,13.446001
2021-05-08,12.473
2021-05-09,8.288999
2021-05-10,11.6119995
2021-05-11,12.778
2021-05-12,13.948
2021-05-13,12.491
2021-05-14,13.660998
2021-05-15,14.257001
2021-05-16,14.441
2021-05-17,14.360998
2021-05-18,13.462
2021-05-19,13.847
2021-05-20,12.598
2021-05-21,12.789
2021-05-22,13.207998
2021-05-23,16.540998
2021-05-24,15.365001
2021-05-25,16.221
2021-05-26,17.303
2021-05-27,16.867
2021-05-28,16.006
2021-05-29,16.42
2021-05-30,14.655001
2021-05-31,11.989
2021-06-01,9.375
2021-06-02,11.417
2021-06-03,12.964999
2021-06-04,14.153
2021-06-05,15.608
2021-06-06,15.131999
2021-06-07,16.834002
2021-06-08,16.878998
2021-06-09,17.211
2021-06-10,16.64
2021-06-11,16.599998
2021-06-12,16.829
2021-06-13,14.148999
2021-06-14,12.258
2021-06-15,14.182001
2021-06-16,16.88
2021-06-17,17.274
2021-06-18,17.462
2021-06-19,17.048
2021-06-20,16.493
2021-06-21,18.269001
2021-06-22,20.498
2021-06-23,21.882
2021-06-24,24.076
2021-06-25,25.862
2021-06-26,23.253998
2021-06-27,21.44
2021-06-28,21.216
2021-06-29,22.496998
2021-06-30,24.460997
2021-07-01,22.288
2021-07-02,19.464
