time,DEA55
2021-01-01,-0.0325
2021-01-02,0.8975
2021-01-03,2.03
2021-01-04,1.6500001
2021-01-05,0.1975
2021-01-06,0.87249994
2021-01-07,0.72499996
2021-01-08,-0.16499996
2021-01-09,-0.87
2021-01-10,-0.9949999
2021-01-11,-2.75
2021-01-12,-0.66499996
2021-01-13,4.36
2021-01-14,3.9299998
2021-01-15,1.1475
2021-01-16,-0.6525
2021-01-17,0.75749993
2021-01-18,-0.1725
2021-01-19,1.5899999
2021-01-20,1.865
2021-01-21,2.0625
2021-01-22,3.0524998
2021-01-23,4.4325
2021-01-24,2.915
2021-01-25,2.2224998
2021-01-26,2.4975
2021-01-27,1.4275
2021-01-28,3.1825
2021-01-29,6.58
2021-01-30,6.3999996
2021-01-31,4.8624997
2021-02-01,3.7624998
2021-02-02,4.22
2021-02-03,5.1749997
2021-02-04,7.2075
2021-02-05,7.1949997
2021-02-06,6.6425
2021-02-07,6.5224996
2021-02-08,6.255
2021-02-09,6.2549996
2021-02-10,5.5199995
2021-02-11,5.3575
2021-02-12,0.18
2021-02-13,-3.595
2021-02-14,-2.3174999
2021-02-15,-0.04500003
2021-02-16,3.78
2021-02-17,6.6025
2021-02-18,5.725
2021-02-19,7.4174995
2021-02-20,7.9275
2021-02-21,7.2250004
2021-02-22,7.06
2021-02-23,9.6275
2021-02-24,10.9425
2021-02-25,11.125
2021-02-26,10.9925
2021-02-27,9.7375
2021-02-28,5.96
2021-03-01,5.5449996
2021-03-02,7.02
2021-03-03,7.7299995
2021-03-04,7.2649994
2021-03-05,8.629999
2021-03-06,4.62
2021-03-07,4.0249996
2021-03-08,5.385
2021-03-09,4.9449997
2021-03-10,6.0325
2021-03-11,7.2375
2021-03-12,9.0
2021-03-13,8.6575
2021-03-14,7.8
2021-03-15,7.9900002
2021-03-16,7.8599997
2021-03-17,6.015
2021-03-18,2.7299998
2021-03-19,2.2575002
2021-03-20,2.2849998
2021-03-21,1.8299999
2021-03-22,5.3724995
2021-03-23,5.9624996
2021-03-24,8.745
2021-03-25,9.99
2021-03-26,10.29
2021-03-27,10.025
2021-03-28,10.847499
