time,ES615
2021-01-01,0.26599997
2021-01-02,-1.104
2021-01-03,0.92399997
2021-01-04,1.2699999
2021-01-05,1.706
2021-01-06,0.938
2021-01-07,-1.364
2021-01-08,-1.142
2021-01-09,-1.2439998
2021-01-10,2.0779998
2021-01-11,5.09
2021-01-12,2.146
2021-01-13,0.20799999
2021-01-14,2.356
2021-01-15,0.120000005
2021-01-16,3.752
2021-01-17,4.364
2021-01-18,4.588
2021-01-19,5.2860003
2021-01-20,3.7319999
2021-01-21,2.478
2021-01-22,1.034
2021-01-23,-1.8219999
2021-01-24,-1.912
2021-01-25,-0.272
2021-01-26,1.806
2021-01-27,3.5399997
2021-01-28,3.23
2021-01-29,4.41
2021-01-30,2.1339998
2021-01-31,-0.30400002
2021-02-01,1.9039999
2021-02-02,2.2979999
2021-02-03,3.2599998
2021-02-04,3.8859997
2021-02-05,4.2819996
2021-02-06,3.0619998
2021-02-07,0.198
2021-02-08,-0.604
2021-02-09,-1.178
2021-02-10,-1.1800001
2021-02-11,-1.714
2021-02-12,-1.71
2021-02-13,-0.936
2021-02-14,2.978
2021-02-15,6.564
2021-02-16,8.296
2021-02-17,6.482
2021-02-18,7.0239997
2021-02-19,5.648
2021-02-20,9.128
2021-02-21,8.789999
2021-02-22,7.396
2021-02-23,7.336
2021-02-24,10.473999
2021-02-25,7.2559996
2021-02-26,5.2019997
2021-02-27,5.33
2021-02-28,5.378
2021-03-01,4.348
2021-03-02,3.682
2021-03-03,2.51
2021-03-04,3.8219998
2021-03-05,3.2319999
2021-03-06,2.314
2021-03-07,3.912
2021-03-08,5.678
2021-03-09,7.16
2021-03-10,6.988
2021-03-11,6.9900002
2021-03-12,5.54
2021-03-13,4.524
2021-03-14,5.5559998
2021-03-15,7.3240004
2021-03-16,8.712
2021-03-17,6.996
2021-03-18,7.8739996
2021-03-19,7.856
2021-03-20,7.95
2021-03-21,7.2160006
2021-03-22,6.3859997
2021-03-23,7.2619996
2021-03-24,7.7299995
2021-03-25,7.5579996
2021-03-26,7.9039993
2021-03-27,4.7580004
2021-03-28,9.026
2021-03-29,11.059999
2021-03-30,11.103999
2021-03-31,9.782
2021-04-01,6.208
2021-04-02,4.792
2021-04-03,5.9319997
2021-04-04,6.276
2021-04-05,3.08
2021-04-06,1.966
2021-04-07,2.034
2021-04-08,5.706
2021-04-09,3.912
2021-04-10,1.606
2021-04-11,1.542
2021-04-12,2.79
2021-04-13,3.9339995
2021-04-14,5.782
2021-04-15,5.516
2021-04-16,5.2
2021-04-17,5.1879997
2021-04-18,5.85
2021-04-19,8.656
2021-04-20,8.014
2021-04-21,7.5519996
2021-04-22,4.872
2021-04-23,7.2019997
2021-04-24,7.2879996
2021-04-25,5.87
2021-04-26,5.668
2021-04-27,6.7759995
2021-04-28,6.0219994
2021-04-29,4.6
2021-04-30,5.682
2021-05-01,4.5080004
2021-05-02,5.2599998
2021-05-03,6.4339995
2021-05-04,6.3719997
2021-05-05,5.592
2021-05-06,4.2279997
2021-05-07,5.414
2021-05-08,6.8300004
2021-05-09,9.723999
2021-05-10,11.292
2021-05-11,10.256
2021-05-12,8.719999
2021-05-13,8.532
2021-05-14,8.864
2021-05-15,8.9800005
2021-05-16,9.536
2021-05-17,9.514
2021-05-18,9.462
2021-05-19,9.108
2021-05-20,8.7439995
2021-05-21,9.586
2021-05-22,8.046
2021-05-23,7.324
2021-05-24,8.78
2021-05-25,9.28
2021-05-26,9.74
2021-05-27,10.311999
2021-05-28,10.601999
2021-05-29,13.153999
2021-05-30,12.45
2021-05-31,13.181999
2021-06-01,15.670001
2021-06-02,15.188001
2021-06-03,14.366
2021-06-04,13.082001
2021-06-05,13.014
2021-06-06,15.006
2021-06-07,14.217999
2021-06-08,14.511999
2021-06-09,16.130001
2021-06-10,17.012001
2021-06-11,16.008
2021-06-12,13.742
2021-06-13,16.554
2021-06-14,14.981999
2021-06-15,13.290001
2021-06-16,15.851999
2021-06-17,14.728
2021-06-18,12.354001
2021-06-19,12.075999
2021-06-20,12.518
2021-06-21,12.094
2021-06-22,11.656
2021-06-23,12.860001
2021-06-24,15.604001
2021-06-25,12.466
2021-06-26,12.825999
2021-06-27,15.221998
2021-06-28,15.143999
2021-06-29,16.128
2021-06-30,14.438001
2021-07-01,14.382001
2021-07-02,15.962
2021-07-03,16.746
2021-07-04,17.481998
2021-07-05,15.259999
2021-07-06,13.797999
2021-07-07,15.408
2021-07-08,15.764
2021-07-09,16.046
2021-07-10,16.324001
2021-07-11,16.207998
2021-07-12,16.317999
2021-07-13,17.306
2021-07-14,17.06
2021-07-15,17.258
2021-07-16,17.986
2021-07-17,19.256
2021-07-18,18.585999
2021-07-19,18.689999
2021-07-20,18.773998
2021-07-21,19.165998
2021-07-22,19.105999
2021-07-23,17.482
2021-07-24,16.592
2021-07-25,16.55
2021-07-26,17.828
2021-07-27,17.91
2021-07-28,16.232
2021-07-29,15.719999
2021-07-30,14.8
2021-07-31,15.426
2021-08-01,13.574
2021-08-02,13.037999
2021-08-03,13.532001
2021-08-04,15.044001
2021-08-05,15.536
2021-08-06,16.198
2021-08-07,15.233999
2021-08-08,15.5720005
2021-08-09,15.314
2021-08-10,15.773999
2021-08-11,15.014
2021-08-12,14.658
2021-08-13,15.702001
2021-08-14,15.476
2021-08-15,14.886
2021-08-16,14.468
2021-08-17,15.303999
2021-08-18,16.094
2021-08-19,14.7960005
2021-08-20,15.348
2021-08-21,16.399998
2021-08-22,16.831999
2021-08-23,15.931999
2021-08-24,15.872
2021-08-25,16.184
2021-08-26,15.07
2021-08-27,14.449999
2021-08-28,13.797999
2021-08-29,13.94
2021-08-30,14.357999
2021-08-31,14.31
2021-09-01,13.676001
2021-09-02,13.731999
2021-09-03,13.25
2021-09-04,14.294001
2021-09-05,15.487999
2021-09-06,17.023998
2021-09-07,18.647999
2021-09-08,18.676
2021-09-09,16.819998
2021-09-10,17.22
2021-09-11,16.646
2021-09-12,12.837999
2021-09-13,13.258
2021-09-14,14.364
2021-09-15,14.302
2021-09-16,14.227999
2021-09-17,15.731999
2021-09-18,15.681999
2021-09-19,15.261999
2021-09-20,12.024
2021-09-21,13.636
2021-09-22,15.306
2021-09-23,14.289999
2021-09-24,15.518001
2021-09-25,16.051998
2021-09-26,16.584
2021-09-27,12.785998
2021-09-28,11.99
2021-09-29,10.179999
2021-09-30,10.917999
2021-10-01,12.106
2021-10-02,9.066
2021-10-03,9.526
2021-10-04,11.190001
2021-10-05,9.153999
2021-10-06,10.726
2021-10-07,14.136
2021-10-08,15.38
2021-10-09,13.609999
2021-10-10,10.94
2021-10-11,10.404
2021-10-12,10.945999
2021-10-13,12.137999
2021-10-14,12.353999
2021-10-15,9.042
2021-10-16,8.67
2021-10-17,11.595999
2021-10-18,12.199999
2021-10-19,14.280001
2021-10-20,12.095999
2021-10-21,6.606
2021-10-22,8.763999
2021-10-23,9.728
2021-10-24,11.676
2021-10-25,10.455999
2021-10-26,9.294001
2021-10-27,13.666
2021-10-28,12.551999
2021-10-29,10.871999
2021-10-30,8.761999
2021-10-31,7.028
2021-11-01,7.442
2021-11-02,6.102
2021-11-03,5.04
2021-11-04,5.068
2021-11-05,6.1759996
2021-11-06,10.251999
2021-11-07,9.496
2021-11-08,7.542
2021-11-09,10.7699995
2021-11-10,8.879999
2021-11-11,8.053999
2021-11-12,9.868
2021-11-13,10.2
2021-11-14,8.062
2021-11-15,8.5
2021-11-16,7.87
2021-11-17,7.2720003
2021-11-18,9.916
2021-11-19,12.055999
2021-11-20,9.609999
2021-11-21,5.658
2021-11-22,3.6579998
2021-11-23,5.5499997
2021-11-24,5.4119997
2021-11-25,2.764
2021-11-26,4.9719996
2021-11-27,1.7219999
2021-11-28,-0.17999999
2021-11-29,0.71
2021-11-30,6.7899995
2021-12-01,5.928
2021-12-02,1.216
2021-12-03,3.836
2021-12-04,3.2580001
2021-12-05,3.3919997
2021-12-06,1.674
2021-12-07,2.0759997
2021-12-08,3.484
2021-12-09,3.3700001
2021-12-10,3.2540002
2021-12-11,3.52
2021-12-12,7.7559996
2021-12-13,6.614
2021-12-14,7.414
2021-12-15,9.233999
2021-12-16,7.5099998
2021-12-17,5.91
2021-12-18,4.1879997
2021-12-19,2.784
2021-12-20,3.8719997
2021-12-21,2.7719998
2021-12-22,-0.006
2021-12-23,3.4859996
2021-12-24,4.6619997
2021-12-25,1.9820001
2021-12-26,3.014
2021-12-27,4.692
2021-12-28,4.9059997
2021-12-29,4.528
2021-12-30,9.144
2021-12-31,10.058001
