time,AT333
2021-01-01,1.112
2021-01-02,0.24700002
2021-01-03,2.4450002
2021-01-04,2.154
2021-01-05,2.138
2021-01-06,2.779
2021-01-07,2.217
2021-01-08,1.218
2021-01-09,-0.49500003
2021-01-10,-0.051
2021-01-11,2.428
2021-01-12,7.0629997
2021-01-13,5.37
2021-01-14,6.708
2021-01-15,1.8110001
2021-01-16,-0.43700004
2021-01-17,4.382
2021-01-18,3.7659996
2021-01-19,5.916
2021-01-20,8.506
2021-01-21,7.9690003
2021-01-22,6.033
2021-01-23,2.85
2021-01-24,0.16800001
2021-01-25,2.814
2021-01-26,1.9610001
2021-01-27,4.55
2021-01-28,9.509
2021-01-29,9.993
2021-01-30,7.5649996
2021-01-31,3.8399997
2021-02-01,5.862
2021-02-02,9.171999
2021-02-03,10.337
2021-02-04,6.639
2021-02-05,8.212
2021-02-06,7.25
2021-02-07,2.7970002
2021-02-08,-2.285
2021-02-09,-4.137
2021-02-10,-3.7909997
2021-02-11,-3.3219998
2021-02-12,-3.214
2021-02-13,-2.5849998
2021-02-14,-1.176
2021-02-15,4.217
2021-02-16,8.000999
2021-02-17,9.613999
2021-02-18,8.441
2021-02-19,6.877
2021-02-20,12.089999
2021-02-21,11.877001
2021-02-22,11.24
2021-02-23,12.724
2021-02-24,13.6
2021-02-25,11.0199995
2021-02-26,7.4919996
2021-02-27,4.8760004
2021-02-28,6.1619997
2021-03-01,6.817
2021-03-02,7.4519997
2021-03-03,10.13
2021-03-04,7.792
2021-03-05,4.463
2021-03-06,3.25
2021-03-07,2.316
2021-03-08,2.6869998
2021-03-09,5.833
2021-03-10,5.011
2021-03-11,9.573999
2021-03-12,7.3319993
2021-03-13,7.503
2021-03-14,6.961
2021-03-15,8.143
2021-03-16,5.3100004
2021-03-17,7.297
2021-03-18,5.1769996
2021-03-19,5.573
2021-03-20,4.9379997
2021-03-21,6.5509996
2021-03-22,4.8879995
2021-03-23,6.9779997
2021-03-24,8.899
2021-03-25,8.811999
2021-03-26,9.483
2021-03-27,7.4270005
2021-03-28,9.700999
2021-03-29,12.306
2021-03-30,14.129
2021-03-31,15.273999
2021-04-01,14.181
2021-04-02,9.367
2021-04-03,7.4589996
2021-04-04,5.996
2021-04-05,5.5299997
2021-04-06,2.6169999
2021-04-07,3.074
2021-04-08,6.9219995
2021-04-09,8.281
2021-04-10,8.747
2021-04-11,6.244
2021-04-12,3.2689998
2021-04-13,4.432
2021-04-14,5.0129995
2021-04-15,5.264
2021-04-16,5.764
2021-04-17,7.4089994
