time,FR105
2021-08-23,20.800001
2021-08-24,18.420908
2021-08-25,14.73909
2021-08-26,17.31909
2021-08-27,15.133636
2021-08-28,13.784546
2021-08-29,11.726363
2021-08-30,14.035455
2021-08-31,14.903635
2021-09-01,13.5654545
2021-09-02,14.047272
2021-09-03,13.995453
2021-09-04,14.765454
2021-09-05,14.995456
2021-09-06,14.394546
2021-09-07,14.070908
2021-09-08,12.852726
2021-09-09,14.140909
2021-09-10,15.405454
2021-09-11,16.084547
2021-09-12,15.754546
2021-09-13,15.900908
2021-09-14,16.452726
2021-09-15,17.821817
2021-09-16,18.844543
2021-09-17,19.706364
2021-09-18,14.387272
2021-09-19,16.495453
2021-09-20,14.915454
2021-09-21,10.04909
2021-09-22,8.33909
2021-09-23,9.320001
2021-09-24,11.705454
2021-09-25,14.437271
2021-09-26,16.775454
2021-09-27,18.81
2021-09-28,14.658181
2021-09-29,14.749999
2021-09-30,11.436364
2021-10-01,11.821817
2021-10-02,10.5427265
2021-10-03,12.847272
2021-10-04,13.973636
2021-10-05,13.95091
2021-10-06,12.3381815
2021-10-07,9.57909
2021-10-08,7.241818
2021-10-09,3.0545454
2021-10-10,4.9545455
2021-10-11,6.426364
2021-10-12,5.047272
2021-10-13,5.0499997
2021-10-14,2.8136365
2021-10-15,2.4763637
2021-10-16,4.882727
2021-10-17,7.8190904
2021-10-18,7.537273
2021-10-19,7.729091
2021-10-20,9.317272
2021-10-21,10.692727
2021-10-22,12.136362
2021-10-23,9.697272
2021-10-24,5.881819
2021-10-25,4.4136357
2021-10-26,5.9
2021-10-27,4.052727
2021-10-28,5.3972726
2021-10-29,5.943636
2021-10-30,8.335455
2021-10-31,7.193636
2021-11-01,7.5818176
2021-11-02,10.551818
2021-11-03,9.239091
2021-11-04,15.358182
2021-11-05,11.981817
2021-11-06,6.9009094
2021-11-07,11.307273
2021-11-08,9.263637
2021-11-09,4.952727
2021-11-10,4.2109094
2021-11-11,6.541818
2021-11-12,5.0881815
2021-11-13,6.561818
2021-11-14,6.83
2021-11-15,4.7727275
2021-11-16,4.0363636
2021-11-17,3.9372728
2021-11-18,3.3527274
2021-11-19,3.9545455
2021-11-20,8.240909
2021-11-21,6.0754547
2021-11-22,5.210909
2021-11-23,3.3936362
2021-11-24,1.9909091
2021-11-25,3.557273
2021-11-26,6.4672728
2021-11-27,7.5836363
2021-11-28,8.368182
2021-11-29,3.0627272
2021-11-30,-2.3099997
2021-12-01,0.41636363
2021-12-02,5.683636
2021-12-03,4.1863637
2021-12-04,0.71363634
2021-12-05,2.8718183
2021-12-06,1.6518182
2021-12-07,-2.3363636
2021-12-08,-1.0345454
2021-12-09,2.3290908
2021-12-10,1.7072726
2021-12-11,-0.62727267
2021-12-12,-2.8300002
2021-12-13,-2.1690907
2021-12-14,-1.0363637
2021-12-15,-1.5845453
2021-12-16,-0.14
2021-12-17,0.9054546
2021-12-18,-1.2236364
2021-12-19,-0.43545455
2021-12-20,-2.2127273
2021-12-21,-3.3136365
2021-12-22,-6.5427275
2021-12-23,-5.2427273
2021-12-24,2.3045454
2021-12-25,6.1572723
2021-12-26,7.567273
2021-12-27,4.870909
2021-12-28,2.672727
2021-12-29,2.6972728
2021-12-30,3.7799997
2021-12-31,5.0390906
