time,AT126
2021-01-01,3.4199998
2021-01-02,3.685
2021-01-03,3.615
2021-01-04,3.115
2021-01-05,3.105
2021-01-06,2.5549998
2021-01-07,3.52
2021-01-08,2.34
2021-01-09,1.415
2021-01-10,3.78
2021-01-11,5.855
2021-01-12,5.71
2021-01-13,4.67
2021-01-14,1.78
2021-01-15,1.75
2021-01-16,1.175
2021-01-17,5.1449995
2021-01-18,5.4049997
2021-01-19,7.67
2021-01-20,8.885
2021-01-21,6.58
2021-01-22,4.5950003
2021-01-23,3.78
2021-01-24,2.4099998
2021-01-25,3.105
2021-01-26,4.43
2021-01-27,5.04
2021-01-28,6.52
2021-01-29,8.09
2021-01-30,1.0649999
2021-01-31,-0.54999995
2021-02-01,1.92
2021-02-02,6.33
2021-02-03,8.485
2021-02-04,7.2349997
2021-02-05,7.705
2021-02-06,3.7399998
2021-02-07,-3.5449998
2021-02-08,-4.915
2021-02-09,-3.9249997
2021-02-10,-3.415
2021-02-11,-4.44
2021-02-12,-4.79
2021-02-13,-4.175
2021-02-14,0.08
2021-02-15,3.7199998
2021-02-16,7.5199995
2021-02-17,9.264999
2021-02-18,8.275
2021-02-19,7.205
2021-02-20,12.665
2021-02-21,11.795
2021-02-22,12.245
2021-02-23,13.049999
2021-02-24,13.844999
2021-02-25,10.389999
2021-02-26,5.935
2021-02-27,4.145
2021-02-28,4.705
2021-03-01,4.825
2021-03-02,6.25
2021-03-03,4.44
2021-03-04,4.18
2021-03-05,2.87
2021-03-06,1.835
2021-03-07,2.8
2021-03-08,4.83
2021-03-09,5.7349997
2021-03-10,6.3999996
2021-03-11,9.0
2021-03-12,6.865
2021-03-13,7.095
2021-03-14,6.7349997
2021-03-15,6.575
2021-03-16,5.5649996
2021-03-17,5.85
2021-03-18,5.37
2021-03-19,4.97
2021-03-20,4.49
2021-03-21,6.59
2021-03-22,6.1749997
2021-03-23,6.7599998
2021-03-24,7.6849995
2021-03-25,8.514999
2021-03-26,9.705
2021-03-27,7.34
2021-03-28,9.684999
2021-03-29,11.369999
2021-03-30,13.235
2021-03-31,14.389999
2021-04-01,9.2
2021-04-02,6.015
2021-04-03,7.08
2021-04-04,6.1099997
2021-04-05,4.325
2021-04-06,2.225
2021-04-07,3.855
2021-04-08,5.795
2021-04-09,7.995
2021-04-10,5.1099997
2021-04-11,4.6899996
2021-04-12,3.6399999
2021-04-13,5.115
2021-04-14,4.88
2021-04-15,5.415
2021-04-16,6.6549997
2021-04-17,6.89
2021-04-18,7.2599998
2021-04-19,9.045
2021-04-20,10.03
2021-04-21,7.8999996
2021-04-22,6.5
2021-04-23,7.4449997
2021-04-24,8.04
2021-04-25,7.0249996
2021-04-26,7.345
2021-04-27,8.975
2021-04-28,10.084999
2021-04-29,7.495
2021-04-30,7.215
2021-05-01,7.3599997
2021-05-02,7.1299996
2021-05-03,10.325
2021-05-04,9.07
2021-05-05,7.175
2021-05-06,6.7799997
2021-05-07,7.1349998
2021-05-08,11.34
2021-05-09,17.59
2021-05-10,14.849999
2021-05-11,12.82
2021-05-12,11.695
2021-05-13,11.889999
2021-05-14,11.014999
2021-05-15,10.865
2021-05-16,11.855
2021-05-17,11.245
2021-05-18,11.959999
2021-05-19,11.13
2021-05-20,12.639999
2021-05-21,12.684999
2021-05-22,10.415
2021-05-23,11.885
2021-05-24,10.924999
2021-05-25,10.36
2021-05-26,10.95
2021-05-27,10.475
2021-05-28,12.28
2021-05-29,12.915
2021-05-30,14.264999
2021-05-31,16.79
2021-06-01,19.279999
2021-06-02,21.185
2021-06-03,19.349998
2021-06-04,18.599998
2021-06-05,14.094999
2021-06-06,15.299999
2021-06-07,16.595
2021-06-08,18.2
2021-06-09,18.115
2021-06-10,17.96
2021-06-11,17.14
2021-06-12,15.885
2021-06-13,16.904999
2021-06-14,19.985
2021-06-15,18.265
2021-06-16,22.45
2021-06-17,22.665
2021-06-18,22.115
2021-06-19,16.74
2021-06-20,17.875
2021-06-21,14.309999
2021-06-22,14.75
2021-06-23,14.654999
2021-06-24,14.575
2021-06-25,15.83
2021-06-26,17.865
2021-06-27,19.869999
2021-06-28,19.025
2021-06-29,16.599998
2021-06-30,13.969999
2021-07-01,14.559999
2021-07-02,16.515
2021-07-03,18.814999
2021-07-04,17.630001
2021-07-05,17.275
2021-07-06,17.665
2021-07-07,17.57
2021-07-08,17.74
2021-07-09,16.965
2021-07-10,17.285
2021-07-11,17.85
2021-07-12,19.16
2021-07-13,17.57
2021-07-14,17.134998
2021-07-15,17.52
2021-07-16,17.105
2021-07-17,18.974998
2021-07-18,19.345
2021-07-19,18.619999
2021-07-20,18.095
2021-07-21,19.585
2021-07-22,18.035
2021-07-23,17.435001
2021-07-24,17.92
2021-07-25,19.535
2021-07-26,18.195
2021-07-27,17.615
2021-07-28,17.689999
2021-07-29,17.235
2021-07-30,17.24
2021-07-31,17.029999
2021-08-01,16.625
2021-08-02,15.535
2021-08-03,15.51
2021-08-04,16.605
2021-08-05,18.724998
2021-08-06,18.24
2021-08-07,17.205
2021-08-08,17.02
2021-08-09,17.06
2021-08-10,17.279999
2021-08-11,17.82
2021-08-12,18.485
2021-08-13,17.925
2021-08-14,18.494999
2021-08-15,19.23
2021-08-16,15.994999
2021-08-17,15.379999
2021-08-18,17.27
2021-08-19,16.67
2021-08-20,17.814999
2021-08-21,19.18
2021-08-22,18.0
2021-08-23,18.349998
2021-08-24,17.4
2021-08-25,16.465
2021-08-26,16.195
2021-08-27,16.16
2021-08-28,17.085
2021-08-29,16.39
2021-08-30,17.265
2021-08-31,16.555
2021-09-01,16.735
2021-09-02,16.345
2021-09-03,16.789999
2021-09-04,15.825
2021-09-05,16.779999
2021-09-06,17.86
2021-09-07,19.775
2021-09-08,20.54
2021-09-09,19.86
2021-09-10,19.574999
2021-09-11,18.13
2021-09-12,16.435001
2021-09-13,15.795
2021-09-14,18.07
2021-09-15,16.849998
2021-09-16,16.66
2021-09-17,16.974998
2021-09-18,17.49
2021-09-19,16.14
2021-09-20,13.525
2021-09-21,13.25
2021-09-22,15.11
2021-09-23,16.605
2021-09-24,17.715
2021-09-25,17.785
2021-09-26,18.529999
2021-09-27,16.09
2021-09-28,15.15
2021-09-29,12.98
2021-09-30,13.205
2021-10-01,13.809999
2021-10-02,14.01
2021-10-03,13.264999
2021-10-04,13.79
2021-10-05,13.1
2021-10-06,13.25
2021-10-07,13.679999
2021-10-08,11.324999
2021-10-09,11.254999
2021-10-10,11.805
2021-10-11,12.695
2021-10-12,11.889999
2021-10-13,11.924999
2021-10-14,14.335
2021-10-15,11.995
2021-10-16,10.48
2021-10-17,12.07
2021-10-18,12.53
2021-10-19,16.794998
2021-10-20,15.885
2021-10-21,10.635
2021-10-22,10.324999
2021-10-23,10.09
2021-10-24,9.725
2021-10-25,11.549999
2021-10-26,12.82
2021-10-27,13.465
2021-10-28,12.585
2021-10-29,13.155
2021-10-30,12.424999
2021-10-31,11.665
2021-11-01,9.53
2021-11-02,7.1049995
2021-11-03,5.915
2021-11-04,7.1949997
2021-11-05,8.305
2021-11-06,10.219999
2021-11-07,10.43
2021-11-08,7.91
2021-11-09,8.545
2021-11-10,9.59
2021-11-11,10.03
2021-11-12,8.61
2021-11-13,11.139999
2021-11-14,9.889999
2021-11-15,5.9849997
2021-11-16,3.945
2021-11-17,7.035
2021-11-18,7.99
2021-11-19,10.789999
2021-11-20,9.95
2021-11-21,7.0649996
2021-11-22,4.89
2021-11-23,4.8549995
2021-11-24,4.9399996
2021-11-25,4.1
2021-11-26,3.3849998
2021-11-27,1.925
2021-11-28,1.67
2021-11-29,2.355
2021-11-30,6.51
2021-12-01,7.43
2021-12-02,2.25
2021-12-03,1.55
2021-12-04,2.325
2021-12-05,1.855
2021-12-06,1.055
2021-12-07,2.6599998
2021-12-08,3.59
