time,ITF52
2021-01-01,0.5675
2021-01-02,0.4725
2021-01-03,1.8225
2021-01-04,2.3775
2021-01-05,2.675
2021-01-06,2.2525
2021-01-07,-0.9549999
2021-01-08,0.39749998
2021-01-09,0.375
2021-01-10,1.9675
2021-01-11,5.6475
2021-01-12,6.1075
2021-01-13,4.7275
2021-01-14,7.0074997
2021-01-15,2.2649999
2021-01-16,6.2225
2021-01-17,5.6675
2021-01-18,6.0425005
2021-01-19,8.554999
2021-01-20,7.8725
2021-01-21,3.0949998
2021-01-22,2.165
2021-01-23,0.6825
2021-01-24,-1.2725
2021-01-25,0.31
2021-01-26,3.1525
2021-01-27,6.8450003
2021-01-28,7.0899997
2021-01-29,8.2074995
2021-01-30,5.0525
2021-01-31,0.695
2021-02-01,2.7474997
2021-02-02,6.5624995
2021-02-03,7.8275
2021-02-04,6.8149996
2021-02-05,5.6749997
2021-02-06,3.175
2021-02-07,2.2175
2021-02-08,0.62
2021-02-09,-0.57750005
2021-02-10,-0.44749996
2021-02-11,-1.86
2021-02-12,0.7175
2021-02-13,-0.21749999
2021-02-14,4.825
2021-02-15,8.6275
2021-02-16,8.7125
2021-02-17,7.2775
2021-02-18,6.4449997
2021-02-19,5.9025
2021-02-20,9.017499
2021-02-21,7.8949995
2021-02-22,7.0924997
2021-02-23,7.4124994
2021-02-24,9.5225
2021-02-25,7.2799997
2021-02-26,4.6775
2021-02-27,5.8049994
2021-02-28,4.2200003
2021-03-01,3.6899998
2021-03-02,3.5049999
2021-03-03,3.2649999
2021-03-04,4.015
2021-03-05,2.8574998
2021-03-06,1.5799999
2021-03-07,1.4975
2021-03-08,3.8274999
2021-03-09,5.3575
2021-03-10,7.7850003
2021-03-11,7.3075
2021-03-12,5.5099998
2021-03-13,4.9525
2021-03-14,5.7374997
2021-03-15,8.08
2021-03-16,8.3175
2021-03-17,5.2125
2021-03-18,5.9474998
2021-03-19,7.575
2021-03-20,7.5499997
2021-03-21,6.6974998
2021-03-22,5.6025
2021-03-23,7.5950003
2021-03-24,8.255
2021-03-25,7.6075
2021-03-26,7.3774996
2021-03-27,5.0999994
2021-03-28,8.7325
2021-03-29,11.0775
2021-03-30,10.8525
2021-03-31,10.697499
2021-04-01,8.5725
2021-04-02,5.5424995
2021-04-03,5.34
2021-04-04,5.9124994
2021-04-05,4.02
2021-04-06,2.445
2021-04-07,3.1774998
2021-04-08,6.4575
