time,DE25B
2021-09-22,14.053333
2021-09-23,13.913333
2021-09-24,15.596667
2021-09-25,17.539999
2021-09-26,17.83
2021-09-27,17.316666
2021-09-28,12.803333
2021-09-29,11.113334
2021-09-30,11.646667
2021-10-01,13.753333
2021-10-02,14.403333
2021-10-03,16.673332
2021-10-04,12.176666
2021-10-05,11.88
2021-10-06,11.5199995
2021-10-07,10.953334
2021-10-08,10.703334
2021-10-09,9.99
2021-10-10,7.756666
2021-10-11,11.166667
2021-10-12,9.486667
2021-10-13,8.766666
2021-10-14,12.593333
2021-10-15,10.990001
2021-10-16,8.46
2021-10-17,10.316667
2021-10-18,11.066666
2021-10-19,14.079999
2021-10-20,15.553332
2021-10-21,9.576667
2021-10-22,7.346667
2021-10-23,7.3399997
2021-10-24,6.7766666
2021-10-25,8.389999
2021-10-26,11.996666
2021-10-27,13.146667
2021-10-28,10.996666
2021-10-29,11.236667
2021-10-30,10.996666
2021-10-31,12.93
2021-11-01,10.023334
2021-11-02,7.543333
2021-11-03,7.2866664
2021-11-04,7.5733333
2021-11-05,7.9166665
2021-11-06,8.77
2021-11-07,9.1866665
2021-11-08,8.023334
2021-11-09,7.8266664
2021-11-10,6.476667
2021-11-11,8.513333
2021-11-12,7.91
2021-11-13,7.7299995
2021-11-14,7.736666
2021-11-15,5.6433334
2021-11-16,4.403333
2021-11-17,6.0766664
2021-11-18,8.723334
2021-11-19,11.806666
2021-11-20,10.14
2021-11-21,7.463333
2021-11-22,3.7333329
2021-11-23,6.933333
2021-11-24,6.1666665
2021-11-25,4.4233336
2021-11-26,3.5133333
2021-11-27,2.9666665
2021-11-28,2.5766666
2021-11-29,2.6166666
2021-11-30,5.653333
2021-12-01,7.386667
2021-12-02,1.2633333
2021-12-03,1.7933334
2021-12-04,3.2666667
2021-12-05,2.6066666
2021-12-06,1.6633333
2021-12-07,2.4466667
2021-12-08,3.0699997
2021-12-09,2.363333
2021-12-10,3.11
2021-12-11,1.4833332
2021-12-12,5.94
2021-12-13,9.083333
2021-12-14,8.093333
2021-12-15,9.016666
2021-12-16,8.356667
2021-12-17,7.6800003
2021-12-18,7.336666
2021-12-19,6.8366666
2021-12-20,0.35999998
2021-12-21,-3.1333332
2021-12-22,-3.823333
2021-12-23,-0.086666666
2021-12-24,3.5133333
2021-12-25,-4.4066663
2021-12-26,-4.9933333
2021-12-27,-0.47666666
2021-12-28,4.8933334
2021-12-29,6.2766666
2021-12-30,11.223332
2021-12-31,12.55
