time,FRL03
2021-03-24,2.0299997
2021-03-25,3.78
2021-03-26,7.5633335
2021-03-27,9.928889
2021-03-28,11.548888
2021-03-29,8.894444
2021-03-30,9.177776
2021-03-31,8.661111
2021-04-01,10.48
2021-04-02,12.534444
2021-04-03,9.373333
2021-04-04,8.905556
2021-04-05,8.428888
2021-04-06,9.845554
2021-04-07,7.361111
2021-04-08,6.6722217
2021-04-09,6.683333
2021-04-10,8.509999
2021-04-11,8.757778
2021-04-12,11.9
2021-04-13,13.803333
2021-04-14,11.126667
2021-04-15,9.16
2021-04-16,9.07
2021-04-17,8.072223
2021-04-18,9.44
2021-04-19,11.233334
2021-04-20,11.966666
2021-04-21,12.725554
2021-04-22,13.752222
2021-04-23,13.1433325
2021-04-24,10.868888
2021-04-25,11.514443
2021-04-26,11.0177765
2021-04-27,11.221111
2021-04-28,8.468889
2021-04-29,12.547779
2021-04-30,15.475555
2021-05-01,19.484444
2021-05-02,22.488888
2021-05-03,20.636667
2021-05-04,15.278889
2021-05-05,17.58
2021-05-06,17.26222
2021-05-07,17.465553
2021-05-08,16.757778
2021-05-09,12.372221
2021-05-10,14.10889
2021-05-11,14.648889
2021-05-12,16.196665
2021-05-13,15.796666
2021-05-14,18.103333
2021-05-15,18.871113
2021-05-16,18.189999
2021-05-17,19.003334
2021-05-18,18.187778
2021-05-19,18.651112
2021-05-20,16.62889
2021-05-21,16.172222
2021-05-22,17.32
2021-05-23,20.662222
2021-05-24,20.222221
2021-05-25,18.293335
2021-05-26,19.853333
2021-05-27,19.617777
2021-05-28,19.848888
2021-05-29,19.597778
2021-05-30,18.595558
2021-05-31,16.003334
2021-06-01,12.99
2021-06-02,13.434443
2021-06-03,16.673332
2021-06-04,18.283333
2021-06-05,19.416666
2021-06-06,18.973333
2021-06-07,20.31889
2021-06-08,21.311111
2021-06-09,21.75889
2021-06-10,21.598888
2021-06-11,21.026665
2021-06-12,21.17222
2021-06-13,19.166666
2021-06-14,17.061111
2021-06-15,18.277779
2021-06-16,19.41111
2021-06-17,20.755554
2021-06-18,21.28222
2021-06-19,19.884443
2021-06-20,20.717777
2021-06-21,22.692223
2021-06-22,23.849998
2021-06-23,24.961111
2021-06-24,26.054445
2021-06-25,28.389997
2021-06-26,26.478888
2021-06-27,25.044443
2021-06-28,24.555553
2021-06-29,25.812222
2021-06-30,27.152222
2021-07-01,25.775553
2021-07-02,23.294443
2021-07-03,22.455557
2021-07-04,22.176668
2021-07-05,22.403332
2021-07-06,25.217775
2021-07-07,25.658888
2021-07-08,24.775555
2021-07-09,25.874443
2021-07-10,24.876667
2021-07-11,25.83
2021-07-12,25.55
2021-07-13,25.477776
2021-07-14,26.704445
2021-07-15,26.907776
2021-07-16,26.606667
2021-07-17,27.38778
2021-07-18,28.071112
2021-07-19,28.402222
2021-07-20,26.908888
2021-07-21,23.724443
2021-07-22,23.133335
2021-07-23,22.796667
2021-07-24,23.074444
2021-07-25,23.934444
2021-07-26,24.044441
2021-07-27,26.464443
2021-07-28,28.873335
2021-07-29,28.388887
2021-07-30,26.803333
2021-07-31,27.944443
2021-08-01,27.774445
2021-08-02,29.961111
2021-08-03,26.00111
2021-08-04,26.731112
2021-08-05,28.265553
2021-08-06,26.172222
2021-08-07,23.662222
2021-08-08,23.843332
2021-08-09,25.765554
2021-08-10,27.01
2021-08-11,26.082222
2021-08-12,25.076668
2021-08-13,24.095558
2021-08-14,23.616665
2021-08-15,24.216665
2021-08-16,26.131111
2021-08-17,26.525557
2021-08-18,23.795555
2021-08-19,20.963333
2021-08-20,21.229998
2021-08-21,23.037777
2021-08-22,23.711111
2021-08-23,24.13
2021-08-24,24.155556
2021-08-25,23.897778
2021-08-26,21.56889
2021-08-27,22.38778
2021-08-28,22.171112
2021-08-29,23.765556
2021-08-30,23.267778
2021-08-31,20.815557
2021-09-01,20.875553
2021-09-02,19.953331
2021-09-03,17.363333
2021-09-04,19.05
2021-09-05,18.913334
2021-09-06,17.198889
2021-09-07,16.58889
2021-09-08,17.43
2021-09-09,18.088888
2021-09-10,18.756668
2021-09-11,20.722221
2021-09-12,21.17111
2021-09-13,21.22
2021-09-14,22.16
2021-09-15,22.413334
2021-09-16,22.455555
2021-09-17,23.504444
2021-09-18,22.688887
2021-09-19,20.65778
2021-09-20,16.126667
2021-09-21,14.17111
2021-09-22,12.459999
2021-09-23,12.1877775
2021-09-24,13.264444
2021-09-25,16.944443
2021-09-26,18.417776
2021-09-27,18.914444
2021-09-28,15.962223
2021-09-29,14.758889
2021-09-30,14.393334
2021-10-01,12.634444
2021-10-02,12.138889
2021-10-03,13.036666
2021-10-04,13.117778
2021-10-05,14.094444
2021-10-06,12.667778
2021-10-07,12.552222
2021-10-08,10.247777
2021-10-09,10.899999
2021-10-10,11.049999
2021-10-11,11.582222
2021-10-12,13.105556
2021-10-13,11.777778
2021-10-14,9.924444
2021-10-15,10.857777
2021-10-16,11.073333
2021-10-17,11.78889
2021-10-18,11.048888
2021-10-19,11.886666
2021-10-20,12.306667
2021-10-21,14.032223
2021-10-22,15.754444
2021-10-23,15.984445
2021-10-24,11.243333
2021-10-25,7.031111
2021-10-26,8.208889
2021-10-27,9.606667
2021-10-28,9.815556
2021-10-29,10.822223
2021-10-30,11.18111
2021-10-31,10.820001
2021-11-01,10.724445
2021-11-02,11.767777
2021-11-03,12.317778
2021-11-04,15.437777
2021-11-05,17.388887
2021-11-06,14.235555
2021-11-07,12.367778
2021-11-08,12.41
2021-11-09,9.60889
2021-11-10,4.5722218
2021-11-11,5.833333
2021-11-12,7.815556
2021-11-13,6.1388884
2021-11-14,10.7699995
2021-11-15,10.188889
2021-11-16,6.9444447
2021-11-17,5.116667
2021-11-18,6.4499993
2021-11-19,8.337777
2021-11-20,11.418888
2021-11-21,8.174444
2021-11-22,7.6033335
2021-11-23,6.2688885
2021-11-24,3.7344446
2021-11-25,4.688889
2021-11-26,5.7077775
2021-11-27,10.719999
2021-11-28,10.372222
2021-11-29,10.9377775
2021-11-30,5.711111
2021-12-01,4.544444
2021-12-02,6.8188887
2021-12-03,8.648889
2021-12-04,3.3133333
2021-12-05,3.391111
2021-12-06,5.8577776
2021-12-07,6.1800003
2021-12-08,3.0466664
2021-12-09,2.2133336
2021-12-10,8.268888
2021-12-11,8.198889
2021-12-12,10.458889
2021-12-13,6.49
2021-12-14,3.256667
2021-12-15,2.21
2021-12-16,1.8466666
2021-12-17,4.588888
2021-12-18,2.9144444
2021-12-19,2.1266665
2021-12-20,3.5288887
2021-12-21,-0.2555555
2021-12-22,-2.8588889
2021-12-23,-3.8611112
2021-12-24,-1.2244444
2021-12-25,6.755556
2021-12-26,3.6099997
2021-12-27,0.049999986
2021-12-28,0.15555555
2021-12-29,-1.7555555
2021-12-30,-0.29666665
2021-12-31,1.4422222
