time,BG424
2021-01-01,1.815
2021-01-02,2.295
2021-01-03,1.8599999
2021-01-04,0.96
2021-01-05,1.06
2021-01-06,1.645
2021-01-07,0.96999997
2021-01-08,0.55499995
2021-01-09,0.68
2021-01-10,0.865
2021-01-11,1.3799999
2021-01-12,4.09
2021-01-13,2.0349998
2021-01-14,0.285
2021-01-15,-0.265
2021-01-16,-0.51
2021-01-17,0.405
2021-01-18,3.835
2021-01-19,5.085
2021-01-20,7.3999996
2021-01-21,7.955
2021-01-22,4.27
2021-01-23,2.9499998
2021-01-24,0.46999997
2021-01-25,0.305
2021-01-26,2.255
2021-01-27,1.9749999
2021-01-28,3.9899998
2021-01-29,7.175
2021-01-30,0.57
2021-01-31,-0.59
2021-02-01,2.7849998
2021-02-02,5.8
2021-02-03,8.9
2021-02-04,6.755
2021-02-05,7.035
2021-02-06,3.485
2021-02-07,-3.495
2021-02-08,-7.18
2021-02-09,-8.754999
2021-02-10,-7.91
2021-02-11,-6.2349997
2021-02-12,-8.57
2021-02-13,-6.77
2021-02-14,-1.48
2021-02-15,1.91
2021-02-16,6.5299997
2021-02-17,8.52
2021-02-18,8.1
2021-02-19,6.955
2021-02-20,11.52
2021-02-21,13.014999
2021-02-22,12.035
2021-02-23,13.91
2021-02-24,14.099999
2021-02-25,13.085
2021-02-26,7.045
2021-02-27,4.6099997
2021-02-28,6.06
2021-03-01,3.5149999
2021-03-02,7.6499996
2021-03-03,9.924999
2021-03-04,3.9449997
2021-03-05,1.3999999
2021-03-06,0.62
2021-03-07,0.69499993
2021-03-08,2.69
2021-03-09,3.29
2021-03-10,5.91
2021-03-11,8.610001
2021-03-12,6.295
2021-03-13,5.665
2021-03-14,4.24
2021-03-15,5.1349998
2021-03-16,4.925
2021-03-17,3.48
2021-03-18,2.355
2021-03-19,2.995
2021-03-20,2.725
2021-03-21,5.1549997
2021-03-22,4.88
2021-03-23,6.79
2021-03-24,8.224999
2021-03-25,8.165
2021-03-26,10.2
2021-03-27,5.85
2021-03-28,9.115
2021-03-29,13.244999
2021-03-30,14.059999
2021-03-31,16.775
2021-04-01,12.474999
2021-04-02,5.0
2021-04-03,6.49
2021-04-04,4.425
2021-04-05,2.49
2021-04-06,0.47499996
2021-04-07,1.0649999
2021-04-08,3.2749999
2021-04-09,7.41
2021-04-10,7.6499996
2021-04-11,4.805
2021-04-12,2.21
2021-04-13,3.35
2021-04-14,2.6799998
2021-04-15,3.925
2021-04-16,6.425
2021-04-17,6.955
2021-04-18,8.855
2021-04-19,9.485
2021-04-20,10.639999
2021-04-21,10.43
2021-04-22,6.1549997
2021-04-23,6.6549997
2021-04-24,7.035
2021-04-25,5.495
2021-04-26,7.13
2021-04-27,9.045
2021-04-28,12.34
2021-04-29,9.375
2021-04-30,6.865
2021-05-01,8.385
2021-05-02,6.3199997
2021-05-03,8.09
2021-05-04,9.045
2021-05-05,6.035
2021-05-06,6.625
2021-05-07,6.065
2021-05-08,10.139999
2021-05-09,20.2
2021-05-10,18.039999
2021-05-11,13.325
2021-05-12,12.53
2021-05-13,12.57
2021-05-14,12.289999
2021-05-15,10.355
2021-05-16,10.684999
2021-05-17,10.305
2021-05-18,9.805
2021-05-19,9.74
2021-05-20,11.79
2021-05-21,13.11
2021-05-22,9.565
2021-05-23,11.045
2021-05-24,12.455
2021-05-25,8.74
2021-05-26,10.049999
2021-05-27,9.584999
