time,AT334
2021-01-01,1.6949999
2021-01-02,0.8589999
2021-01-03,0.49100003
2021-01-04,0.59499997
2021-01-05,0.90199995
2021-01-06,0.85599995
2021-01-07,1.0120001
2021-01-08,1.2409999
2021-01-09,0.454
2021-01-10,-1.304
2021-01-11,-3.412
2021-01-12,0.768
2021-01-13,1.8
2021-01-14,1.14
2021-01-15,-2.0260003
2021-01-16,-4.935
2021-01-17,-0.15
2021-01-18,2.0659997
2021-01-19,1.812
2021-01-20,4.8310003
2021-01-21,8.729001
2021-01-22,7.1699996
2021-01-23,3.175
2021-01-24,1.8330002
2021-01-25,1.345
2021-01-26,1.2099999
2021-01-27,0.60899997
2021-01-28,7.5619993
2021-01-29,9.945
2021-01-30,6.6
2021-01-31,3.0139997
2021-02-01,6.9499993
2021-02-02,9.602999
2021-02-03,11.05
2021-02-04,8.111
2021-02-05,7.649999
2021-02-06,7.172
2021-02-07,6.4040003
2021-02-08,1.55
2021-02-09,-2.3339999
2021-02-10,-5.776
2021-02-11,-6.846999
2021-02-12,-5.969
2021-02-13,-5.328
2021-02-14,-4.008
2021-02-15,-0.99599993
2021-02-16,7.086
2021-02-17,8.122999
2021-02-18,5.759
2021-02-19,8.4470005
2021-02-20,8.580999
2021-02-21,8.660999
2021-02-22,7.303
2021-02-23,11.426
2021-02-24,11.728
2021-02-25,11.459
2021-02-26,7.5589995
2021-02-27,5.856
2021-02-28,5.0689993
2021-03-01,5.911
2021-03-02,7.1549997
2021-03-03,7.729
2021-03-04,8.588999
2021-03-05,4.9880004
2021-03-06,2.7649999
2021-03-07,3.002
2021-03-08,2.873
2021-03-09,2.883
2021-03-10,6.199
2021-03-11,10.143
2021-03-12,7.7119994
2021-03-13,6.8599997
2021-03-14,4.732
2021-03-15,5.8199997
2021-03-16,5.4079995
2021-03-17,4.383
2021-03-18,3.329
2021-03-19,2.427
2021-03-20,1.9469999
2021-03-21,3.341
2021-03-22,3.7919998
2021-03-23,6.0629997
2021-03-24,7.095
2021-03-25,8.972999
2021-03-26,9.828
2021-03-27,9.492999
2021-03-28,8.663
2021-03-29,11.785
2021-03-30,13.405001
2021-03-31,15.100001
2021-04-01,16.146
2021-04-02,10.974999
2021-04-03,6.7579994
2021-04-04,7.037
2021-04-05,5.4679995
2021-04-06,1.3280001
2021-04-07,1.9679998
2021-04-08,5.2910004
2021-04-09,8.641001
2021-04-10,12.586
2021-04-11,10.775
2021-04-12,4.98
2021-04-13,4.621
2021-04-14,3.859
2021-04-15,4.4769998
2021-04-16,4.486
2021-04-17,7.0329995
2021-04-18,7.767999
2021-04-19,7.3780007
2021-04-20,8.8949995
2021-04-21,11.271999
2021-04-22,10.535001
2021-04-23,10.184999
2021-04-24,11.554
2021-04-25,10.740999
2021-04-26,10.717
2021-04-27,10.8
2021-04-28,11.792999
2021-04-29,11.803999
2021-04-30,7.509
2021-05-01,6.9509993
2021-05-02,8.924
2021-05-03,8.435
2021-05-04,10.178999
2021-05-05,8.396999
2021-05-06,7.7689996
2021-05-07,9.517
2021-05-08,10.929999
2021-05-09,18.476
2021-05-10,16.489
2021-05-11,12.129999
2021-05-12,12.441999
2021-05-13,10.5529995
2021-05-14,11.047999
2021-05-15,11.038
2021-05-16,12.188
2021-05-17,11.134001
2021-05-18,11.485999
2021-05-19,10.394
2021-05-20,12.179
2021-05-21,12.577
2021-05-22,12.156
2021-05-23,12.401999
2021-05-24,11.942
2021-05-25,11.098
2021-05-26,11.316999
2021-05-27,12.324999
2021-05-28,13.040998
2021-05-29,15.931999
2021-05-30,15.379999
2021-05-31,15.689
2021-06-01,17.494
2021-06-02,18.944998
2021-06-03,20.674
2021-06-04,21.531
2021-06-05,18.463
2021-06-06,15.922
2021-06-07,17.542
2021-06-08,19.304
2021-06-09,20.271
2021-06-10,20.89
2021-06-11,21.526999
2021-06-12,20.925
2021-06-13,19.382998
2021-06-14,20.294
2021-06-15,21.864
2021-06-16,23.8
2021-06-17,24.895
2021-06-18,26.097
2021-06-19,25.676
2021-06-20,23.184
2021-06-21,20.799
2021-06-22,17.912
2021-06-23,19.362999
2021-06-24,18.065998
2021-06-25,17.588999
