time,DE937
2021-01-01,0.7125926
2021-01-02,0.23185185
2021-01-03,-0.7385185
2021-01-04,-1.5696297
2021-01-05,-0.7099999
2021-01-06,-1.8725924
2021-01-07,-1.491111
2021-01-08,-0.4433333
2021-01-09,-1.6144443
2021-01-10,-1.4777778
2021-01-11,0.42074072
2021-01-12,-2.6285186
2021-01-13,-2.874074
2021-01-14,-3.5003703
2021-01-15,-9.535185
2021-01-16,-7.119629
2021-01-17,-3.7325926
2021-01-18,-3.5374072
2021-01-19,-0.19962962
2021-01-20,1.4877777
2021-01-21,2.825926
2021-01-22,1.9837036
2021-01-23,1.4607408
2021-01-24,-1.3203704
2021-01-25,-1.9233333
2021-01-26,-3.599259
2021-01-27,-4.2714815
2021-01-28,-4.4444447
2021-01-29,-5.1385183
2021-01-30,-8.648889
2021-01-31,-8.954074
2021-02-01,-5.6425924
2021-02-02,-4.600741
2021-02-03,-6.3729634
2021-02-04,-9.632961
2021-02-05,-10.857777
2021-02-06,-10.900741
2021-02-07,-9.015184
2021-02-08,-7.6596293
2021-02-09,-7.457037
2021-02-10,-8.0618515
2021-02-11,-9.986666
2021-02-12,-9.917407
2021-02-13,-8.84037
2021-02-14,-7.5151854
2021-02-15,-7.3096294
2021-02-16,-1.9937037
2021-02-17,-1.7462964
2021-02-18,-2.2085185
2021-02-19,0.9096296
2021-02-20,2.6881483
2021-02-21,3.527037
2021-02-22,4.518889
2021-02-23,4.1014814
2021-02-24,7.3759255
2021-02-25,8.355926
2021-02-26,5.748518
2021-02-27,2.572222
2021-02-28,4.487407
2021-03-01,3.076296
2021-03-02,3.6888888
2021-03-03,-0.40703702
2021-03-04,-0.28148147
2021-03-05,-2.3585186
2021-03-06,0.33148143
2021-03-07,-0.7311111
2021-03-08,-3.7892592
2021-03-09,-3.0966666
2021-03-10,-2.3425925
2021-03-11,0.40592593
2021-03-12,3.081111
2021-03-13,2.232963
2021-03-14,1.8588889
2021-03-15,1.8540741
2021-03-16,1.3466667
2021-03-17,0.17925923
2021-03-18,-0.006296299
2021-03-19,-2.5155554
2021-03-20,0.8988888
2021-03-21,2.748889
2021-03-22,3.3077776
2021-03-23,3.4033334
2021-03-24,5.852592
2021-03-25,5.8648143
2021-03-26,6.242963
2021-03-27,5.85
2021-03-28,4.5785184
2021-03-29,7.3770366
2021-03-30,9.605555
2021-03-31,8.544815
2021-04-01,3.779259
2021-04-02,3.2296295
2021-04-03,2.3548148
2021-04-04,3.0666666
2021-04-05,0.23999998
2021-04-06,2.0822222
2021-04-07,2.537778
2021-04-08,1.537037
2021-04-09,3.867037
2021-04-10,3.3662963
2021-04-11,-0.034444448
2021-04-12,2.8399997
2021-04-13,1.9707407
2021-04-14,1.9525925
2021-04-15,3.673704
2021-04-16,4.681111
2021-04-17,7.8725924
2021-04-18,9.656667
2021-04-19,8.822593
2021-04-20,8.483704
2021-04-21,4.8677773
2021-04-22,2.3433332
2021-04-23,4.0185184
2021-04-24,2.8388886
2021-04-25,2.1637037
2021-04-26,2.9203703
2021-04-27,5.046667
2021-04-28,6.007037
2021-04-29,5.1274076
2021-04-30,6.1455555
2021-05-01,5.526296
2021-05-02,6.1488886
2021-05-03,5.4596295
2021-05-04,3.1114817
2021-05-05,5.738518
2021-05-06,2.9096296
2021-05-07,3.7448149
2021-05-08,5.210741
2021-05-09,8.627037
2021-05-10,16.828886
2021-05-11,13.898519
2021-05-12,17.034445
2021-05-13,16.208147
2021-05-14,12.309629
2021-05-15,8.849999
2021-05-16,9.072222
2021-05-17,11.331481
2021-05-18,10.2274065
2021-05-19,9.799628
2021-05-20,7.9755554
2021-05-21,8.085185
2021-05-22,10.1874075
2021-05-23,9.052592
2021-05-24,10.652963
2021-05-25,10.071481
2021-05-26,8.818148
2021-05-27,7.784074
2021-05-28,11.224444
2021-05-29,13.294445
2021-05-30,15.097777
2021-05-31,16.731852
2021-06-01,14.335185
2021-06-02,14.791852
2021-06-03,15.314815
2021-06-04,15.922222
2021-06-05,17.656296
2021-06-06,18.56111
2021-06-07,16.708147
2021-06-08,15.487777
2021-06-09,16.055925
2021-06-10,16.072962
2021-06-11,17.327778
2021-06-12,15.124445
2021-06-13,15.119259
2021-06-14,13.737777
2021-06-15,13.087036
2021-06-16,14.522963
2021-06-17,18.49037
2021-06-18,24.062962
2021-06-19,24.006298
2021-06-20,21.81111
2021-06-21,17.438519
2021-06-22,17.844814
2021-06-23,17.22
2021-06-24,17.806667
2021-06-25,15.675555
2021-06-26,16.86074
2021-06-27,16.687407
2021-06-28,18.158888
2021-06-29,18.677038
2021-06-30,15.981853
2021-07-01,15.347037
2021-07-02,19.383703
2021-07-03,19.135555
2021-07-04,19.794443
2021-07-05,18.825554
2021-07-06,19.376665
2021-07-07,18.241482
2021-07-08,17.216295
2021-07-09,18.63926
2021-07-10,17.435926
2021-07-11,16.885555
2021-07-12,17.988518
2021-07-13,20.352592
2021-07-14,22.75148
2021-07-15,23.508888
2021-07-16,22.19963
2021-07-17,21.86
2021-07-18,18.01074
2021-07-19,17.073704
2021-07-20,16.39852
2021-07-21,17.534075
2021-07-22,18.80111
2021-07-23,18.233334
2021-07-24,19.099258
2021-07-25,18.985556
2021-07-26,20.22963
2021-07-27,18.301481
2021-07-28,17.185925
2021-07-29,14.516667
2021-07-30,15.193333
2021-07-31,15.843703
2021-08-01,14.697038
2021-08-02,13.735926
2021-08-03,12.599259
2021-08-04,14.048148
2021-08-05,15.076296
2021-08-06,15.6870365
2021-08-07,15.427036
2021-08-08,15.288148
2021-08-09,16.257036
2021-08-10,14.809258
