time,FRI31
2021-05-18,13.033334
2021-05-19,11.422222
2021-05-20,12.004444
2021-05-21,13.671111
2021-05-22,12.982222
2021-05-23,11.784444
2021-05-24,13.434444
2021-05-25,12.80111
2021-05-26,12.952222
2021-05-27,13.778889
2021-05-28,11.84
2021-05-29,11.386667
2021-05-30,11.778889
2021-05-31,12.742222
2021-06-01,13.985556
2021-06-02,15.84
2021-06-03,15.845555
2021-06-04,17.957777
2021-06-05,19.045555
2021-06-06,18.22111
2021-06-07,18.924444
2021-06-08,19.422222
2021-06-09,18.667778
2021-06-10,17.882223
2021-06-11,18.765554
2021-06-12,18.72111
2021-06-13,13.5611105
2021-06-14,14.672221
2021-06-15,18.632223
2021-06-16,20.53222
2021-06-17,22.914444
2021-06-18,23.675556
2021-06-19,24.568888
2021-06-20,25.538887
2021-06-21,25.150002
2021-06-22,22.148888
2021-06-23,19.810001
2021-06-24,21.83889
2021-06-25,18.324444
2021-06-26,19.013332
2021-06-27,19.650002
2021-06-28,21.162224
2021-06-29,21.985558
2021-06-30,20.234444
2021-07-01,18.316668
2021-07-02,17.744444
2021-07-03,19.67889
2021-07-04,18.96
2021-07-05,20.02
2021-07-06,22.087776
2021-07-07,22.074444
2021-07-08,20.067778
2021-07-09,20.504444
2021-07-10,19.037775
2021-07-11,19.49
2021-07-12,20.296667
2021-07-13,23.65778
2021-07-14,22.85889
2021-07-15,21.274446
2021-07-16,22.42
2021-07-17,22.965555
2021-07-18,22.287777
2021-07-19,19.10222
2021-07-20,17.023333
2021-07-21,17.786667
2021-07-22,18.20111
2021-07-23,18.923334
2021-07-24,20.636665
2021-07-25,21.125557
2021-07-26,22.773333
2021-07-27,22.716667
2021-07-28,22.845556
2021-07-29,20.978888
2021-07-30,21.224443
2021-07-31,21.352224
2021-08-01,17.51111
2021-08-02,17.173332
2021-08-03,17.898888
2021-08-04,17.22889
2021-08-05,15.502223
2021-08-06,17.183332
2021-08-07,20.097778
2021-08-08,19.818888
2021-08-09,19.045555
2021-08-10,20.464443
2021-08-11,18.715553
2021-08-12,18.654444
2021-08-13,21.947777
2021-08-14,23.16
2021-08-15,23.047777
2021-08-16,23.107777
2021-08-17,15.926666
2021-08-18,16.388887
2021-08-19,18.072222
2021-08-20,18.574444
2021-08-21,18.272223
2021-08-22,19.49333
2021-08-23,18.053333
2021-08-24,14.622221
2021-08-25,14.297779
2021-08-26,14.235555
2021-08-27,13.465554
2021-08-28,13.743332
2021-08-29,14.357778
2021-08-30,13.593332
2021-08-31,14.665554
2021-09-01,15.46
2021-09-02,15.424445
2021-09-03,16.137777
2021-09-04,15.956665
2021-09-05,13.963332
2021-09-06,13.804444
2021-09-07,16.683332
2021-09-08,16.56
2021-09-09,18.876665
2021-09-10,19.015556
2021-09-11,18.689999
2021-09-12,18.568888
2021-09-13,17.32889
2021-09-14,16.97889
2021-09-15,18.791111
2021-09-16,19.38778
2021-09-17,14.938889
2021-09-18,13.073333
2021-09-19,10.103333
2021-09-20,10.647778
2021-09-21,10.305555
2021-09-22,10.816666
2021-09-23,15.301112
2021-09-24,15.074444
2021-09-25,16.406668
2021-09-26,16.405556
2021-09-27,15.836666
2021-09-28,15.077778
2021-09-29,11.9366665
2021-09-30,11.1455555
2021-10-01,10.673333
2021-10-02,14.559999
2021-10-03,15.485555
2021-10-04,15.509999
2021-10-05,18.368889
2021-10-06,14.302222
2021-10-07,12.2266655
2021-10-08,7.593333
2021-10-09,6.1188884
2021-10-10,5.6422224
2021-10-11,7.4100003
2021-10-12,8.509999
2021-10-13,6.4166665
2021-10-14,7.138889
2021-10-15,11.442222
2021-10-16,7.29
2021-10-17,7.42
2021-10-18,8.754444
2021-10-19,11.915555
2021-10-20,15.756666
2021-10-21,13.781111
2021-10-22,8.654445
2021-10-23,6.6855555
2021-10-24,5.342222
2021-10-25,7.983333
2021-10-26,7.961111
2021-10-27,8.966666
2021-10-28,9.588888
2021-10-29,11.109999
2021-10-30,12.73
2021-10-31,13.004444
2021-11-01,12.128888
2021-11-02,7.884444
2021-11-03,8.366667
2021-11-04,10.163334
2021-11-05,7.062222
2021-11-06,6.396667
2021-11-07,6.424444
2021-11-08,6.886667
2021-11-09,6.0322223
2021-11-10,6.634444
2021-11-11,5.1688886
2021-11-12,3.1866665
2021-11-13,5.0
2021-11-14,4.2666664
2021-11-15,4.741111
2021-11-16,5.2999997
2021-11-17,4.903333
2021-11-18,7.278888
2021-11-19,9.343333
2021-11-20,9.678889
2021-11-21,6.67
2021-11-22,5.0033336
2021-11-23,2.547778
2021-11-24,3.33
2021-11-25,1.5799999
2021-11-26,1.33
2021-11-27,0.5644444
2021-11-28,-0.2522222
2021-11-29,0.4677778
2021-11-30,1.9611111
2021-12-01,4.511111
2021-12-02,4.124444
2021-12-03,0.10999999
2021-12-04,0.6166667
2021-12-05,1.4355557
2021-12-06,-0.40222222
2021-12-07,-1.53
2021-12-08,-2.37
2021-12-09,-1.4688888
2021-12-10,-0.37
2021-12-11,-1.541111
2021-12-12,-1.4166666
2021-12-13,0.40777773
2021-12-14,3.467778
2021-12-15,4.9222217
2021-12-16,5.8133335
2021-12-17,4.308889
2021-12-18,3.4266667
2021-12-19,3.761111
2021-12-20,0.9511111
2021-12-21,-1.8044444
2021-12-22,-3.6566668
2021-12-23,-2.3033333
2021-12-24,3.852222
2021-12-25,-5.112222
2021-12-26,-9.35111
2021-12-27,-7.808889
2021-12-28,-1.6333332
2021-12-29,2.3399997
2021-12-30,6.4322224
2021-12-31,10.747777
