time,CH032
2021-05-02,15.158
2021-05-03,11.061999
2021-05-04,10.552
2021-05-05,11.145999
2021-05-06,11.332
2021-05-07,11.747999
2021-05-08,9.958
2021-05-09,11.216
2021-05-10,14.292
2021-05-11,15.8220005
2021-05-12,12.614
2021-05-13,9.125999
2021-05-14,8.511999
2021-05-15,9.345999
2021-05-16,10.352
2021-05-17,10.75
2021-05-18,10.839999
2021-05-19,10.416
2021-05-20,7.9919996
2021-05-21,9.261999
2021-05-22,11.122
2021-05-23,14.85
2021-05-24,18.06
2021-05-25,18.63
2021-05-26,14.951999
2021-05-27,14.65
2021-05-28,10.671999
2021-05-29,10.9019985
2021-05-30,7.7979994
2021-05-31,7.8619995
2021-06-01,7.9439993
2021-06-02,10.606
2021-06-03,11.414
2021-06-04,12.728
2021-06-05,12.616
2021-06-06,14.139999
2021-06-07,13.108
2021-06-08,14.684
2021-06-09,14.997999
2021-06-10,14.903999
2021-06-11,14.747999
2021-06-12,14.565999
2021-06-13,13.0
2021-06-14,11.79
2021-06-15,13.666
2021-06-16,16.026
2021-06-17,15.511999
2021-06-18,16.551998
2021-06-19,17.708
2021-06-20,18.597998
2021-06-21,18.89
2021-06-22,21.616
2021-06-23,22.158
2021-06-24,21.359999
2021-06-25,21.668
2021-06-26,20.066
2021-06-27,19.688
2021-06-28,20.056
2021-06-29,20.964
2021-06-30,22.278
2021-07-01,20.078
2021-07-02,16.918
2021-07-03,15.445999
2021-07-04,16.59
2021-07-05,18.104
2021-07-06,19.99
2021-07-07,20.661999
2021-07-08,21.234
2021-07-09,22.23
2021-07-10,21.665998
2021-07-11,19.595999
2021-07-12,20.314
2021-07-13,21.397999
2021-07-14,22.63
2021-07-15,22.114
2021-07-16,19.791998
2021-07-17,16.747997
2021-07-18,16.994
2021-07-19,16.315998
2021-07-20,16.966
2021-07-21,16.81
2021-07-22,16.324
2021-07-23,17.202
2021-07-24,17.644001
2021-07-25,18.932001
2021-07-26,23.018
2021-07-27,25.158
2021-07-28,24.75
2021-07-29,23.542
2021-07-30,22.476
2021-07-31,22.815998
2021-08-01,23.814
2021-08-02,23.214
2021-08-03,20.495998
2021-08-04,21.613998
2021-08-05,22.08
2021-08-06,18.973999
2021-08-07,19.062
2021-08-08,21.878
2021-08-09,24.529999
2021-08-10,24.108
2021-08-11,23.444
2021-08-12,22.957998
2021-08-13,22.009998
2021-08-14,22.079998
2021-08-15,22.292
2021-08-16,21.848001
2021-08-17,21.661999
2021-08-18,17.41
2021-08-19,16.622
2021-08-20,17.58
2021-08-21,18.847998
2021-08-22,18.656
2021-08-23,19.404001
2021-08-24,18.391998
2021-08-25,17.384
2021-08-26,18.151999
2021-08-27,16.731998
2021-08-28,15.584
2021-08-29,12.434
2021-08-30,13.561999
2021-08-31,14.089999
2021-09-01,12.106
2021-09-02,13.726
2021-09-03,14.092
2021-09-04,14.033999
2021-09-05,15.31
2021-09-06,15.128
2021-09-07,15.064
2021-09-08,12.957998
2021-09-09,13.837999
2021-09-10,15.422
2021-09-11,14.99
2021-09-12,14.371999
2021-09-13,15.065999
2021-09-14,15.682001
2021-09-15,16.689999
2021-09-16,16.65
2021-09-17,18.751999
2021-09-18,14.8880005
2021-09-19,15.274
2021-09-20,15.329999
2021-09-21,10.780001
2021-09-22,8.084
2021-09-23,9.554
2021-09-24,10.537999
2021-09-25,14.506
2021-09-26,16.546
2021-09-27,18.501999
2021-09-28,14.6380005
2021-09-29,14.207998
2021-09-30,11.791999
2021-10-01,12.978
2021-10-02,10.962
2021-10-03,11.247999
2021-10-04,12.737999
2021-10-05,11.096
2021-10-06,9.698
2021-10-07,8.2439995
2021-10-08,6.514
2021-10-09,3.3720002
2021-10-10,6.4040003
2021-10-11,6.7399993
2021-10-12,5.0080004
2021-10-13,4.554
2021-10-14,2.504
2021-10-15,3.0
2021-10-16,6.3739996
2021-10-17,9.434
2021-10-18,9.393999
2021-10-19,9.176
2021-10-20,7.9079995
2021-10-21,8.42
2021-10-22,11.07
2021-10-23,10.3220005
2021-10-24,8.153999
2021-10-25,7.294
2021-10-26,8.194
2021-10-27,6.0239997
2021-10-28,8.46
2021-10-29,9.469999
2021-10-30,10.145999
2021-10-31,8.914
2021-11-01,7.268
2021-11-02,9.21
2021-11-03,9.038
2021-11-04,12.734
2021-11-05,12.297999
2021-11-06,9.825999
2021-11-07,13.958
2021-11-08,10.217999
2021-11-09,7.356
2021-11-10,8.236
2021-11-11,9.492
2021-11-12,8.5859995
2021-11-13,9.298
2021-11-14,6.4439993
2021-11-15,4.722
2021-11-16,5.2699995
2021-11-17,5.41
2021-11-18,3.65
2021-11-19,4.442
2021-11-20,10.103999
2021-11-21,9.32
2021-11-22,5.8159995
2021-11-23,4.6759996
2021-11-24,5.586
2021-11-25,7.486
2021-11-26,7.1839995
2021-11-27,8.025999
2021-11-28,8.895999
2021-11-29,3.1880002
2021-11-30,-1.6859999
2021-12-01,0.274
2021-12-02,2.2380002
2021-12-03,3.0839999
2021-12-04,2.978
2021-12-05,3.1219997
2021-12-06,1.538
2021-12-07,-1.6359999
2021-12-08,0.91800004
2021-12-09,2.05
2021-12-10,2.1959999
2021-12-11,-1.6519998
2021-12-12,-2.4199998
2021-12-13,-0.908
2021-12-14,0.06399999
2021-12-15,-1.3939999
2021-12-16,-0.41599998
2021-12-17,-0.23999998
2021-12-18,-1.2099999
2021-12-19,0.38799998
2021-12-20,-2.3279998
2021-12-21,-3.1999998
2021-12-22,-5.48
2021-12-23,-3.4259999
2021-12-24,3.6699996
2021-12-25,5.382
2021-12-26,7.054
2021-12-27,6.1379995
2021-12-28,4.152
2021-12-29,4.052
2021-12-30,4.15
2021-12-31,4.856
