time,DEA46
2021-01-01,3.2350001
2021-01-02,4.845
2021-01-03,4.29
2021-01-04,3.24
2021-01-05,3.4899998
2021-01-06,2.5900002
2021-01-07,1.895
2021-01-08,1.12
2021-01-09,0.52
2021-01-10,0.72499996
2021-01-11,-1.12
2021-01-12,-1.045
2021-01-13,-0.48999998
2021-01-14,1.285
2021-01-15,0.06999999
2021-01-16,-0.72499996
2021-01-17,-0.405
2021-01-18,-0.975
2021-01-19,-2.42
2021-01-20,0.124999985
2021-01-21,2.205
2021-01-22,5.205
2021-01-23,5.7599998
2021-01-24,2.8049998
2021-01-25,1.1099999
2021-01-26,1.53
2021-01-27,0.245
2021-01-28,0.895
2021-01-29,2.0
2021-01-30,4.55
2021-01-31,5.55
2021-02-01,3.4499998
2021-02-02,4.25
2021-02-03,5.165
2021-02-04,7.1949997
2021-02-05,7.475
2021-02-06,7.935
2021-02-07,8.96
2021-02-08,8.695
2021-02-09,8.665
2021-02-10,8.085
2021-02-11,5.2749996
2021-02-12,1.7049999
2021-02-13,-0.024999999
2021-02-14,-0.425
2021-02-15,-0.415
2021-02-16,3.67
2021-02-17,6.33
2021-02-18,6.9049997
2021-02-19,7.46
2021-02-20,7.7199993
2021-02-21,6.42
2021-02-22,7.285
2021-02-23,6.14
2021-02-24,9.16
2021-02-25,9.615
2021-02-26,10.485
2021-02-27,8.7
2021-02-28,6.0099998
2021-03-01,6.39
2021-03-02,7.095
2021-03-03,6.3949995
2021-03-04,8.440001
2021-03-05,10.375
2021-03-06,5.89
2021-03-07,4.48
2021-03-08,5.365
2021-03-09,6.75
2021-03-10,7.0249996
2021-03-11,8.565
2021-03-12,10.405
2021-03-13,9.77
2021-03-14,7.56
2021-03-15,7.1099997
2021-03-16,8.2
2021-03-17,7.37
2021-03-18,6.0299997
2021-03-19,4.2
2021-03-20,3.59
2021-03-21,4.4049997
2021-03-22,6.47
2021-03-23,7.0299997
2021-03-24,7.875
2021-03-25,9.055
2021-03-26,10.2699995
2021-03-27,11.09
2021-03-28,11.889999
2021-03-29,12.275
2021-03-30,13.844999
2021-03-31,15.295
2021-04-01,16.954998
2021-04-02,17.439999
2021-04-03,12.82
2021-04-04,9.395
2021-04-05,9.605
2021-04-06,6.3849998
2021-04-07,4.575
2021-04-08,7.965
2021-04-09,9.639999
2021-04-10,11.465
2021-04-11,11.049999
2021-04-12,12.485
2021-04-13,7.99
2021-04-14,7.6
2021-04-15,7.38
2021-04-16,7.9049997
2021-04-17,9.2699995
2021-04-18,10.18
2021-04-19,10.62
2021-04-20,12.16
2021-04-21,12.35
2021-04-22,13.17
2021-04-23,13.01
2021-04-24,14.2699995
2021-04-25,15.75
2021-04-26,13.379999
2021-04-27,12.24
2021-04-28,14.094999
2021-04-29,15.49
2021-04-30,16.574999
2021-05-01,16.06
2021-05-02,16.224998
2021-05-03,13.84
2021-05-04,14.665
2021-05-05,16.404999
2021-05-06,14.92
2021-05-07,17.305
2021-05-08,15.264999
2021-05-09,16.26
2021-05-10,17.97
2021-05-11,15.879999
2021-05-12,15.67
2021-05-13,15.664999
2021-05-14,14.73
2021-05-15,15.834999
2021-05-16,16.865
2021-05-17,16.415
2021-05-18,16.724998
2021-05-19,14.7699995
2021-05-20,15.635
2021-05-21,17.15
2021-05-22,18.18
2021-05-23,19.09
2021-05-24,14.764999
2021-05-25,17.015
2021-05-26,16.439999
2021-05-27,18.105
2021-05-28,17.61
2021-05-29,19.11
2021-05-30,18.07
2021-05-31,17.575
2021-06-01,18.244999
2021-06-02,19.395
2021-06-03,21.775
2021-06-04,22.355
2021-06-05,23.36
2021-06-06,20.744999
2021-06-07,20.58
2021-06-08,21.95
2021-06-09,23.08
2021-06-10,22.79
2021-06-11,21.884998
2021-06-12,23.82
2021-06-13,25.265
2021-06-14,23.185
2021-06-15,23.134998
2021-06-16,23.705
2021-06-17,25.025
2021-06-18,25.595
2021-06-19,26.470001
2021-06-20,26.724998
2021-06-21,27.294998
2021-06-22,26.235
2021-06-23,26.025
2021-06-24,26.099998
2021-06-25,24.02
2021-06-26,24.449999
2021-06-27,25.755001
2021-06-28,25.904999
2021-06-29,26.585
2021-06-30,25.189999
2021-07-01,23.509998
2021-07-02,24.14
2021-07-03,24.98
2021-07-04,22.31
2021-07-05,23.23
2021-07-06,25.26
2021-07-07,26.609999
2021-07-08,25.685
2021-07-09,24.005
2021-07-10,24.56
2021-07-11,25.509998
2021-07-12,25.779999
2021-07-13,24.195
2021-07-14,21.32
2021-07-15,21.845
2021-07-16,21.305
2021-07-17,22.49
2021-07-18,25.145
2021-07-19,26.075
2021-07-20,25.974998
2021-07-21,25.605
2021-07-22,25.465
2021-07-23,25.294998
2021-07-24,26.085
2021-07-25,26.715
2021-07-26,24.8
2021-07-27,23.715
2021-07-28,25.144999
2021-07-29,25.899998
2021-07-30,26.23
2021-07-31,26.634998
2021-08-01,24.455
2021-08-02,22.105
2021-08-03,22.79
2021-08-04,23.015
2021-08-05,23.509998
2021-08-06,24.064999
2021-08-07,24.63
2021-08-08,25.785
2021-08-09,25.099998
2021-08-10,25.009998
2021-08-11,26.544998
2021-08-12,26.935
2021-08-13,27.314999
2021-08-14,28.375
2021-08-15,28.735
2021-08-16,27.289999
2021-08-17,23.009998
2021-08-18,21.74
2021-08-19,22.625
2021-08-20,24.285
2021-08-21,25.085
2021-08-22,25.74
2021-08-23,21.34
2021-08-24,21.625
2021-08-25,21.46
2021-08-26,21.695
2021-08-27,18.365
2021-08-28,18.435
2021-08-29,18.524998
2021-08-30,19.029999
2021-08-31,18.99
2021-09-01,20.61
2021-09-02,20.279999
2021-09-03,20.325
2021-09-04,21.130001
2021-09-05,21.215
2021-09-06,21.494999
2021-09-07,21.204998
2021-09-08,21.185
2021-09-09,20.65
2021-09-10,21.675
2021-09-11,21.384998
2021-09-12,21.97
2021-09-13,23.164999
2021-09-14,23.619999
2021-09-15,23.65
2021-09-16,21.75
2021-09-17,21.915
2021-09-18,21.26
2021-09-19,19.92
2021-09-20,18.744999
2021-09-21,17.845
2021-09-22,16.535
2021-09-23,16.89
2021-09-24,18.66
