time,FRK28
2021-06-23,25.027498
2021-06-24,26.474998
2021-06-25,22.9725
2021-06-26,22.279999
2021-06-27,22.46
2021-06-28,24.4425
2021-06-29,25.685
2021-06-30,22.184998
2021-07-01,18.720001
2021-07-02,18.404999
2021-07-03,20.607498
2021-07-04,20.432499
2021-07-05,21.56
2021-07-06,23.357498
2021-07-07,25.1325
2021-07-08,27.9225
2021-07-09,24.477499
2021-07-10,21.735
2021-07-11,19.385
2021-07-12,22.162498
2021-07-13,26.175
2021-07-14,23.9475
2021-07-15,21.99
2021-07-16,23.4525
2021-07-17,23.779999
2021-07-18,24.8825
2021-07-19,23.895
2021-07-20,19.92
2021-07-21,19.08
2021-07-22,19.667498
2021-07-23,20.0775
2021-07-24,21.199999
2021-07-25,23.9725
2021-07-26,24.0025
2021-07-27,24.787498
2021-07-28,25.552498
2021-07-29,23.22
2021-07-30,24.244999
2021-07-31,24.0325
2021-08-01,21.3975
2021-08-02,20.2325
2021-08-03,19.57
2021-08-04,19.887499
2021-08-05,17.7925
2021-08-06,18.615
2021-08-07,21.054998
2021-08-08,21.6675
2021-08-09,20.404999
2021-08-10,22.7725
2021-08-11,23.0325
2021-08-12,21.8975
2021-08-13,24.27
2021-08-14,25.0725
2021-08-15,26.2075
2021-08-16,24.574999
2021-08-17,17.6975
2021-08-18,16.869999
2021-08-19,19.207499
2021-08-20,20.2125
2021-08-21,19.92
2021-08-22,21.197498
2021-08-23,19.7375
2021-08-24,18.07
2021-08-25,15.394999
2021-08-26,13.78
2021-08-27,15.192499
2021-08-28,14.3825
2021-08-29,15.8025
2021-08-30,15.975
2021-08-31,15.8225
2021-09-01,17.6475
2021-09-02,16.529999
2021-09-03,16.039999
2021-09-04,17.002499
2021-09-05,17.2325
2021-09-06,16.164999
2021-09-07,15.5475
2021-09-08,17.6875
2021-09-09,17.7775
2021-09-10,17.805
2021-09-11,17.915
2021-09-12,18.835
2021-09-13,19.43
2021-09-14,19.425
2021-09-15,21.225
2021-09-16,22.397501
2021-09-17,17.9675
2021-09-18,15.527499
2021-09-19,13.8125
2021-09-20,11.555
2021-09-21,12.9
2021-09-22,12.372499
2021-09-23,14.41
2021-09-24,15.512499
2021-09-25,17.467499
2021-09-26,17.262499
2021-09-27,15.0025
2021-09-28,18.769999
2021-09-29,13.257499
2021-09-30,14.047499
2021-10-01,11.24
2021-10-02,14.577499
2021-10-03,16.054998
2021-10-04,17.16
2021-10-05,17.7675
2021-10-06,13.8125
2021-10-07,12.7725
2021-10-08,12.82
2021-10-09,9.635
2021-10-10,6.7775
2021-10-11,11.405
2021-10-12,9.405
2021-10-13,8.4325
2021-10-14,7.4874997
2021-10-15,10.6425
2021-10-16,9.59
2021-10-17,7.0424995
2021-10-18,8.7725
2021-10-19,8.65
2021-10-20,13.215
2021-10-21,13.485001
2021-10-22,11.0925
2021-10-23,8.7975
2021-10-24,5.38
2021-10-25,7.5524993
2021-10-26,6.285
2021-10-27,8.085
2021-10-28,7.4575
2021-10-29,8.714999
2021-10-30,9.907499
2021-10-31,10.2125
2021-11-01,10.0475
2021-11-02,8.2699995
2021-11-03,6.995
2021-11-04,11.58
2021-11-05,7.3374996
2021-11-06,6.1299996
2021-11-07,6.83
2021-11-08,7.3199997
2021-11-09,6.9775
2021-11-10,6.1150002
2021-11-11,6.0875
2021-11-12,4.5225
2021-11-13,1.7624999
2021-11-14,5.225
2021-11-15,5.6949997
2021-11-16,6.8849998
2021-11-17,4.9075
2021-11-18,7.49
2021-11-19,8.1925
2021-11-20,9.7325
2021-11-21,5.3475
2021-11-22,4.5275
2021-11-23,2.4199998
2021-11-24,0.8949999
2021-11-25,1.735
2021-11-26,2.735
2021-11-27,-0.3225
2021-11-28,2.4699998
2021-11-29,1.81
2021-11-30,2.2625
2021-12-01,3.615
2021-12-02,5.1375
2021-12-03,2.445
2021-12-04,-1.37
2021-12-05,0.38499996
2021-12-06,1.65
2021-12-07,-0.26749998
2021-12-08,-1.4525
2021-12-09,0.49249998
2021-12-10,-0.685
2021-12-11,0.415
2021-12-12,0.26000002
2021-12-13,1.4225
2021-12-14,2.8025
2021-12-15,4.3475
2021-12-16,5.754999
2021-12-17,5.4674997
2021-12-18,4.0575
2021-12-19,4.575
2021-12-20,2.5699997
2021-12-21,-0.5175
2021-12-22,-2.9499998
2021-12-23,-3.7574997
2021-12-24,2.5575
2021-12-25,4.385
2021-12-26,-2.08
2021-12-27,-0.16
2021-12-28,0.062499996
2021-12-29,1.1875
2021-12-30,2.9250002
2021-12-31,9.09
