time,DE24B
2021-01-01,-4.0849166
2021-01-02,-5.1495833
2021-01-03,-8.261416
2021-01-04,-17.382416
2021-01-05,-14.065167
2021-01-06,-11.204083
2021-01-07,-8.924251
2021-01-08,-9.21675
2021-01-09,-12.484083
2021-01-10,-15.975083
2021-01-11,-11.651082
2021-01-12,-15.7994995
2021-01-13,-22.416166
2021-01-14,-28.086498
2021-01-15,-17.871584
2021-01-16,-8.730499
2021-01-17,-5.3867497
2021-01-18,-5.05375
2021-01-19,-6.1509166
2021-01-20,-11.241083
2021-01-21,-12.413167
2021-01-22,-12.138749
2021-01-23,-9.703833
2021-01-24,-3.5855832
2021-01-25,-3.6622498
2021-01-26,-2.6908333
2021-01-27,-5.4836664
2021-01-28,-8.7495
2021-01-29,-9.012584
2021-01-30,-10.131917
2021-01-31,-9.864083
2021-02-01,-15.04025
2021-02-02,-20.495167
2021-02-03,-18.266914
2021-02-04,-12.80225
2021-02-05,-14.376249
2021-02-06,-11.639999
2021-02-07,-8.769833
2021-02-08,-14.780666
2021-02-09,-20.321749
2021-02-10,-22.59983
2021-02-11,-18.246668
2021-02-12,-12.116667
2021-02-13,-11.002417
2021-02-14,-15.588916
2021-02-15,-10.598667
2021-02-16,-15.70725
2021-02-17,-24.309166
2021-02-18,-17.404749
2021-02-19,-13.085333
2021-02-20,-13.467999
2021-02-21,-15.368834
2021-02-22,-16.369833
2021-02-23,-14.561999
2021-02-24,-10.316916
2021-02-25,-1.7739166
2021-02-26,-0.25566667
2021-02-27,-1.8564166
2021-02-28,0.49408323
2021-03-01,2.4675
2021-03-02,-1.0998333
2021-03-03,-2.57075
2021-03-04,-8.07025
2021-03-05,-12.045333
2021-03-06,-7.79075
2021-03-07,-8.514583
2021-03-08,-14.93575
2021-03-09,-19.128416
2021-03-10,-19.714916
2021-03-11,-13.08175
2021-03-12,-7.6723332
2021-03-13,-4.8679996
2021-03-14,-1.194
2021-03-15,-0.9335
2021-03-16,-2.6225002
2021-03-17,-6.9706664
2021-03-18,-9.34375
2021-03-19,-10.099999
2021-03-20,-1.666
2021-03-21,-1.6700834
2021-03-22,-7.1541667
2021-03-23,-0.08883336
2021-03-24,3.5197499
2021-03-25,1.7469165
2021-03-26,-0.068333305
2021-03-27,2.4738333
2021-03-28,4.0997496
2021-03-29,1.5691667
2021-03-30,2.7889166
2021-03-31,1.9840833
2021-04-01,1.08875
2021-04-02,0.4058333
2021-04-03,0.17266664
2021-04-04,2.3587499
2021-04-05,0.94666666
2021-04-06,-0.29708332
2021-04-07,-0.19125001
2021-04-08,-1.7281665
2021-04-09,-1.3263334
2021-04-10,0.45291668
2021-04-11,0.96341664
2021-04-12,0.58825
2021-04-13,2.3792498
2021-04-14,0.68249995
2021-04-15,1.3878332
2021-04-16,2.8584168
2021-04-17,3.7785
2021-04-18,4.1608334
2021-04-19,6.080333
2021-04-20,5.874083
2021-04-21,5.2537494
2021-04-22,3.3838334
2021-04-23,0.9634167
2021-04-24,1.1534168
2021-04-25,1.07975
2021-04-26,0.9201667
2021-04-27,0.2505
2021-04-28,-0.62375
2021-04-29,-0.18683335
2021-04-30,0.30975002
2021-05-01,-1.1725
2021-05-02,0.9903333
2021-05-03,2.6184165
2021-05-04,3.2693334
2021-05-05,1.0730834
2021-05-06,0.8833333
2021-05-07,-0.7693333
2021-05-08,2.0255
2021-05-09,4.1163335
2021-05-10,5.3620834
2021-05-11,10.576249
2021-05-12,14.90425
2021-05-13,16.714582
2021-05-14,12.051666
2021-05-15,10.50825
2021-05-16,10.085751
2021-05-17,14.183916
2021-05-18,12.619249
2021-05-19,11.283
2021-05-20,9.037083
2021-05-21,6.499666
2021-05-22,4.083083
2021-05-23,4.57725
2021-05-24,5.0704165
2021-05-25,6.6427493
2021-05-26,7.868333
2021-05-27,5.2155833
2021-05-28,6.552
2021-05-29,5.1595
2021-05-30,9.849166
2021-05-31,10.877916
2021-06-01,12.957833
2021-06-02,15.503666
2021-06-03,17.796999
2021-06-04,18.773748
2021-06-05,18.374084
2021-06-06,16.49675
2021-06-07,16.31875
2021-06-08,16.499916
2021-06-09,17.289583
2021-06-10,18.493416
2021-06-11,19.950167
2021-06-12,18.192583
2021-06-13,13.544001
2021-06-14,12.400333
2021-06-15,11.5615
2021-06-16,9.851749
2021-06-17,13.483749
2021-06-18,15.543333
2021-06-19,14.922583
2021-06-20,14.767084
2021-06-21,18.848331
2021-06-22,18.118584
2021-06-23,16.193083
2021-06-24,16.414417
2021-06-25,18.178917
2021-06-26,16.888916
2021-06-27,16.234499
2021-06-28,16.360584
2021-06-29,16.498415
2021-06-30,15.434
2021-07-01,15.780749
2021-07-02,18.998499
2021-07-03,20.934082
2021-07-04,23.177582
2021-07-05,23.757833
2021-07-06,23.287914
2021-07-07,21.825666
2021-07-08,20.45625
2021-07-09,19.78708
2021-07-10,21.116
2021-07-11,22.450998
2021-07-12,20.555168
2021-07-13,20.409666
2021-07-14,20.547417
2021-07-15,19.951998
2021-07-16,16.84075
2021-07-17,17.337084
2021-07-18,15.213084
2021-07-19,14.053416
2021-07-20,11.800999
2021-07-21,11.587833
2021-07-22,13.249332
2021-07-23,11.455249
2021-07-24,13.307333
2021-07-25,16.904081
2021-07-26,18.716
2021-07-27,19.196665
2021-07-28,20.573917
2021-07-29,17.228167
2021-07-30,13.840582
2021-07-31,13.807082
2021-08-01,15.149667
2021-08-02,14.189166
2021-08-03,11.360834
2021-08-04,11.570917
2021-08-05,13.613667
2021-08-06,15.170249
2021-08-07,16.323668
2021-08-08,15.225582
2021-08-09,15.589001
2021-08-10,15.641833
2021-08-11,15.98225
2021-08-12,15.319999
2021-08-13,14.616416
2021-08-14,14.966
2021-08-15,13.619583
2021-08-16,12.463582
2021-08-17,14.107583
2021-08-18,15.161582
2021-08-19,13.897583
2021-08-20,13.5529995
2021-08-21,12.821833
2021-08-22,10.335834
2021-08-23,6.8275
2021-08-24,7.71975
2021-08-25,7.95425
2021-08-26,9.488999
2021-08-27,8.661416
2021-08-28,9.977167
2021-08-29,11.089917
2021-08-30,12.5234995
2021-08-31,11.6605835
2021-09-01,8.703167
2021-09-02,6.741083
2021-09-03,6.269333
2021-09-04,5.3180833
2021-09-05,5.394833
2021-09-06,7.931667
2021-09-07,10.223999
2021-09-08,11.408751
2021-09-09,7.6914163
2021-09-10,6.9513335
2021-09-11,7.60125
2021-09-12,8.873167
2021-09-13,7.2486663
2021-09-14,4.300833
2021-09-15,4.6281667
2021-09-16,4.232
2021-09-17,4.9270835
2021-09-18,5.9555836
2021-09-19,5.59525
2021-09-20,4.0608335
2021-09-21,2.6766667
2021-09-22,3.15075
2021-09-23,5.5526667
2021-09-24,7.7755
2021-09-25,6.4853334
2021-09-26,6.2894163
