time,ES513
2021-01-01,4.255
2021-01-02,2.6699998
2021-01-03,2.875
2021-01-04,2.945
2021-01-05,0.78499997
2021-01-06,1.9449999
2021-01-07,1.79
2021-01-08,2.175
2021-01-09,2.7350001
2021-01-10,6.18
2021-01-11,3.6799998
2021-01-12,3.4299998
2021-01-13,2.8849998
2021-01-14,3.725
2021-01-15,4.955
2021-01-16,4.01
2021-01-17,4.77
2021-01-18,6.1
2021-01-19,7.0599995
2021-01-20,10.905
2021-01-21,11.764999
2021-01-22,9.434999
2021-01-23,10.5199995
2021-01-24,9.459999
2021-01-25,12.139999
2021-01-26,14.12
2021-01-27,13.844999
2021-01-28,12.645
2021-01-29,12.99
2021-01-30,10.924999
2021-01-31,11.7
2021-02-01,11.485
2021-02-02,12.0
2021-02-03,11.705
2021-02-04,9.17
2021-02-05,8.139999
2021-02-06,7.705
2021-02-07,4.915
2021-02-08,8.465
2021-02-09,9.005
2021-02-10,9.219999
2021-02-11,12.525
2021-02-12,11.625
2021-02-13,10.84
2021-02-14,12.349999
2021-02-15,13.424999
2021-02-16,11.615
2021-02-17,10.415
2021-02-18,10.825
2021-02-19,11.945
2021-02-20,11.469999
2021-02-21,8.12
2021-02-22,7.5299997
2021-02-23,12.23
2021-02-24,12.785
2021-02-25,9.84
2021-02-26,12.645
2021-02-27,12.545
2021-02-28,10.985
2021-03-01,9.635
2021-03-02,10.12
2021-03-03,11.264999
2021-03-04,12.125
2021-03-05,13.2
2021-03-06,11.525
2021-03-07,9.235
2021-03-08,8.29
2021-03-09,7.3849998
2021-03-10,8.014999
2021-03-11,11.48
2021-03-12,9.244999
2021-03-13,8.08
2021-03-14,9.934999
2021-03-15,11.914999
2021-03-16,13.695
2021-03-17,14.684999
2021-03-18,11.35
2021-03-19,10.19
2021-03-20,10.004999
2021-03-21,8.995
2021-03-22,10.5
2021-03-23,11.115
2021-03-24,10.83
2021-03-25,10.385
2021-03-26,10.275
2021-03-27,11.44
2021-03-28,15.174999
2021-03-29,14.629999
2021-03-30,15.18
2021-03-31,19.77
2021-04-01,16.645
2021-04-02,13.235
2021-04-03,15.35
2021-04-04,14.709999
2021-04-05,14.695
2021-04-06,12.824999
2021-04-07,13.75
2021-04-08,13.36
2021-04-09,13.049999
2021-04-10,13.215
2021-04-11,11.594999
2021-04-12,11.965
2021-04-13,12.539999
2021-04-14,16.345
2021-04-15,15.92
2021-04-16,13.385
2021-04-17,12.225
2021-04-18,13.76
2021-04-19,14.985
2021-04-20,12.934999
2021-04-21,12.184999
2021-04-22,13.75
2021-04-23,14.03
2021-04-24,15.934999
2021-04-25,13.865
2021-04-26,14.619999
2021-04-27,14.575
2021-04-28,13.08
2021-04-29,10.934999
2021-04-30,9.799999
2021-05-01,9.95
2021-05-02,9.82
2021-05-03,12.415
2021-05-04,12.165
2021-05-05,14.695
2021-05-06,14.379999
2021-05-07,14.76
2021-05-08,15.045
2021-05-09,12.309999
2021-05-10,10.07
2021-05-11,9.924999
2021-05-12,12.504999
2021-05-13,12.15
2021-05-14,11.545
2021-05-15,14.705
2021-05-16,14.535
2021-05-17,13.575
2021-05-18,14.509999
2021-05-19,14.66
2021-05-20,16.765
2021-05-21,13.924999
2021-05-22,11.98
2021-05-23,11.254999
2021-05-24,13.379999
2021-05-25,14.914999
2021-05-26,17.305
2021-05-27,17.625
2021-05-28,17.765
