time,DEF06
2021-08-07,23.61
2021-08-08,22.175
2021-08-09,23.569
2021-08-10,26.263998
2021-08-11,26.210001
2021-08-12,26.768
2021-08-13,28.434998
2021-08-14,28.682999
2021-08-15,28.982
2021-08-16,28.14
2021-08-17,24.534
2021-08-18,25.092999
2021-08-19,24.321
2021-08-20,24.65
2021-08-21,25.536999
2021-08-22,26.416
2021-08-23,25.939001
2021-08-24,24.972
2021-08-25,23.913
2021-08-26,24.755
2021-08-27,23.515
2021-08-28,23.033
2021-08-29,22.380001
2021-08-30,22.539999
2021-08-31,23.439999
2021-09-01,23.5
2021-09-02,22.723999
2021-09-03,22.640999
2021-09-04,23.965
2021-09-05,25.812998
2021-09-06,27.980999
2021-09-07,25.397999
2021-09-08,23.213001
2021-09-09,23.226
2021-09-10,23.8
2021-09-11,24.012
2021-09-12,24.609999
2021-09-13,24.305998
2021-09-14,21.254
2021-09-15,21.522
2021-09-16,21.511
2021-09-17,22.23
2021-09-18,21.912998
2021-09-19,21.453999
2021-09-20,22.687
2021-09-21,22.679998
2021-09-22,21.876999
2021-09-23,22.186
2021-09-24,20.45
2021-09-25,19.973
2021-09-26,20.473999
2021-09-27,20.794
2021-09-28,20.883999
2021-09-29,21.875
2021-09-30,23.161999
2021-10-01,22.369
2021-10-02,21.153
2021-10-03,18.765
2021-10-04,16.939999
2021-10-05,18.578
2021-10-06,21.963999
2021-10-07,21.832
2021-10-08,21.71
2021-10-09,21.698
2021-10-10,21.713999
2021-10-11,21.914
2021-10-12,21.449
2021-10-13,20.201
2021-10-14,20.651
2021-10-15,19.992
2021-10-16,19.256
2021-10-17,19.991999
2021-10-18,20.89
2021-10-19,21.64
2021-10-20,21.101
2021-10-21,19.206999
2021-10-22,16.478
2021-10-23,18.072
2021-10-24,18.644999
2021-10-25,17.66
2021-10-26,18.547
2021-10-27,18.101002
2021-10-28,18.717
2021-10-29,18.306
2021-10-30,20.688
2021-10-31,20.954
2021-11-01,21.190998
2021-11-02,18.019001
2021-11-03,15.12
2021-11-04,12.351999
2021-11-05,12.663
2021-11-06,11.582998
2021-11-07,11.497
2021-11-08,11.612999
2021-11-09,13.929998
2021-11-10,14.475
2021-11-11,13.835001
2021-11-12,13.489
2021-11-13,14.877001
2021-11-14,15.751999
2021-11-15,14.143
2021-11-16,13.282999
2021-11-17,13.398
2021-11-18,14.345999
2021-11-19,17.203
2021-11-20,15.682001
2021-11-21,14.829999
2021-11-22,13.928999
2021-11-23,10.580999
2021-11-24,9.779
2021-11-25,11.459001
2021-11-26,9.525999
2021-11-27,10.191999
2021-11-28,7.6419997
2021-11-29,12.200999
2021-11-30,10.832998
2021-12-01,9.254999
2021-12-02,11.413
2021-12-03,9.26
2021-12-04,10.395999
2021-12-05,12.400999
2021-12-06,10.294
2021-12-07,11.767
2021-12-08,13.275
2021-12-09,10.975
2021-12-10,12.330999
2021-12-11,13.313998
2021-12-12,14.532999
2021-12-13,13.992
2021-12-14,13.134
2021-12-15,13.073999
2021-12-16,13.314
2021-12-17,13.976999
2021-12-18,12.9279995
2021-12-19,13.83
2021-12-20,14.285001
2021-12-21,14.944
2021-12-22,14.851
2021-12-23,13.979001
2021-12-24,14.17
2021-12-25,14.978
2021-12-26,16.018
2021-12-27,17.072
2021-12-28,16.062
2021-12-29,14.143001
2021-12-30,14.139999
2021-12-31,13.650999
