time,BG425
2021-04-23,4.2200003
2021-04-24,4.4639997
2021-04-25,2.8039997
2021-04-26,4.6019998
2021-04-27,5.9639997
2021-04-28,10.412
2021-04-29,7.818
2021-04-30,5.4259996
2021-05-01,6.6239996
2021-05-02,4.268
2021-05-03,6.362
2021-05-04,7.631999
2021-05-05,3.8399997
2021-05-06,4.3299994
2021-05-07,3.92
2021-05-08,8.232
2021-05-09,18.095999
2021-05-10,16.376
2021-05-11,12.129999
2021-05-12,11.364
2021-05-13,11.07
2021-05-14,10.714
2021-05-15,8.722
2021-05-16,9.104
2021-05-17,8.901999
2021-05-18,8.205999
2021-05-19,8.412
2021-05-20,10.568
2021-05-21,11.32
2021-05-22,7.996
2021-05-23,9.004
2021-05-24,10.572
2021-05-25,6.942
2021-05-26,7.872
2021-05-27,7.9979997
2021-05-28,10.712
2021-05-29,10.002
2021-05-30,11.851999
2021-05-31,14.028
2021-06-01,15.128
2021-06-02,17.77
2021-06-03,17.772
2021-06-04,17.96
2021-06-05,17.048
2021-06-06,13.864
2021-06-07,14.464
2021-06-08,15.817999
2021-06-09,17.772
2021-06-10,18.345999
2021-06-11,19.276001
2021-06-12,16.132
2021-06-13,13.624001
2021-06-14,18.038
2021-06-15,17.734
2021-06-16,20.844
2021-06-17,24.49
2021-06-18,24.146
2021-06-19,23.343998
2021-06-20,20.874
2021-06-21,16.408
2021-06-22,12.368
2021-06-23,14.518
2021-06-24,14.895999
2021-06-25,15.616
2021-06-26,17.192
2021-06-27,19.172
2021-06-28,19.862
2021-06-29,18.31
2021-06-30,14.978
2021-07-01,11.844
2021-07-02,13.995999
2021-07-03,17.280003
2021-07-04,16.72
2021-07-05,15.754
2021-07-06,16.764
2021-07-07,16.602
2021-07-08,16.132
2021-07-09,15.208
2021-07-10,16.656
2021-07-11,15.876001
2021-07-12,18.138
2021-07-13,17.842
2021-07-14,15.662
2021-07-15,16.786
2021-07-16,15.773999
2021-07-17,17.28
2021-07-18,18.278
2021-07-19,14.736
2021-07-20,14.078
2021-07-21,15.1380005
2021-07-22,16.978
2021-07-23,17.186
2021-07-24,17.529999
2021-07-25,18.348001
2021-07-26,18.411999
2021-07-27,16.829998
2021-07-28,16.448
2021-07-29,15.364
2021-07-30,16.991999
2021-07-31,14.960001
2021-08-01,14.858
2021-08-02,13.756
2021-08-03,12.67
2021-08-04,14.782
2021-08-05,15.55
2021-08-06,15.366
2021-08-07,15.964
2021-08-08,14.067999
2021-08-09,14.441999
2021-08-10,15.054001
2021-08-11,16.48
2021-08-12,18.666
2021-08-13,19.127998
2021-08-14,17.862001
2021-08-15,18.184
2021-08-16,13.229999
2021-08-17,11.794001
2021-08-18,13.94
2021-08-19,15.075999
2021-08-20,15.273999
2021-08-21,16.855999
2021-08-22,16.13
2021-08-23,14.075999
2021-08-24,12.396
2021-08-25,13.944
2021-08-26,12.733999
2021-08-27,11.863999
2021-08-28,12.636
2021-08-29,13.162
2021-08-30,14.283999
2021-08-31,13.967999
2021-09-01,12.742
2021-09-02,13.4279995
2021-09-03,15.67
2021-09-04,14.398
2021-09-05,15.303999
2021-09-06,15.969999
2021-09-07,15.863998
2021-09-08,17.057999
2021-09-09,18.36
2021-09-10,17.544
2021-09-11,16.266
2021-09-12,15.036
2021-09-13,13.599998
2021-09-14,16.481998
2021-09-15,17.17
2021-09-16,13.168001
2021-09-17,13.098
2021-09-18,13.0720005
2021-09-19,10.242
2021-09-20,8.714
2021-09-21,9.202001
2021-09-22,11.317999
2021-09-23,13.125999
2021-09-24,13.778
2021-09-25,14.296
2021-09-26,16.226
2021-09-27,14.5720005
2021-09-28,10.907999
2021-09-29,9.044001
2021-09-30,8.998
2021-10-01,11.325999
2021-10-02,13.044001
2021-10-03,15.573999
2021-10-04,10.388
2021-10-05,10.459999
2021-10-06,9.264
2021-10-07,9.4800005
2021-10-08,9.1
2021-10-09,7.8659997
2021-10-10,7.0220003
2021-10-11,8.186
2021-10-12,6.9940004
2021-10-13,7.116
2021-10-14,9.064
2021-10-15,7.8739996
2021-10-16,5.276
2021-10-17,6.1439996
2021-10-18,7.3919997
2021-10-19,11.806
2021-10-20,13.639999
2021-10-21,8.094
2021-10-22,5.2380004
2021-10-23,4.2679996
2021-10-24,5.2819996
2021-10-25,7.328
2021-10-26,9.533999
2021-10-27,10.08
2021-10-28,8.303999
2021-10-29,8.7699995
2021-10-30,9.176001
2021-10-31,11.679999
2021-11-01,8.073999
2021-11-02,6.342
2021-11-03,4.496
2021-11-04,4.914
2021-11-05,5.9059997
2021-11-06,6.0759997
2021-11-07,6.5839996
2021-11-08,5.9359994
2021-11-09,5.648
2021-11-10,2.844
2021-11-11,3.2739997
2021-11-12,4.3599997
2021-11-13,4.446
2021-11-14,5.5239997
2021-11-15,3.8059998
2021-11-16,2.5540001
2021-11-17,3.884
2021-11-18,5.976
2021-11-19,8.216
2021-11-20,7.0519996
2021-11-21,4.7839994
2021-11-22,1.54
2021-11-23,1.636
2021-11-24,2.866
2021-11-25,1.242
2021-11-26,1.286
2021-11-27,0.15
2021-11-28,-0.394
2021-11-29,-0.30800003
2021-11-30,3.42
2021-12-01,5.032
2021-12-02,0.342
2021-12-03,-0.37199998
2021-12-04,1.214
2021-12-05,1.622
2021-12-06,0.65999997
2021-12-07,0.884
2021-12-08,1.12
2021-12-09,1.062
2021-12-10,0.188
2021-12-11,-0.992
2021-12-12,3.1759999
2021-12-13,5.618
2021-12-14,5.144
2021-12-15,6.1299996
2021-12-16,5.922
2021-12-17,5.048
2021-12-18,4.1120005
2021-12-19,3.282
2021-12-20,-0.28599998
2021-12-21,-3.5240002
2021-12-22,-3.9599998
2021-12-23,0.03599999
2021-12-24,5.46
2021-12-25,-3.034
2021-12-26,-2.4459999
2021-12-27,2.656
2021-12-28,5.436
2021-12-29,6.864
2021-12-30,10.874001
2021-12-31,10.858
