time,DEA58
2021-01-01,2.1499999
2021-01-02,3.7583332
2021-01-03,3.863333
2021-01-04,3.2483332
2021-01-05,2.25
2021-01-06,2.0199997
2021-01-07,1.65
2021-01-08,0.69833326
2021-01-09,-0.26333335
2021-01-10,-0.38666677
2021-01-11,-2.1200001
2021-01-12,-0.46833333
2021-01-13,2.5049999
2021-01-14,2.8500001
2021-01-15,1.415
2021-01-16,0.048333302
2021-01-17,0.47833332
2021-01-18,-0.455
2021-01-19,-0.10999993
2021-01-20,1.6699997
2021-01-21,3.5800002
2021-01-22,5.161667
2021-01-23,5.076667
2021-01-24,2.6066666
2021-01-25,1.7216667
2021-01-26,2.0433333
2021-01-27,1.04
2021-01-28,2.3466666
2021-01-29,4.14
2021-01-30,5.836666
2021-01-31,4.113333
2021-02-01,3.305
2021-02-02,4.011667
2021-02-03,6.0533333
2021-02-04,7.386667
2021-02-05,7.5749993
2021-02-06,7.44
2021-02-07,8.196667
2021-02-08,7.235
2021-02-09,7.1566663
2021-02-10,6.6233335
2021-02-11,5.6633334
2021-02-12,0.9316667
2021-02-13,-3.0116665
2021-02-14,-2.7716668
2021-02-15,-0.04333331
2021-02-16,3.2066667
2021-02-17,5.6266665
2021-02-18,6.939999
2021-02-19,8.025001
2021-02-20,8.06
2021-02-21,6.9950004
2021-02-22,6.936666
2021-02-23,8.478333
2021-02-24,10.753334
2021-02-25,10.953334
2021-02-26,10.794999
2021-02-27,9.108333
2021-02-28,5.4150004
2021-03-01,5.3816667
2021-03-02,6.6883335
2021-03-03,7.6666665
2021-03-04,7.5933337
2021-03-05,9.065
2021-03-06,4.858333
2021-03-07,3.993333
2021-03-08,4.9466667
2021-03-09,5.5749993
2021-03-10,5.976666
2021-03-11,7.488333
2021-03-12,9.435
2021-03-13,8.746667
2021-03-14,6.6233335
2021-03-15,7.246666
2021-03-16,7.58
2021-03-17,6.36
2021-03-18,4.0916667
2021-03-19,2.5966666
2021-03-20,2.2116666
2021-03-21,2.075
2021-03-22,5.2716665
2021-03-23,5.961666
2021-03-24,7.9249997
2021-03-25,9.606666
2021-03-26,9.929999
2021-03-27,10.031666
2021-03-28,11.251667
2021-03-29,12.513333
2021-03-30,14.12
2021-03-31,15.065
2021-04-01,16.443333
2021-04-02,16.433334
2021-04-03,11.028333
2021-04-04,7.3249993
2021-04-05,8.881666
2021-04-06,4.22
2021-04-07,3.2133331
2021-04-08,6.92
2021-04-09,8.665
2021-04-10,9.1
2021-04-11,9.098332
2021-04-12,9.753333
2021-04-13,5.233333
2021-04-14,6.0316663
2021-04-15,5.261667
2021-04-16,5.7899995
2021-04-17,6.3699994
2021-04-18,7.396667
2021-04-19,8.131667
2021-04-20,10.031666
2021-04-21,10.393333
2021-04-22,10.838333
2021-04-23,11.796666
2021-04-24,13.311666
2021-04-25,15.028332
2021-04-26,12.028333
2021-04-27,9.818334
2021-04-28,11.913333
2021-04-29,13.57
2021-04-30,15.408333
2021-05-01,14.448334
2021-05-02,13.766665
2021-05-03,12.391666
2021-05-04,13.263333
2021-05-05,13.954999
2021-05-06,14.311666
2021-05-07,16.105001
2021-05-08,13.966666
2021-05-09,15.571667
2021-05-10,17.824999
2021-05-11,13.486667
2021-05-12,13.616668
2021-05-13,13.711666
2021-05-14,12.271667
2021-05-15,13.261665
2021-05-16,14.9783325
2021-05-17,15.776666
2021-05-18,15.576665
2021-05-19,13.625
2021-05-20,14.423333
2021-05-21,15.731667
2021-05-22,15.928333
2021-05-23,17.761667
2021-05-24,12.7
2021-05-25,15.288333
2021-05-26,15.420001
2021-05-27,17.313332
2021-05-28,17.448332
2021-05-29,17.935
2021-05-30,16.261667
2021-05-31,16.123335
2021-06-01,17.131668
2021-06-02,18.49
2021-06-03,19.993334
2021-06-04,21.589998
2021-06-05,21.363333
2021-06-06,18.883333
2021-06-07,17.924997
2021-06-08,18.230001
2021-06-09,20.223333
2021-06-10,19.946665
2021-06-11,19.821665
2021-06-12,22.375
2021-06-13,24.283333
2021-06-14,22.65
2021-06-15,21.876665
2021-06-16,22.275002
2021-06-17,24.019999
2021-06-18,24.348333
2021-06-19,24.506666
2021-06-20,25.266668
2021-06-21,24.948334
2021-06-22,24.371666
2021-06-23,23.75
2021-06-24,23.796667
2021-06-25,22.246666
2021-06-26,22.913332
2021-06-27,24.358332
2021-06-28,25.165
