time,ITI45
2021-09-04,16.73
2021-09-05,18.49
2021-09-06,19.77
2021-09-07,21.199999
2021-09-08,21.83
2021-09-09,20.09
2021-09-10,19.57
2021-09-11,18.76
2021-09-12,16.22
2021-09-13,16.33
2021-09-14,17.44
2021-09-15,17.279999
2021-09-16,16.56
2021-09-17,17.1
2021-09-18,18.55
2021-09-19,17.859999
2021-09-20,15.88
2021-09-21,15.009999
2021-09-22,15.69
2021-09-23,16.15
2021-09-24,17.34
2021-09-25,17.19
2021-09-26,17.119999
2021-09-27,16.27
2021-09-28,14.309999
2021-09-29,12.44
2021-09-30,11.19
2021-10-01,15.48
2021-10-02,10.76
2021-10-03,12.98
2021-10-04,13.32
2021-10-05,12.84
2021-10-06,12.7
2021-10-07,13.65
2021-10-08,15.04
2021-10-09,12.929999
2021-10-10,12.84
2021-10-11,11.54
2021-10-12,11.67
2021-10-13,11.69
2021-10-14,12.71
2021-10-15,11.91
2021-10-16,11.05
2021-10-17,12.55
2021-10-18,12.84
2021-10-19,18.13
2021-10-20,15.719999
2021-10-21,9.49
2021-10-22,8.679999
2021-10-23,10.67
2021-10-24,12.17
2021-10-25,12.7
2021-10-26,11.599999
2021-10-27,14.69
2021-10-28,13.349999
2021-10-29,13.0
2021-10-30,11.349999
2021-10-31,9.88
2021-11-01,10.74
2021-11-02,7.6099997
2021-11-03,6.0299997
2021-11-04,7.79
2021-11-05,6.49
2021-11-06,9.679999
2021-11-07,10.08
2021-11-08,7.0099998
2021-11-09,11.139999
2021-11-10,11.11
2021-11-11,11.7
2021-11-12,10.78
2021-11-13,11.48
2021-11-14,11.25
2021-11-15,9.95
2021-11-16,8.559999
2021-11-17,9.23
2021-11-18,8.59
2021-11-19,10.73
2021-11-20,9.61
2021-11-21,7.2799997
2021-11-22,6.6499996
2021-11-23,5.71
2021-11-24,4.75
2021-11-25,5.2999997
2021-11-26,4.8599997
2021-11-27,2.98
2021-11-28,1.73
2021-11-29,1.01
2021-11-30,7.0499997
2021-12-01,9.309999
2021-12-02,2.82
2021-12-03,3.84
2021-12-04,5.02
2021-12-05,5.27
2021-12-06,3.6399999
2021-12-07,3.8899999
2021-12-08,5.65
2021-12-09,5.89
2021-12-10,5.2599998
2021-12-11,3.81
2021-12-12,10.24
2021-12-13,10.08
2021-12-14,9.73
2021-12-15,10.08
2021-12-16,9.34
2021-12-17,7.12
2021-12-18,6.8199997
2021-12-19,4.7599998
2021-12-20,5.7799997
2021-12-21,4.0699997
2021-12-22,1.48
2021-12-23,5.56
2021-12-24,7.6299996
2021-12-25,6.3999996
2021-12-26,6.43
2021-12-27,7.83
2021-12-28,9.59
2021-12-29,9.82
2021-12-30,12.16
2021-12-31,13.23
