time,DEE02
2021-06-03,20.688421
2021-06-04,20.553156
2021-06-05,22.121841
2021-06-06,22.635525
2021-06-07,24.606316
2021-06-08,25.465527
2021-06-09,26.112894
2021-06-10,26.256313
2021-06-11,25.479998
2021-06-12,24.972895
2021-06-13,25.24737
2021-06-14,24.999472
2021-06-15,25.265
2021-06-16,23.286316
2021-06-17,20.141842
2021-06-18,19.27263
2021-06-19,19.108948
2021-06-20,18.759472
2021-06-21,18.682896
2021-06-22,19.992105
2021-06-23,21.241053
2021-06-24,23.498684
2021-06-25,25.793158
2021-06-26,25.946842
2021-06-27,22.555264
2021-06-28,21.299736
2021-06-29,22.448156
2021-06-30,23.192106
2021-07-01,25.02421
2021-07-02,25.711315
2021-07-03,25.376316
2021-07-04,24.683159
2021-07-05,25.300524
2021-07-06,21.369999
2021-07-07,21.72421
2021-07-08,23.991053
2021-07-09,26.983158
2021-07-10,29.516052
2021-07-11,29.800001
2021-07-12,23.243946
2021-07-13,23.078947
2021-07-14,24.71
2021-07-15,26.80684
2021-07-16,28.480003
2021-07-17,28.908949
2021-07-18,28.58921
2021-07-19,26.442633
2021-07-20,25.814999
2021-07-21,26.650263
2021-07-22,27.582369
2021-07-23,26.241842
2021-07-24,25.332369
2021-07-25,24.878422
2021-07-26,25.695261
2021-07-27,26.438684
2021-07-28,27.692894
2021-07-29,27.876318
2021-07-30,25.901842
2021-07-31,22.780788
2021-08-01,22.157368
2021-08-02,24.263685
2021-08-03,25.30579
2021-08-04,26.506842
2021-08-05,26.929998
2021-08-06,25.973421
2021-08-07,23.754473
2021-08-08,23.269737
2021-08-09,25.216051
2021-08-10,27.888159
2021-08-11,29.348425
2021-08-12,29.857895
2021-08-13,31.967628
2021-08-14,32.74316
2021-08-15,32.083157
2021-08-16,29.314735
2021-08-17,27.16447
2021-08-18,26.476578
2021-08-19,26.071316
2021-08-20,25.750261
2021-08-21,26.264473
2021-08-22,28.234999
2021-08-23,28.780527
2021-08-24,27.39342
2021-08-25,26.28579
2021-08-26,26.583946
2021-08-27,26.348946
2021-08-28,24.221579
2021-08-29,24.133158
2021-08-30,24.087631
2021-08-31,25.183685
2021-09-01,23.28
2021-09-02,23.121576
2021-09-03,23.552368
2021-09-04,24.987104
2021-09-05,27.12263
2021-09-06,28.998682
2021-09-07,26.079473
2021-09-08,23.537104
2021-09-09,23.16921
2021-09-10,23.291843
2021-09-11,23.926579
2021-09-12,25.324474
2021-09-13,23.585789
2021-09-14,19.737104
2021-09-15,20.334473
2021-09-16,21.492367
2021-09-17,22.011843
2021-09-18,21.052895
2021-09-19,20.728418
2021-09-20,21.29342
2021-09-21,20.679737
2021-09-22,20.226316
2021-09-23,19.500788
2021-09-24,20.285
2021-09-25,19.127893
2021-09-26,19.231052
2021-09-27,20.496315
2021-09-28,20.37763
2021-09-29,19.794737
2021-09-30,21.12
2021-10-01,21.041052
2021-10-02,20.834211
2021-10-03,16.605
2021-10-04,15.9363165
2021-10-05,17.74
2021-10-06,20.422367
2021-10-07,20.222368
2021-10-08,20.427631
2021-10-09,19.630526
2021-10-10,19.923946
2021-10-11,20.115
2021-10-12,19.768682
2021-10-13,19.545788
2021-10-14,18.694736
2021-10-15,18.693945
2021-10-16,18.764734
2021-10-17,20.050262
2021-10-18,21.062105
2021-10-19,21.399473
2021-10-20,20.672894
2021-10-21,17.738684
2021-10-22,16.077105
2021-10-23,15.569472
2021-10-24,15.612369
2021-10-25,15.107631
2021-10-26,16.492105
2021-10-27,15.850001
2021-10-28,15.989473
2021-10-29,16.705526
2021-10-30,19.949211
2021-10-31,19.852104
2021-11-01,16.392632
2021-11-02,13.849473
2021-11-03,11.836842
2021-11-04,10.204474
2021-11-05,9.93
2021-11-06,9.224211
2021-11-07,8.440526
2021-11-08,10.973684
2021-11-09,11.547631
2021-11-10,11.551842
2021-11-11,11.2797365
2021-11-12,11.050789
2021-11-13,11.332631
2021-11-14,11.801842
2021-11-15,10.4884205
2021-11-16,9.557106
2021-11-17,9.849999
2021-11-18,10.832105
2021-11-19,12.718946
2021-11-20,12.783947
2021-11-21,12.870262
2021-11-22,9.4642105
2021-11-23,6.3392105
2021-11-24,7.193157
2021-11-25,7.671052
2021-11-26,7.565263
2021-11-27,7.6115785
2021-11-28,6.3110523
2021-11-29,10.29421
2021-11-30,7.8818407
2021-12-01,6.649473
2021-12-02,8.663948
2021-12-03,7.615
2021-12-04,8.66579
2021-12-05,9.182895
2021-12-06,9.533421
2021-12-07,10.106579
2021-12-08,9.811316
2021-12-09,9.567894
2021-12-10,11.2797365
2021-12-11,11.988421
2021-12-12,11.066578
2021-12-13,10.365788
2021-12-14,9.597632
2021-12-15,8.956052
2021-12-16,8.65342
2021-12-17,9.248421
2021-12-18,8.30921
2021-12-19,9.838158
2021-12-20,10.368157
2021-12-21,11.654472
2021-12-22,12.349736
2021-12-23,12.083422
2021-12-24,12.269736
2021-12-25,12.4702635
2021-12-26,13.518158
2021-12-27,15.000262
2021-12-28,13.204999
2021-12-29,11.725526
2021-12-30,11.41342
2021-12-31,11.8
