time,CZ020
2021-09-05,15.386666
2021-09-06,16.196665
2021-09-07,15.323334
2021-09-08,16.06
2021-09-09,18.003332
2021-09-10,18.933332
2021-09-11,16.953333
2021-09-12,16.406666
2021-09-13,14.709999
2021-09-14,16.94
2021-09-15,17.963333
2021-09-16,14.313333
2021-09-17,12.743333
2021-09-18,12.156667
2021-09-19,9.483333
2021-09-20,8.716666
2021-09-21,9.366666
2021-09-22,10.476666
2021-09-23,13.443333
2021-09-24,13.459999
2021-09-25,14.793332
2021-09-26,16.866667
2021-09-27,15.613332
2021-09-28,11.97
2021-09-29,11.896667
2021-09-30,7.7899995
2021-10-01,10.15
2021-10-02,13.66
2021-10-03,14.95
2021-10-04,11.283333
2021-10-05,10.686666
2021-10-06,9.056666
2021-10-07,8.286667
2021-10-08,9.0199995
2021-10-09,5.713333
2021-10-10,4.2933335
2021-10-11,5.2833333
2021-10-12,5.9199996
2021-10-13,4.93
2021-10-14,6.976667
2021-10-15,8.036667
2021-10-16,4.786667
2021-10-17,4.8333335
2021-10-18,7.09
2021-10-19,9.876666
2021-10-20,13.946666
2021-10-21,9.83
2021-10-22,5.043333
2021-10-23,3.9633331
2021-10-24,4.4266667
2021-10-25,5.983333
2021-10-26,7.0833335
2021-10-27,7.72
2021-10-28,7.0966663
2021-10-29,5.5266666
2021-10-30,7.726667
2021-10-31,11.053333
2021-11-01,7.86
2021-11-02,6.556666
2021-11-03,6.213333
2021-11-04,4.7266665
2021-11-05,4.69
2021-11-06,3.97
2021-11-07,3.793333
2021-11-08,4.523333
2021-11-09,4.0066667
2021-11-10,2.6299999
2021-11-11,2.6066666
2021-11-12,1.7533332
2021-11-13,3.72
2021-11-14,5.403333
2021-11-15,4.0366664
2021-11-16,4.043333
2021-11-17,3.39
2021-11-18,4.2766666
2021-11-19,5.7666664
2021-11-20,6.103333
2021-11-21,3.3499997
2021-11-22,1.9866667
2021-11-23,0.45333335
2021-11-24,1.9066666
2021-11-25,-0.61999995
2021-11-26,-0.10999999
2021-11-27,0.6233333
2021-11-28,-1.1999999
2021-11-29,-0.9566667
2021-11-30,0.34666666
2021-12-01,3.87
2021-12-02,0.56666666
2021-12-03,-2.4266665
2021-12-04,-0.33
2021-12-05,0.22333336
2021-12-06,-1.4233333
2021-12-07,-0.40666667
2021-12-08,-0.95
2021-12-09,-0.88333327
2021-12-10,-1.2366667
2021-12-11,-2.0966666
2021-12-12,0.23
2021-12-13,2.9866667
2021-12-14,3.3499997
2021-12-15,3.3433332
2021-12-16,4.563333
2021-12-17,2.3866665
2021-12-18,2.26
2021-12-19,2.9966667
2021-12-20,-0.64
2021-12-21,-2.7833335
2021-12-22,-4.3799996
2021-12-23,-1.2966666
2021-12-24,4.5066667
2021-12-25,-4.226667
2021-12-26,-6.023333
2021-12-27,-1.3766665
2021-12-28,2.1499999
2021-12-29,4.9266667
2021-12-30,9.196667
2021-12-31,10.06
