time,CZ053
2021-01-01,-0.46121952
2021-01-02,-2.1375608
2021-01-03,-3.6890244
2021-01-04,-5.907073
2021-01-05,-9.079513
2021-01-06,-7.8085365
2021-01-07,-4.564634
2021-01-08,-5.871951
2021-01-09,-8.577805
2021-01-10,-7.268049
2021-01-11,-2.129756
2021-01-12,-4.267317
2021-01-13,-10.270243
2021-01-14,-19.675608
2021-01-15,-19.565365
2021-01-16,-11.199268
2021-01-17,-7.476585
2021-01-18,-6.214634
2021-01-19,-1.804878
2021-01-20,-4.0558534
2021-01-21,-6.58561
2021-01-22,-2.5314631
2021-01-23,1.6175607
2021-01-24,0.25512192
2021-01-25,0.09658536
2021-01-26,-0.8702439
2021-01-27,-3.2007315
2021-01-28,-6.593171
2021-01-29,-8.092439
2021-01-30,-8.117074
2021-01-31,-10.35561
2021-02-01,-11.88122
2021-02-02,-13.128781
2021-02-03,-13.843413
2021-02-04,-14.311464
2021-02-05,-16.435122
2021-02-06,-12.150243
2021-02-07,-7.496585
2021-02-08,-9.989024
2021-02-09,-13.596584
2021-02-10,-13.782927
2021-02-11,-16.364878
2021-02-12,-12.274634
2021-02-13,-4.910732
2021-02-14,-8.177561
2021-02-15,-9.279756
2021-02-16,-9.581707
2021-02-17,-20.390488
2021-02-18,-17.049025
2021-02-19,-6.5073166
2021-02-20,-4.931707
2021-02-21,-3.047317
2021-02-22,-9.045122
2021-02-23,-10.141463
2021-02-24,-3.0980487
2021-02-25,2.8265853
2021-02-26,1.9551219
2021-02-27,0.85780483
2021-02-28,3.8678045
2021-03-01,3.5173168
2021-03-02,1.967317
2021-03-03,0.42756096
2021-03-04,-4.1975613
2021-03-05,-7.8699994
2021-03-06,-3.5429268
2021-03-07,-6.080244
2021-03-08,-8.914145
2021-03-09,-9.981463
2021-03-10,-16.285852
2021-03-11,-8.7412195
2021-03-12,-3.378049
2021-03-13,-0.42658535
2021-03-14,0.6758536
2021-03-15,0.015121952
2021-03-16,-0.19926827
2021-03-17,-2.262683
2021-03-18,-5.0412197
2021-03-19,-7.9236584
2021-03-20,-1.6090244
2021-03-21,0.023902433
2021-03-22,-2.9434144
2021-03-23,2.9456096
2021-03-24,3.2658534
2021-03-25,2.3641462
2021-03-26,2.9639025
2021-03-27,4.126585
2021-03-28,4.0007315
2021-03-29,3.0643902
2021-03-30,4.9658537
2021-03-31,3.9804878
2021-04-01,2.7282927
2021-04-02,2.3458536
2021-04-03,1.962683
2021-04-04,4.320244
2021-04-05,1.6085365
2021-04-06,0.2685366
2021-04-07,0.9924389
2021-04-08,0.11292682
2021-04-09,0.7934146
2021-04-10,1.8239024
2021-04-11,3.7124388
2021-04-12,7.1978045
2021-04-13,4.4317074
2021-04-14,1.9236586
2021-04-15,3.2519512
2021-04-16,5.319512
2021-04-17,7.0014634
2021-04-18,7.3087807
2021-04-19,7.5375614
2021-04-20,6.5324388
2021-04-21,6.702439
2021-04-22,5.086342
