time,ITH56
2021-01-01,1.63
2021-01-02,-1.3266667
2021-01-03,0.78
2021-01-04,1.61
2021-01-05,1.4033332
2021-01-06,0.43666664
2021-01-07,-1.6199999
2021-01-08,-0.96999997
2021-01-09,-2.8433332
2021-01-10,1.9
2021-01-11,5.276666
2021-01-12,0.7
2021-01-13,-1.24
2021-01-14,1.8533334
2021-01-15,-0.096666664
2021-01-16,3.1366665
2021-01-17,3.33
2021-01-18,3.2699997
2021-01-19,1.7533332
2021-01-20,1.6666666
2021-01-21,1.9566666
2021-01-22,2.0733335
2021-01-23,-1.6266667
2021-01-24,-2.0133333
2021-01-25,0.30999997
2021-01-26,0.75666666
2021-01-27,2.4366667
2021-01-28,1.9899999
2021-01-29,3.0533333
2021-01-30,1.32
2021-01-31,-0.32333332
2021-02-01,0.59999996
2021-02-02,1.5166668
2021-02-03,2.2933333
2021-02-04,2.7366664
2021-02-05,2.7833335
2021-02-06,2.6566665
2021-02-07,0.0033333327
2021-02-08,-0.76
2021-02-09,-0.93
2021-02-10,-1.82
2021-02-11,-3.7933333
2021-02-12,-2.3266666
2021-02-13,-0.9766667
2021-02-14,1.6833334
2021-02-15,6.223333
2021-02-16,7.5333333
2021-02-17,5.5766664
2021-02-18,6.043333
2021-02-19,5.6666665
2021-02-20,8.176666
2021-02-21,8.003333
2021-02-22,5.5266666
2021-02-23,5.35
2021-02-24,8.763333
2021-02-25,6.3833327
2021-02-26,4.6066666
2021-02-27,5.9266663
2021-02-28,5.883333
2021-03-01,4.7766666
2021-03-02,3.0333335
2021-03-03,1.7599999
2021-03-04,3.0133333
2021-03-05,2.3733332
2021-03-06,1.9566666
2021-03-07,4.6200004
2021-03-08,6.7066665
2021-03-09,6.8366666
2021-03-10,6.443333
2021-03-11,6.1
2021-03-12,4.383333
2021-03-13,3.6733332
2021-03-14,5.2000003
2021-03-15,5.93
2021-03-16,8.8099985
2021-03-17,7.11
2021-03-18,8.823334
2021-03-19,7.346667
2021-03-20,7.593333
2021-03-21,6.33
2021-03-22,5.9199996
2021-03-23,7.8766665
2021-03-24,6.843333
2021-03-25,6.7599998
2021-03-26,7.06
2021-03-27,3.993333
2021-03-28,8.243333
2021-03-29,11.213333
2021-03-30,10.786667
2021-03-31,7.9300003
2021-04-01,5.0599995
2021-04-02,3.97
2021-04-03,5.61
2021-04-04,6.273333
2021-04-05,1.5266666
2021-04-06,1.2666665
2021-04-07,1.52
2021-04-08,4.9066663
2021-04-09,3.3733332
2021-04-10,0.78999996
2021-04-11,1.1366667
2021-04-12,2.12
2021-04-13,2.323333
2021-04-14,4.343333
2021-04-15,4.5033336
2021-04-16,4.75
2021-04-17,5.353333
2021-04-18,4.963333
2021-04-19,9.23
2021-04-20,7.9666667
2021-04-21,5.9
2021-04-22,5.476667
2021-04-23,6.7433333
2021-04-24,7.36
2021-04-25,5.543333
2021-04-26,6.109999
2021-04-27,6.06
2021-04-28,5.4799995
2021-04-29,3.57
2021-04-30,4.64
2021-05-01,3.926667
2021-05-02,4.6333337
2021-05-03,4.2899995
2021-05-04,5.8233333
2021-05-05,5.9233336
2021-05-06,3.0
2021-05-07,4.953333
2021-05-08,5.0866666
2021-05-09,8.843333
2021-05-10,10.116666
2021-05-11,10.786667
2021-05-12,7.959999
2021-05-13,7.0466666
2021-05-14,8.17
2021-05-15,7.683333
2021-05-16,8.003333
2021-05-17,9.426666
2021-05-18,8.61
2021-05-19,8.2699995
2021-05-20,8.45
2021-05-21,8.566667
2021-05-22,7.613333
2021-05-23,6.2966666
2021-05-24,7.7566667
2021-05-25,8.419999
2021-05-26,9.9
2021-05-27,10.016666
2021-05-28,9.0
2021-05-29,12.106667
2021-05-30,11.376666
2021-05-31,11.633332
2021-06-01,12.91
2021-06-02,12.97
2021-06-03,13.046666
2021-06-04,12.779999
2021-06-05,12.489999
2021-06-06,14.296666
2021-06-07,13.259999
2021-06-08,13.91
2021-06-09,15.816667
2021-06-10,16.253334
2021-06-11,15.509999
2021-06-12,13.31
2021-06-13,16.63
2021-06-14,13.81
2021-06-15,11.599999
2021-06-16,14.746666
2021-06-17,14.033333
2021-06-18,10.553333
2021-06-19,11.969998
2021-06-20,12.666667
2021-06-21,12.053333
2021-06-22,11.0199995
2021-06-23,13.563333
2021-06-24,16.736666
2021-06-25,11.98
2021-06-26,11.886665
2021-06-27,13.906666
2021-06-28,14.446666
2021-06-29,14.523334
2021-06-30,13.436666
2021-07-01,12.563334
2021-07-02,13.943333
2021-07-03,14.59
2021-07-04,16.436666
2021-07-05,14.37
2021-07-06,12.16
2021-07-07,15.173332
2021-07-08,13.733333
2021-07-09,14.793332
2021-07-10,15.170001
2021-07-11,16.306665
2021-07-12,15.959999
2021-07-13,15.8533325
2021-07-14,16.449999
2021-07-15,16.090002
2021-07-16,17.606665
2021-07-17,19.013332
2021-07-18,17.273333
2021-07-19,17.536665
2021-07-20,17.436666
2021-07-21,18.213333
2021-07-22,17.606667
2021-07-23,17.56
2021-07-24,15.766666
2021-07-25,14.739999
2021-07-26,16.986666
2021-07-27,16.529999
2021-07-28,15.783333
2021-07-29,15.586666
2021-07-30,15.066667
2021-07-31,14.133332
2021-08-01,12.900001
2021-08-02,11.223332
2021-08-03,12.45
2021-08-04,14.656667
2021-08-05,15.04
2021-08-06,15.413333
2021-08-07,14.793334
2021-08-08,15.123333
2021-08-09,14.473332
2021-08-10,14.816667
2021-08-11,14.273334
2021-08-12,13.026666
2021-08-13,14.596665
2021-08-14,14.453334
2021-08-15,13.6466675
2021-08-16,14.293332
2021-08-17,15.946667
2021-08-18,15.799999
2021-08-19,13.670001
2021-08-20,14.083333
2021-08-21,15.7699995
2021-08-22,16.2
2021-08-23,15.676666
2021-08-24,15.416667
2021-08-25,15.07
2021-08-26,14.37
2021-08-27,13.126666
2021-08-28,12.566667
2021-08-29,12.633334
2021-08-30,12.913334
2021-08-31,13.03
2021-09-01,12.846667
2021-09-02,13.21
2021-09-03,11.836666
2021-09-04,13.009999
2021-09-05,13.549999
2021-09-06,16.08
2021-09-07,17.816666
2021-09-08,17.35
2021-09-09,15.326667
2021-09-10,16.116667
2021-09-11,15.986668
2021-09-12,11.416667
2021-09-13,12.266666
2021-09-14,13.41
2021-09-15,13.613332
2021-09-16,13.396667
2021-09-17,14.803333
2021-09-18,13.823334
2021-09-19,14.253333
2021-09-20,10.693333
2021-09-21,13.026666
2021-09-22,14.969998
2021-09-23,13.663334
2021-09-24,15.466666
2021-09-25,15.196666
2021-09-26,16.496666
2021-09-27,12.066666
2021-09-28,9.723332
2021-09-29,8.87
2021-09-30,8.8933325
2021-10-01,10.693334
2021-10-02,8.503333
2021-10-03,8.486667
2021-10-04,10.176667
2021-10-05,6.85
2021-10-06,9.07
2021-10-07,13.12
2021-10-08,14.763333
2021-10-09,12.860001
2021-10-10,9.296666
2021-10-11,9.87
2021-10-12,9.943333
2021-10-13,11.576667
2021-10-14,11.36
2021-10-15,7.133333
2021-10-16,6.9600005
2021-10-17,10.29
2021-10-18,12.099999
2021-10-19,13.099999
2021-10-20,10.443333
2021-10-21,5.7899995
2021-10-22,7.7966666
2021-10-23,7.9466667
2021-10-24,11.8099985
2021-10-25,9.3133335
2021-10-26,8.599999
2021-10-27,13.333333
2021-10-28,11.329999
2021-10-29,9.306666
2021-10-30,7.7866664
2021-10-31,5.6266665
2021-11-01,6.846667
2021-11-02,6.1733336
2021-11-03,4.513333
2021-11-04,4.1633334
2021-11-05,6.24
2021-11-06,10.1866665
2021-11-07,8.5199995
2021-11-08,6.873333
2021-11-09,10.293334
2021-11-10,6.7533336
2021-11-11,6.9666667
2021-11-12,9.083333
2021-11-13,8.706666
2021-11-14,6.5
2021-11-15,9.083333
2021-11-16,7.44
2021-11-17,5.78
2021-11-18,10.366666
2021-11-19,12.043334
2021-11-20,9.716667
2021-11-21,5.0333333
2021-11-22,3.123333
2021-11-23,5.4066663
2021-11-24,5.6633325
2021-11-25,2.1833332
2021-11-26,3.506667
2021-11-27,1.5966667
2021-11-28,0.010000001
2021-11-29,1.0033333
2021-11-30,6.2900004
2021-12-01,4.736666
2021-12-02,1.3566666
2021-12-03,3.1066666
2021-12-04,3.4966667
2021-12-05,3.4633331
2021-12-06,1.0633334
2021-12-07,1.9900001
2021-12-08,4.1266665
2021-12-09,1.9833332
2021-12-10,2.2666667
2021-12-11,2.75
2021-12-12,6.5399995
2021-12-13,5.326667
2021-12-14,5.2999997
2021-12-15,8.740001
2021-12-16,7.4366665
2021-12-17,4.5
2021-12-18,2.83
2021-12-19,1.86
2021-12-20,3.5
2021-12-21,2.0466666
2021-12-22,0.96333337
2021-12-23,3.5033333
2021-12-24,3.7299998
2021-12-25,1.1066667
2021-12-26,2.5066664
2021-12-27,3.8766668
2021-12-28,4.326667
2021-12-29,3.4233332
2021-12-30,9.043333
2021-12-31,9.12
