time,DEA51
2021-01-01,0.23600006
2021-01-02,1.9599998
2021-01-03,1.9039999
2021-01-04,0.6679999
2021-01-05,0.6999999
2021-01-06,1.146
2021-01-07,-0.64800006
2021-01-08,-2.342
2021-01-09,-3.9579997
2021-01-10,-3.2199998
2021-01-11,-4.6119995
2021-01-12,-4.5999994
2021-01-13,-2.79
2021-01-14,-0.94399995
2021-01-15,-3.752
2021-01-16,-4.364
2021-01-17,-4.1260004
2021-01-18,-2.668
2021-01-19,-3.5080001
2021-01-20,-0.908
2021-01-21,1.4599999
2021-01-22,4.2920003
2021-01-23,3.568
2021-01-24,0.34399986
2021-01-25,-1.916
2021-01-26,-1.35
2021-01-27,-2.6599998
2021-01-28,-0.68999994
2021-01-29,1.3439999
2021-01-30,3.4219997
2021-01-31,3.124
2021-02-01,0.91600007
2021-02-02,2.7519999
2021-02-03,4.128
2021-02-04,5.8919997
2021-02-05,5.9300003
2021-02-06,5.586
2021-02-07,6.122
2021-02-08,4.9279995
2021-02-09,5.204
2021-02-10,4.546
2021-02-11,1.31
2021-02-12,-2.7779999
2021-02-13,-3.662
2021-02-14,-4.0559998
2021-02-15,-3.302
2021-02-16,1.2159998
2021-02-17,4.316
2021-02-18,4.4179997
2021-02-19,4.986
2021-02-20,5.246
2021-02-21,4.068
2021-02-22,5.9019995
2021-02-23,5.7679996
2021-02-24,6.9939995
2021-02-25,7.6419997
2021-02-26,7.9779997
2021-02-27,7.2799997
2021-02-28,3.284
2021-03-01,4.898
2021-03-02,4.7979994
2021-03-03,4.936
2021-03-04,6.644
2021-03-05,7.5799994
2021-03-06,2.8860002
2021-03-07,1.8699999
2021-03-08,3.61
2021-03-09,4.532
2021-03-10,4.092
2021-03-11,5.356
2021-03-12,7.8980002
2021-03-13,6.7960005
2021-03-14,4.8919997
2021-03-15,3.47
2021-03-16,4.4700003
2021-03-17,3.432
2021-03-18,2.466
2021-03-19,0.76399994
2021-03-20,0.50400007
2021-03-21,1.0239999
2021-03-22,3.198
2021-03-23,4.1879997
2021-03-24,5.396
2021-03-25,7.2579994
2021-03-26,7.9320006
2021-03-27,8.41
2021-03-28,8.603999
2021-03-29,10.084
2021-03-30,12.098001
2021-03-31,12.659999
2021-04-01,14.598
2021-04-02,14.464
2021-04-03,9.888
2021-04-04,6.707999
2021-04-05,7.0679994
2021-04-06,4.0439997
2021-04-07,0.97599983
2021-04-08,5.0239997
2021-04-09,6.828
2021-04-10,8.6
2021-04-11,8.454
2021-04-12,9.753999
2021-04-13,4.834
2021-04-14,4.758
2021-04-15,4.8599997
2021-04-16,5.5439997
2021-04-17,7.136
2021-04-18,7.604
2021-04-19,8.26
2021-04-20,9.134001
2021-04-21,9.51
2021-04-22,10.372
2021-04-23,10.82
2021-04-24,11.74
2021-04-25,13.008
2021-04-26,10.35
2021-04-27,8.751999
2021-04-28,11.516
2021-04-29,12.797999
2021-04-30,13.849998
2021-05-01,14.103999
2021-05-02,12.096
2021-05-03,10.396
2021-05-04,11.297999
2021-05-05,12.674
2021-05-06,10.7439995
2021-05-07,13.314
2021-05-08,11.54
2021-05-09,13.948
2021-05-10,15.436
2021-05-11,14.603999
2021-05-12,12.941999
2021-05-13,13.309999
2021-05-14,12.485999
2021-05-15,12.604
2021-05-16,13.772
2021-05-17,13.318001
2021-05-18,13.537999
2021-05-19,11.106
2021-05-20,12.702
2021-05-21,13.676
2021-05-22,13.9539995
2021-05-23,14.429998
2021-05-24,10.901999
2021-05-25,12.908
2021-05-26,12.782
2021-05-27,14.476
2021-05-28,14.657999
2021-05-29,15.422
2021-05-30,14.254
2021-05-31,13.575999
2021-06-01,15.266001
2021-06-02,16.936
2021-06-03,18.494
2021-06-04,19.481998
2021-06-05,20.387999
2021-06-06,17.551998
2021-06-07,17.782
2021-06-08,19.456
2021-06-09,20.07
2021-06-10,19.619999
2021-06-11,18.960001
2021-06-12,20.948002
2021-06-13,22.810001
2021-06-14,20.004002
2021-06-15,20.556
2021-06-16,21.203999
2021-06-17,22.623999
2021-06-18,22.368
2021-06-19,24.277998
2021-06-20,24.262001
2021-06-21,24.474
2021-06-22,23.286
2021-06-23,23.694
2021-06-24,23.684
2021-06-25,21.308002
2021-06-26,21.657999
2021-06-27,22.560001
2021-06-28,23.354
2021-06-29,24.135998
2021-06-30,21.981998
2021-07-01,19.164
2021-07-02,20.342
2021-07-03,21.948002
2021-07-04,19.807999
2021-07-05,20.508
2021-07-06,22.91
2021-07-07,24.001999
2021-07-08,23.176
2021-07-09,21.476
2021-07-10,21.723999
2021-07-11,22.023998
2021-07-12,22.96
2021-07-13,21.084
2021-07-14,18.452002
2021-07-15,18.15
2021-07-16,18.621998
2021-07-17,19.456
2021-07-18,22.237999
2021-07-19,23.161999
2021-07-20,22.471998
2021-07-21,22.553999
2021-07-22,22.518
2021-07-23,22.05
2021-07-24,23.331999
2021-07-25,23.478
2021-07-26,22.123999
2021-07-27,21.431997
2021-07-28,22.421999
2021-07-29,22.782001
2021-07-30,23.259998
2021-07-31,22.820002
2021-08-01,20.824
2021-08-02,18.308
2021-08-03,18.699999
2021-08-04,19.203999
2021-08-05,19.871998
2021-08-06,20.623999
2021-08-07,21.586002
2021-08-08,22.734
2021-08-09,21.745998
2021-08-10,22.152
