time,EL623
2021-01-01,3.7214286
2021-01-02,0.81
2021-01-03,3.3385713
2021-01-04,5.912857
2021-01-05,6.6657143
2021-01-06,2.7385714
2021-01-07,4.3757143
2021-01-08,1.2842857
2021-01-09,0.07714292
2021-01-10,-1.76
2021-01-11,-1.5814285
2021-01-12,-1.5485715
2021-01-13,-0.77
2021-01-14,-4.24
2021-01-15,-5.598572
2021-01-16,-7.3157144
2021-01-17,-8.147142
2021-01-18,-8.851428
2021-01-19,-8.6214285
2021-01-20,-3.7857144
2021-01-21,0.54714286
2021-01-22,1.1457144
2021-01-23,4.647143
2021-01-24,5.6557145
2021-01-25,2.6
2021-01-26,-0.3328571
2021-01-27,-2.595714
2021-01-28,-3.5057144
2021-01-29,-2.5085714
2021-01-30,3.0414283
2021-01-31,1.5842856
2021-02-01,1.912857
2021-02-02,2.1885715
2021-02-03,3.9828572
2021-02-04,6.5357146
2021-02-05,4.678571
2021-02-06,3.6014285
2021-02-07,2.3971426
2021-02-08,5.0685716
2021-02-09,7.94
2021-02-10,7.985714
2021-02-11,7.0414286
2021-02-12,-2.8842854
2021-02-13,-9.117143
2021-02-14,-5.972857
2021-02-15,-3.2899997
2021-02-16,-4.15
2021-02-17,-4.052857
2021-02-18,1.4228572
2021-02-19,-1.3871429
2021-02-20,-0.98714286
2021-02-21,2.1142857
2021-02-22,3.4442856
2021-02-23,3.7814288
2021-02-24,2.7614284
2021-02-25,5.7471423
2021-02-26,9.174286
2021-02-27,7.9828568
2021-02-28,5.2128572
2021-03-01,2.4128573
2021-03-02,5.4171433
2021-03-03,5.5842853
2021-03-04,5.542857
2021-03-05,6.9757133
2021-03-06,4.6771426
2021-03-07,-0.4442857
2021-03-08,1.0471427
2021-03-09,0.4928572
2021-03-10,0.28
2021-03-11,-0.7057142
2021-03-12,1.4057142
2021-03-13,3.652857
2021-03-14,6.468571
2021-03-15,5.4571424
2021-03-16,3.692857
2021-03-17,3.1214283
2021-03-18,2.7442856
2021-03-19,3.2071424
2021-03-20,0.89714277
2021-03-21,1.4242857
2021-03-22,1.387143
2021-03-23,1.0528572
2021-03-24,-0.17428575
2021-03-25,0.11428567
2021-03-26,3.3171427
2021-03-27,6.171428
2021-03-28,7.821428
2021-03-29,5.251428
2021-03-30,4.9157143
2021-03-31,5.8528566
2021-04-01,9.138572
2021-04-02,10.705714
2021-04-03,8.3
2021-04-04,5.3442855
2021-04-05,4.5914283
2021-04-06,5.6899996
2021-04-07,4.247143
2021-04-08,2.807143
2021-04-09,2.1785712
2021-04-10,5.427143
2021-04-11,7.497143
2021-04-12,9.227142
2021-04-13,11.151429
2021-04-14,8.351428
2021-04-15,6.0114284
2021-04-16,4.692857
2021-04-17,4.6899996
2021-04-18,7.365714
2021-04-19,8.658571
2021-04-20,8.592856
2021-04-21,8.839999
2021-04-22,9.331429
2021-04-23,11.19857
2021-04-24,8.145715
2021-04-25,8.882856
2021-04-26,9.085714
2021-04-27,9.908571
2021-04-28,7.7628565
2021-04-29,10.382857
2021-04-30,14.291429
2021-05-01,16.832857
2021-05-02,19.22
2021-05-03,15.957144
2021-05-04,11.441428
2021-05-05,14.178571
2021-05-06,13.764285
2021-05-07,14.594285
2021-05-08,13.125715
2021-05-09,9.037143
2021-05-10,12.259999
2021-05-11,13.187142
2021-05-12,14.397141
2021-05-13,13.511428
2021-05-14,14.057142
2021-05-15,14.724286
2021-05-16,15.0128565
2021-05-17,14.405715
2021-05-18,13.900001
2021-05-19,14.297142
2021-05-20,13.191428
2021-05-21,13.368571
2021-05-22,14.102857
2021-05-23,17.041428
2021-05-24,16.429998
2021-05-25,17.352856
2021-05-26,18.427143
2021-05-27,17.574286
2021-05-28,16.241428
2021-05-29,17.24
2021-05-30,15.284285
2021-05-31,12.877143
2021-06-01,10.407143
2021-06-02,12.2628565
2021-06-03,13.431428
2021-06-04,15.137141
2021-06-05,16.197144
2021-06-06,16.035715
2021-06-07,17.714285
2021-06-08,17.667143
2021-06-09,17.642857
2021-06-10,17.53857
2021-06-11,17.251429
2021-06-12,17.63857
2021-06-13,15.347142
2021-06-14,12.887143
2021-06-15,14.685713
2021-06-16,18.094286
2021-06-17,18.395716
2021-06-18,18.307142
2021-06-19,18.131428
2021-06-20,17.225714
2021-06-21,19.03
2021-06-22,21.204285
2021-06-23,22.988571
2021-06-24,25.144285
2021-06-25,26.841429
2021-06-26,24.318571
2021-06-27,22.38
2021-06-28,22.195713
2021-06-29,23.648571
2021-06-30,25.430002
2021-07-01,23.415714
2021-07-02,20.460001
2021-07-03,18.44
2021-07-04,18.122856
2021-07-05,19.587143
2021-07-06,21.828571
2021-07-07,22.371428
2021-07-08,22.494284
2021-07-09,23.254286
2021-07-10,22.317142
2021-07-11,22.192858
2021-07-12,21.602856
2021-07-13,22.665712
2021-07-14,24.311428
2021-07-15,23.859999
2021-07-16,24.97
2021-07-17,23.960001
2021-07-18,24.648571
2021-07-19,24.970001
2021-07-20,22.535715
2021-07-21,19.995714
2021-07-22,19.494284
2021-07-23,20.24
2021-07-24,19.851429
2021-07-25,20.550001
2021-07-26,21.648571
2021-07-27,24.282856
2021-07-28,25.685713
2021-07-29,25.662857
2021-07-30,25.227142
2021-07-31,25.555714
2021-08-01,25.339998
2021-08-02,26.98143
2021-08-03,23.428572
2021-08-04,23.862858
2021-08-05,25.104282
2021-08-06,22.318573
2021-08-07,18.995714
2021-08-08,21.901428
2021-08-09,24.652857
2021-08-10,24.789999
2021-08-11,23.884283
2021-08-12,22.764286
2021-08-13,21.975712
2021-08-14,21.721426
2021-08-15,23.161427
2021-08-16,23.73714
2021-08-17,24.884287
2021-08-18,20.747143
2021-08-19,17.66
2021-08-20,18.591427
2021-08-21,20.34286
2021-08-22,20.897142
2021-08-23,21.822857
2021-08-24,21.767141
2021-08-25,20.078571
2021-08-26,18.58
2021-08-27,18.915714
2021-08-28,17.825714
2021-08-29,19.082857
2021-08-30,19.115713
2021-08-31,16.811428
2021-09-01,16.647142
2021-09-02,15.588572
2021-09-03,14.622856
2021-09-04,15.997144
2021-09-05,16.535715
2021-09-06,15.192857
2021-09-07,14.538571
