time,ITI17
2021-01-01,1.8728572
2021-01-02,3.3085713
2021-01-03,2.8728573
2021-01-04,4.1107144
2021-01-05,3.4578571
2021-01-06,2.067857
2021-01-07,1.4421427
2021-01-08,-1.0242857
2021-01-09,-2.5328572
2021-01-10,-2.4421427
2021-01-11,-2.7114284
2021-01-12,-3.6628568
2021-01-13,-1.485
2021-01-14,-3.8657138
2021-01-15,-2.705714
2021-01-16,-7.432857
2021-01-17,-7.5342855
2021-01-18,-10.459285
2021-01-19,-7.0942855
2021-01-20,-1.5278571
2021-01-21,1.64
2021-01-22,3.9807146
2021-01-23,5.5485716
2021-01-24,4.395
2021-01-25,0.20357145
2021-01-26,-1.7878572
2021-01-27,-3.8535714
2021-01-28,-4.6821427
2021-01-29,-1.0607142
2021-01-30,0.8907142
2021-01-31,-2.7907143
2021-02-01,-5.5564284
2021-02-02,-1.0278571
2021-02-03,1.6850001
2021-02-04,5.8335714
2021-02-05,1.8064287
2021-02-06,0.19142854
2021-02-07,-2.302857
2021-02-08,0.51714283
2021-02-09,-1.6271428
2021-02-10,-2.2992857
2021-02-11,-5.607143
2021-02-12,-11.399285
2021-02-13,-10.642143
2021-02-14,-5.2414284
2021-02-15,-5.4878573
2021-02-16,-6.282857
2021-02-17,-1.8449999
2021-02-18,0.2542857
2021-02-19,-0.5635714
2021-02-20,1.5707142
2021-02-21,0.05214286
2021-02-22,3.6642854
2021-02-23,4.801429
2021-02-24,7.088571
2021-02-25,7.5771422
2021-02-26,8.368571
2021-02-27,5.3414283
2021-02-28,3.8585715
2021-03-01,3.8464284
2021-03-02,4.140714
2021-03-03,6.2907143
2021-03-04,5.536428
2021-03-05,2.8407142
2021-03-06,-0.49785712
2021-03-07,-0.46357137
2021-03-08,-0.72999996
2021-03-09,-2.0964284
2021-03-10,-1.3121427
2021-03-11,-2.5035713
2021-03-12,4.660714
2021-03-13,4.672143
2021-03-14,7.310714
2021-03-15,4.0242853
2021-03-16,3.9950001
2021-03-17,3.5485713
2021-03-18,1.9485714
2021-03-19,-1.0407141
2021-03-20,-2.1214285
2021-03-21,-1.6557143
2021-03-22,0.6935714
2021-03-23,1.6964285
2021-03-24,4.055
2021-03-25,3.3892856
2021-03-26,5.1557145
2021-03-27,7.5757136
2021-03-28,6.600714
2021-03-29,5.241429
2021-03-30,9.272142
2021-03-31,13.525714
2021-04-01,13.747142
2021-04-02,9.669286
2021-04-03,5.667857
2021-04-04,3.0971427
2021-04-05,4.359286
2021-04-06,1.787857
2021-04-07,-0.11714295
2021-04-08,0.63499993
2021-04-09,2.9885714
2021-04-10,8.072856
2021-04-11,9.172143
2021-04-12,13.3242855
2021-04-13,5.7221427
2021-04-14,2.74
2021-04-15,2.7742858
2021-04-16,2.8799999
2021-04-17,5.178571
2021-04-18,6.8492856
2021-04-19,8.157857
2021-04-20,9.907143
2021-04-21,9.087143
2021-04-22,10.089286
2021-04-23,5.820714
2021-04-24,6.2242856
2021-04-25,6.1335716
2021-04-26,4.555714
2021-04-27,5.89
2021-04-28,7.5928574
2021-04-29,11.162857
2021-04-30,13.779286
2021-05-01,14.2699995
2021-05-02,15.002142
2021-05-03,9.229285
2021-05-04,8.7464285
2021-05-05,12.168571
2021-05-06,9.53
2021-05-07,10.169286
2021-05-08,7.520714
2021-05-09,9.694285
2021-05-10,14.334285
2021-05-11,17.382856
2021-05-12,18.331427
2021-05-13,14.3571415
2021-05-14,12.515715
2021-05-15,13.699999
2021-05-16,13.115714
2021-05-17,12.318571
2021-05-18,11.412142
2021-05-19,10.951428
2021-05-20,12.438571
2021-05-21,11.976428
2021-05-22,12.653571
2021-05-23,10.831428
2021-05-24,11.068571
2021-05-25,15.19
2021-05-26,12.697143
2021-05-27,13.782143
2021-05-28,14.620714
2021-05-29,12.203572
2021-05-30,10.159999
2021-05-31,11.8714285
2021-06-01,11.901428
2021-06-02,12.026428
2021-06-03,13.122857
2021-06-04,15.703572
2021-06-05,16.037142
2021-06-06,16.587856
2021-06-07,17.661427
2021-06-08,17.667858
2021-06-09,18.26357
2021-06-10,17.952856
2021-06-11,17.313572
2021-06-12,18.26857
2021-06-13,15.398572
2021-06-14,15.073571
2021-06-15,16.251429
2021-06-16,18.651428
2021-06-17,20.618572
2021-06-18,21.801428
2021-06-19,22.039286
2021-06-20,21.615713
2021-06-21,22.612858
2021-06-22,24.274288
2021-06-23,25.443573
2021-06-24,26.367144
2021-06-25,24.687855
2021-06-26,21.113571
2021-06-27,19.829285
2021-06-28,20.590715
2021-06-29,23.225712
2021-06-30,24.279284
2021-07-01,20.317142
2021-07-02,18.302856
2021-07-03,18.66643
2021-07-04,18.70143
2021-07-05,19.839283
2021-07-06,21.89
2021-07-07,23.595713
2021-07-08,25.385714
2021-07-09,24.92214
2021-07-10,22.58
2021-07-11,22.999285
2021-07-12,22.462141
2021-07-13,23.32857
2021-07-14,25.509283
2021-07-15,23.393572
2021-07-16,23.230715
2021-07-17,24.181427
2021-07-18,24.648573
2021-07-19,21.442142
2021-07-20,19.550714
2021-07-21,18.49
2021-07-22,18.089998
2021-07-23,19.310715
2021-07-24,20.889286
2021-07-25,20.759998
2021-07-26,23.514284
2021-07-27,24.390713
2021-07-28,24.535715
2021-07-29,23.177856
2021-07-30,22.842142
2021-07-31,21.974287
2021-08-01,20.495714
2021-08-02,19.262857
2021-08-03,18.327145
2021-08-04,19.197144
2021-08-05,18.875713
2021-08-06,16.975
2021-08-07,18.297855
2021-08-08,21.383572
2021-08-09,21.112143
2021-08-10,21.15
2021-08-11,20.646427
2021-08-12,18.685715
2021-08-13,19.070713
2021-08-14,21.794285
2021-08-15,23.659285
2021-08-16,23.311428
2021-08-17,18.704285
2021-08-18,15.334285
2021-08-19,15.665
2021-08-20,18.319998
2021-08-21,18.587856
2021-08-22,19.50357
2021-08-23,18.800001
2021-08-24,17.182858
2021-08-25,13.605714
2021-08-26,12.980714
2021-08-27,13.570714
