time,EL431
2021-01-01,1.4024999
2021-01-02,2.62
2021-01-03,2.1025
2021-01-04,1.8124999
2021-01-05,2.1075
2021-01-06,0.78749996
2021-01-07,0.19749999
2021-01-08,0.39
2021-01-09,0.26999998
2021-01-10,0.275
2021-01-11,2.1425
2021-01-12,3.0
2021-01-13,1.38
2021-01-14,0.63
2021-01-15,-0.9925
2021-01-16,-2.165
2021-01-17,-2.065
2021-01-18,1.8824999
2021-01-19,4.37
2021-01-20,7.14
2021-01-21,7.44
2021-01-22,4.8774996
2021-01-23,1.4749999
2021-01-24,0.84
2021-01-25,0.009999998
2021-01-26,0.135
2021-01-27,1.4224999
2021-01-28,1.29
2021-01-29,-1.3675001
2021-01-30,-2.1825
2021-01-31,-7.4949994
2021-02-01,-5.075
2021-02-02,-0.61749995
2021-02-03,1.0225
2021-02-04,0.325
2021-02-05,0.095
2021-02-06,-1.7499999
2021-02-07,-5.1549997
2021-02-08,-6.5175
2021-02-09,-8.715
2021-02-10,-5.3224993
2021-02-11,-7.6825
2021-02-12,-8.285
2021-02-13,-10.3125
2021-02-14,-9.280001
2021-02-15,-3.5349998
2021-02-16,2.73
2021-02-17,5.555
2021-02-18,6.26
2021-02-19,5.8249993
2021-02-20,8.054999
2021-02-21,8.7
2021-02-22,9.157499
2021-02-23,11.745
2021-02-24,11.96
2021-02-25,10.835
2021-02-26,6.8199997
2021-02-27,4.7974997
2021-02-28,3.2875
2021-03-01,3.2249997
2021-03-02,1.43
2021-03-03,5.2975
2021-03-04,2.7975001
2021-03-05,0.6925
2021-03-06,1.0999999
2021-03-07,2.5749998
2021-03-08,1.1675
2021-03-09,1.285
2021-03-10,3.8174999
2021-03-11,7.125
2021-03-12,6.0375
2021-03-13,5.1899996
2021-03-14,4.7975
2021-03-15,4.4824996
2021-03-16,3.4775
2021-03-17,2.0949998
2021-03-18,0.205
2021-03-19,0.39499998
2021-03-20,0.79499996
2021-03-21,5.685
2021-03-22,4.8500004
2021-03-23,5.22
2021-03-24,7.6825
2021-03-25,7.2899995
2021-03-26,9.8225
2021-03-27,5.665
2021-03-28,7.1224995
2021-03-29,13.54
2021-03-30,12.657499
2021-03-31,13.124999
2021-04-01,9.16
2021-04-02,5.0475
2021-04-03,5.8325
2021-04-04,4.4374995
2021-04-05,2.6275
2021-04-06,0.9575
2021-04-07,1.6025
2021-04-08,3.2399998
2021-04-09,6.5425
2021-04-10,5.6825
2021-04-11,6.5475
2021-04-12,3.96
2021-04-13,3.7575002
2021-04-14,3.2725
2021-04-15,4.2999997
2021-04-16,6.5099998
2021-04-17,7.875
2021-04-18,8.43
2021-04-19,9.0575
2021-04-20,9.13
2021-04-21,7.5350003
2021-04-22,6.62
2021-04-23,7.995
2021-04-24,6.795
2021-04-25,5.1674995
2021-04-26,4.7
2021-04-27,6.2525
2021-04-28,10.17
2021-04-29,8.4625
2021-04-30,8.25
2021-05-01,8.599999
2021-05-02,6.9599996
2021-05-03,5.7299995
2021-05-04,8.9275
2021-05-05,7.0975
2021-05-06,6.53
2021-05-07,6.0225
2021-05-08,8.619999
2021-05-09,19.255
2021-05-10,19.977499
2021-05-11,13.554999
2021-05-12,11.95
2021-05-13,10.99
2021-05-14,9.4625
2021-05-15,10.2425
2021-05-16,11.175
2021-05-17,11.777499
2021-05-18,11.169999
2021-05-19,10.5275
2021-05-20,11.477499
2021-05-21,11.9375
2021-05-22,10.7125
2021-05-23,10.59
2021-05-24,14.3525
2021-05-25,10.715
2021-05-26,10.754999
2021-05-27,10.8949995
2021-05-28,11.1625
2021-05-29,10.9825
2021-05-30,13.9725
2021-05-31,15.26
2021-06-01,16.59
2021-06-02,17.33
2021-06-03,19.7475
2021-06-04,21.814999
2021-06-05,19.467499
2021-06-06,17.4725
2021-06-07,16.8575
2021-06-08,18.96
2021-06-09,19.335
2021-06-10,20.4975
2021-06-11,20.385
2021-06-12,17.15
2021-06-13,15.0475
2021-06-14,18.66
2021-06-15,17.580002
2021-06-16,19.97
2021-06-17,25.9875
2021-06-18,26.445
2021-06-19,25.71
2021-06-20,22.935
2021-06-21,18.074999
2021-06-22,15.195
2021-06-23,15.789999
2021-06-24,16.7025
2021-06-25,16.635
2021-06-26,18.235
2021-06-27,20.1075
2021-06-28,22.584997
2021-06-29,20.195
2021-06-30,16.87
2021-07-01,15.45
2021-07-02,17.5775
2021-07-03,17.852499
2021-07-04,19.6025
2021-07-05,18.275002
2021-07-06,20.189999
2021-07-07,19.5125
2021-07-08,18.8375
2021-07-09,16.7325
2021-07-10,18.0275
2021-07-11,20.5325
2021-07-12,21.1925
2021-07-13,22.699999
2021-07-14,20.402498
2021-07-15,21.224998
2021-07-16,21.0975
2021-07-17,21.3625
2021-07-18,19.7475
2021-07-19,16.3
2021-07-20,16.892498
2021-07-21,17.95
2021-07-22,16.7375
2021-07-23,15.2125
2021-07-24,20.455
2021-07-25,22.349998
2021-07-26,20.9375
2021-07-27,20.387499
2021-07-28,18.7125
2021-07-29,17.555
2021-07-30,18.595
2021-07-31,17.1425
2021-08-01,16.817501
2021-08-02,15.28
2021-08-03,16.177498
2021-08-04,17.1325
2021-08-05,17.5775
2021-08-06,17.474998
2021-08-07,17.695
2021-08-08,16.69
2021-08-09,16.175
2021-08-10,15.7925005
2021-08-11,16.705
2021-08-12,19.747501
2021-08-13,20.859999
2021-08-14,18.537498
2021-08-15,19.3125
2021-08-16,15.1075
2021-08-17,14.405
2021-08-18,15.937499
2021-08-19,16.425
2021-08-20,15.9775
2021-08-21,16.93
2021-08-22,16.037498
2021-08-23,16.81
2021-08-24,14.51
2021-08-25,14.3225
2021-08-26,14.535
2021-08-27,13.96
2021-08-28,14.297501
2021-08-29,15.39
2021-08-30,16.275
2021-08-31,16.345001
2021-09-01,16.5
2021-09-02,14.2375
2021-09-03,14.584999
2021-09-04,13.867499
