time,EL511
2021-01-01,3.26
2021-01-02,2.6499999
2021-01-03,3.6399999
2021-01-04,2.99
2021-01-05,3.1499999
2021-01-06,2.11
2021-01-07,3.4199998
2021-01-08,1.65
2021-01-09,1.4499999
2021-01-10,3.56
2021-01-11,6.39
2021-01-12,5.49
2021-01-13,5.0699997
2021-01-14,1.8
2021-01-15,1.65
2021-01-16,1.3299999
2021-01-17,4.92
2021-01-18,5.7799997
2021-01-19,8.0
2021-01-20,9.11
2021-01-21,6.8399997
2021-01-22,4.89
2021-01-23,3.6399999
2021-01-24,2.1399999
2021-01-25,2.34
2021-01-26,4.79
2021-01-27,4.94
2021-01-28,4.94
2021-01-29,7.0699997
2021-01-30,0.39999998
2021-01-31,-0.71
2021-02-01,0.75
2021-02-02,4.2599998
2021-02-03,8.2
2021-02-04,6.62
2021-02-05,6.3599997
2021-02-06,2.52
2021-02-07,-3.82
2021-02-08,-4.13
2021-02-09,-3.0
2021-02-10,-3.83
2021-02-11,-5.02
2021-02-12,-4.98
2021-02-13,-4.6
2021-02-14,-0.59999996
2021-02-15,2.99
2021-02-16,7.1
2021-02-17,8.54
2021-02-18,8.19
2021-02-19,7.2799997
2021-02-20,12.09
2021-02-21,11.259999
2021-02-22,11.679999
2021-02-23,12.5199995
2021-02-24,13.99
2021-02-25,9.78
2021-02-26,5.6299996
2021-02-27,3.97
2021-02-28,3.84
2021-03-01,5.3199997
2021-03-02,6.08
2021-03-03,3.85
2021-03-04,3.9299998
2021-03-05,2.1399999
2021-03-06,1.11
2021-03-07,2.9199998
2021-03-08,5.0299997
2021-03-09,5.21
2021-03-10,6.04
2021-03-11,8.63
2021-03-12,6.7999997
2021-03-13,6.8599997
2021-03-14,6.68
2021-03-15,6.52
2021-03-16,5.42
2021-03-17,5.44
2021-03-18,5.0699997
2021-03-19,4.7
2021-03-20,4.15
2021-03-21,6.2799997
2021-03-22,5.5299997
2021-03-23,6.48
2021-03-24,7.0499997
2021-03-25,8.24
2021-03-26,9.73
2021-03-27,7.0499997
2021-03-28,9.07
2021-03-29,10.889999
2021-03-30,12.34
2021-03-31,13.53
2021-04-01,8.59
2021-04-02,5.54
2021-04-03,6.8599997
2021-04-04,6.29
2021-04-05,4.2599998
2021-04-06,2.57
2021-04-07,4.15
2021-04-08,5.91
2021-04-09,7.3599997
2021-04-10,4.7599998
2021-04-11,4.45
2021-04-12,3.87
2021-04-13,5.17
2021-04-14,4.36
2021-04-15,5.31
2021-04-16,6.2
2021-04-17,6.1099997
2021-04-18,7.5499997
2021-04-19,9.059999
2021-04-20,10.0
2021-04-21,7.2599998
2021-04-22,6.0099998
2021-04-23,6.47
2021-04-24,7.45
2021-04-25,6.5499997
2021-04-26,6.47
2021-04-27,9.5
2021-04-28,10.59
2021-04-29,7.56
2021-04-30,7.4199996
2021-05-01,7.47
2021-05-02,7.06
2021-05-03,10.11
2021-05-04,8.74
2021-05-05,7.2
2021-05-06,7.0
2021-05-07,7.23
2021-05-08,10.33
2021-05-09,16.99
2021-05-10,14.2699995
2021-05-11,12.719999
2021-05-12,11.15
2021-05-13,12.28
2021-05-14,10.45
2021-05-15,9.99
2021-05-16,11.41
2021-05-17,10.849999
2021-05-18,11.2699995
2021-05-19,10.84
2021-05-20,12.23
2021-05-21,12.33
2021-05-22,10.29
2021-05-23,11.34
2021-05-24,10.9
2021-05-25,10.559999
2021-05-26,10.82
2021-05-27,10.28
2021-05-28,12.04
2021-05-29,11.84
2021-05-30,14.299999
2021-05-31,16.43
2021-06-01,18.82
2021-06-02,20.51
2021-06-03,18.59
2021-06-04,18.05
2021-06-05,13.75
2021-06-06,15.07
2021-06-07,15.78
2021-06-08,17.69
2021-06-09,17.029999
2021-06-10,17.16
2021-06-11,16.71
2021-06-12,15.15
2021-06-13,15.94
2021-06-14,18.82
2021-06-15,17.02
2021-06-16,21.699999
2021-06-17,22.06
2021-06-18,21.02
2021-06-19,16.67
2021-06-20,16.98
2021-06-21,13.58
2021-06-22,14.4
2021-06-23,14.0199995
2021-06-24,13.679999
2021-06-25,15.589999
2021-06-26,18.33
2021-06-27,19.89
2021-06-28,19.35
2021-06-29,16.039999
2021-06-30,13.83
2021-07-01,15.24
2021-07-02,16.16
2021-07-03,18.289999
2021-07-04,17.619999
2021-07-05,17.14
2021-07-06,17.58
2021-07-07,17.26
2021-07-08,16.8
2021-07-09,16.119999
2021-07-10,16.789999
2021-07-11,17.22
2021-07-12,19.24
2021-07-13,18.15
2021-07-14,17.51
2021-07-15,17.89
2021-07-16,17.39
2021-07-17,18.75
2021-07-18,18.84
2021-07-19,17.609999
2021-07-20,17.32
2021-07-21,18.84
