time,ITH35
2021-01-01,0.06875001
2021-01-02,0.058749996
2021-01-03,1.9575001
2021-01-04,2.235
2021-01-05,2.47625
2021-01-06,1.51375
2021-01-07,-1.6925001
2021-01-08,0.75
2021-01-09,1.245
2021-01-10,0.94624996
2021-01-11,5.79375
2021-01-12,6.4175
2021-01-13,4.4525
2021-01-14,5.3274994
2021-01-15,0.13499999
2021-01-16,4.66875
2021-01-17,5.48875
2021-01-18,4.6074996
2021-01-19,8.6137495
2021-01-20,9.639999
2021-01-21,3.90375
2021-01-22,2.79125
2021-01-23,0.72625
2021-01-24,-1.2425
2021-01-25,-0.85124993
2021-01-26,1.2824999
2021-01-27,6.1025
2021-01-28,8.83375
2021-01-29,8.47625
2021-01-30,3.9137502
2021-01-31,0.55625004
2021-02-01,2.74875
2021-02-02,7.13625
2021-02-03,7.6675
2021-02-04,5.8525
2021-02-05,5.3475
2021-02-06,3.4424999
2021-02-07,1.775
2021-02-08,0.7
2021-02-09,-0.36999997
2021-02-10,-0.21124999
2021-02-11,-2.09125
2021-02-12,0.15125
2021-02-13,-1.34875
2021-02-14,2.9199996
2021-02-15,8.1137495
2021-02-16,9.6275
2021-02-17,8.35
2021-02-18,8.49625
2021-02-19,6.9637494
2021-02-20,10.463749
2021-02-21,9.139999
2021-02-22,8.44
2021-02-23,8.22625
2021-02-24,11.99625
2021-02-25,8.8925
2021-02-26,5.1024995
2021-02-27,5.05
2021-02-28,4.58375
2021-03-01,2.7249997
2021-03-02,4.325
2021-03-03,4.28
2021-03-04,4.38125
2021-03-05,3.1912498
2021-03-06,1.6575
2021-03-07,1.5212499
2021-03-08,4.38125
2021-03-09,5.28625
2021-03-10,8.485001
2021-03-11,8.6025
2021-03-12,6.53375
2021-03-13,5.62625
2021-03-14,6.05
2021-03-15,8.668751
2021-03-16,9.8325
2021-03-17,6.0562496
2021-03-18,6.0887504
2021-03-19,8.14625
2021-03-20,8.33375
2021-03-21,8.67
2021-03-22,5.7300005
2021-03-23,7.8949995
2021-03-24,9.767499
2021-03-25,8.365
2021-03-26,8.855
2021-03-27,5.9550004
2021-03-28,10.225
2021-03-29,12.66
2021-03-30,11.4
2021-03-31,13.44875
2021-04-01,8.74125
2021-04-02,5.8375
2021-04-03,5.69
2021-04-04,6.7025
2021-04-05,5.05875
2021-04-06,2.965
2021-04-07,2.1299999
2021-04-08,6.41875
2021-04-09,5.8575
2021-04-10,2.665
2021-04-11,3.8162498
2021-04-12,3.89375
2021-04-13,5.0675
2021-04-14,5.62
2021-04-15,4.7175
2021-04-16,4.645
2021-04-17,5.5187497
2021-04-18,6.7799997
2021-04-19,7.7174997
2021-04-20,9.0175
2021-04-21,9.493751
2021-04-22,6.6924996
2021-04-23,8.95125
2021-04-24,9.03625
2021-04-25,7.8837495
2021-04-26,6.6749997
2021-04-27,8.09875
2021-04-28,7.7
2021-04-29,5.3424997
2021-04-30,6.4649997
2021-05-01,4.96625
2021-05-02,5.5124993
2021-05-03,7.535
2021-05-04,8.049999
2021-05-05,4.9049997
2021-05-06,5.7474995
2021-05-07,5.9024997
2021-05-08,9.42625
2021-05-09,13.0675
2021-05-10,11.647499
2021-05-11,9.76625
2021-05-12,9.43875
2021-05-13,10.833749
2021-05-14,9.93625
2021-05-15,10.35125
2021-05-16,9.514999
2021-05-17,10.91625
2021-05-18,10.5
2021-05-19,10.0575
2021-05-20,8.88
2021-05-21,10.262499
2021-05-22,9.39875
2021-05-23,8.03
2021-05-24,8.325
2021-05-25,10.455
2021-05-26,9.662499
2021-05-27,10.725
2021-05-28,12.88875
2021-05-29,15.3237505
2021-05-30,13.75
2021-05-31,14.46875
2021-06-01,17.22
2021-06-02,17.20625
2021-06-03,16.6175
2021-06-04,12.90875
2021-06-05,13.724999
2021-06-06,16.1625
2021-06-07,15.48
2021-06-08,14.007499
2021-06-09,15.918749
2021-06-10,18.46625
2021-06-11,17.3475
2021-06-12,15.37625
2021-06-13,17.4425
2021-06-14,17.015
2021-06-15,13.987499
2021-06-16,17.339998
2021-06-17,15.657499
2021-06-18,13.3125
2021-06-19,13.598749
2021-06-20,12.7025
2021-06-21,12.3375
2021-06-22,11.96
2021-06-23,11.91875
2021-06-24,16.598751
2021-06-25,13.65
2021-06-26,14.36875
2021-06-27,14.352501
2021-06-28,14.11875
2021-06-29,16.423748
2021-06-30,14.57625
2021-07-01,15.116249
2021-07-02,17.193748
2021-07-03,17.637499
2021-07-04,16.9275
2021-07-05,15.223749
2021-07-06,14.663749
2021-07-07,16.817501
2021-07-08,16.15625
2021-07-09,15.7525
2021-07-10,16.811249
2021-07-11,15.940001
2021-07-12,16.175
2021-07-13,17.67
2021-07-14,16.0875
2021-07-15,16.81875
2021-07-16,17.922499
2021-07-17,19.7925
2021-07-18,20.868752
2021-07-19,21.4175
2021-07-20,21.23125
2021-07-21,20.802498
2021-07-22,21.9925
2021-07-23,19.84125
2021-07-24,17.855
2021-07-25,17.259998
2021-07-26,17.615
2021-07-27,17.69
2021-07-28,16.545
2021-07-29,15.6075
2021-07-30,14.79375
2021-07-31,15.506248
2021-08-01,15.513749
2021-08-02,14.544999
2021-08-03,14.171249
2021-08-04,15.421249
2021-08-05,15.2575
2021-08-06,16.51125
2021-08-07,15.460001
2021-08-08,16.03625
2021-08-09,15.56875
2021-08-10,17.10375
2021-08-11,16.32875
2021-08-12,15.491249
2021-08-13,17.02125
2021-08-14,16.9275
2021-08-15,16.838749
2021-08-16,13.85625
2021-08-17,15.0175
2021-08-18,15.939999
2021-08-19,15.64875
2021-08-20,16.44375
2021-08-21,16.776249
2021-08-22,16.26125
2021-08-23,16.545
2021-08-24,15.01625
2021-08-25,15.34375
2021-08-26,15.607499
2021-08-27,12.98625
2021-08-28,13.864999
2021-08-29,14.19125
2021-08-30,15.106249
2021-08-31,13.933749
2021-09-01,13.675001
2021-09-02,15.26125
2021-09-03,15.53125
2021-09-04,15.888749
2021-09-05,17.705
2021-09-06,19.506248
2021-09-07,20.458748
2021-09-08,20.624998
2021-09-09,18.99625
2021-09-10,18.01875
2021-09-11,17.595
2021-09-12,14.094999
2021-09-13,15.0625
2021-09-14,15.474999
2021-09-15,14.912499
2021-09-16,15.076249
2021-09-17,14.689999
2021-09-18,16.455
2021-09-19,15.711249
2021-09-20,12.8475
2021-09-21,14.11875
2021-09-22,14.05875
2021-09-23,15.98125
2021-09-24,16.0425
2021-09-25,17.849998
2021-09-26,16.092499
2021-09-27,13.805
2021-09-28,12.125
2021-09-29,10.1625
2021-09-30,12.11875
2021-10-01,13.24625
2021-10-02,9.73875
2021-10-03,10.1425
2021-10-04,11.575
2021-10-05,11.516249
2021-10-06,12.25375
2021-10-07,15.9175
2021-10-08,14.32375
2021-10-09,14.576249
2021-10-10,13.599998
2021-10-11,11.24
2021-10-12,11.661249
2021-10-13,13.1175
2021-10-14,11.40875
2021-10-15,11.008749
2021-10-16,10.11125
2021-10-17,13.298749
2021-10-18,13.028749
2021-10-19,16.09625
2021-10-20,13.241249
2021-10-21,8.41875
2021-10-22,9.41375
2021-10-23,9.83625
2021-10-24,12.27625
2021-10-25,11.77875
2021-10-26,10.995001
2021-10-27,14.94625
2021-10-28,14.094999
2021-10-29,11.908751
2021-10-30,10.3475
2021-10-31,9.32125
2021-11-01,9.43625
2021-11-02,6.4950004
2021-11-03,5.8337502
2021-11-04,6.1812496
2021-11-05,6.05375
2021-11-06,10.713749
2021-11-07,9.63625
2021-11-08,7.535
2021-11-09,12.421249
2021-11-10,10.445
2021-11-11,9.14375
2021-11-12,11.08875
2021-11-13,11.32125
2021-11-14,7.8524995
2021-11-15,7.565
2021-11-16,9.715
2021-11-17,8.40625
2021-11-18,9.995
2021-11-19,10.905
2021-11-20,10.234999
2021-11-21,5.2874994
2021-11-22,4.19
2021-11-23,4.2225
2021-11-24,5.1925
2021-11-25,3.7024999
2021-11-26,4.5425
2021-11-27,3.32875
2021-11-28,1.00375
2021-11-29,0.84875
2021-11-30,8.129999
2021-12-01,7.52125
2021-12-02,2.6399999
2021-12-03,4.3712497
2021-12-04,5.3275
