time,DED41
2021-06-13,17.8575
2021-06-14,15.389999
2021-06-15,18.032501
2021-06-16,20.3475
2021-06-17,21.5225
2021-06-18,21.7825
2021-06-19,23.555
2021-06-20,24.699999
2021-06-21,25.4375
2021-06-22,24.675
2021-06-23,25.119999
2021-06-24,26.42
2021-06-25,23.142498
2021-06-26,20.779999
2021-06-27,21.93
2021-06-28,24.16
2021-06-29,24.8375
2021-06-30,22.8625
2021-07-01,15.1725
2021-07-02,17.3325
2021-07-03,20.297499
2021-07-04,19.4625
2021-07-05,18.7425
2021-07-06,22.380001
2021-07-07,24.8025
2021-07-08,25.09
2021-07-09,23.497501
2021-07-10,22.0775
2021-07-11,21.092499
2021-07-12,22.934998
2021-07-13,23.615
2021-07-14,20.095001
2021-07-15,19.365
2021-07-16,18.017502
2021-07-17,18.425
2021-07-18,18.435
2021-07-19,20.2825
2021-07-20,19.8
2021-07-21,19.087502
2021-07-22,19.384998
2021-07-23,20.337502
2021-07-24,21.942501
2021-07-25,23.1175
2021-07-26,23.1575
2021-07-27,22.792501
2021-07-28,23.0875
2021-07-29,22.497498
2021-07-30,24.642498
2021-07-31,22.48
2021-08-01,20.539999
2021-08-02,17.8125
2021-08-03,18.5325
2021-08-04,19.552498
2021-08-05,17.015
2021-08-06,18.575
2021-08-07,21.064999
2021-08-08,23.220001
2021-08-09,20.9425
2021-08-10,22.105
2021-08-11,20.9225
2021-08-12,22.580002
2021-08-13,23.71
2021-08-14,24.4525
2021-08-15,24.524998
2021-08-16,24.324999
2021-08-17,16.165
2021-08-18,16.285
2021-08-19,16.8975
2021-08-20,18.404999
2021-08-21,19.65
2021-08-22,20.922499
2021-08-23,15.122499
2021-08-24,16.92
2021-08-25,14.4275
2021-08-26,16.3975
2021-08-27,13.595
2021-08-28,12.53
2021-08-29,11.6525
2021-08-30,13.8175
2021-08-31,15.412499
2021-09-01,15.075
2021-09-02,14.3125
2021-09-03,14.74
2021-09-04,15.32
2021-09-05,15.3575
2021-09-06,14.8925
2021-09-07,15.125
2021-09-08,14.465
2021-09-09,14.6975
2021-09-10,15.875
2021-09-11,16.66
2021-09-12,16.3275
2021-09-13,17.455
2021-09-14,18.26
2021-09-15,20.25
2021-09-16,19.137499
2021-09-17,14.4625
2021-09-18,13.137499
2021-09-19,14.1975
2021-09-20,10.424999
2021-09-21,9.825
2021-09-22,10.1875
2021-09-23,11.13
2021-09-24,14.62
2021-09-25,15.24
2021-09-26,17.97
2021-09-27,17.044998
2021-09-28,15.772499
2021-09-29,16.275002
2021-09-30,11.4925
2021-10-01,10.95
2021-10-02,12.3550005
2021-10-03,13.634999
2021-10-04,16.3175
2021-10-05,15.3825
2021-10-06,11.3475
2021-10-07,9.555
2021-10-08,9.3825
2021-10-09,7.245
2021-10-10,5.1924996
2021-10-11,7.5925
2021-10-12,5.9
2021-10-13,4.285
2021-10-14,4.76
2021-10-15,5.455
2021-10-16,6.1499996
2021-10-17,6.65
2021-10-18,6.79
2021-10-19,8.58
2021-10-20,12.4475
2021-10-21,14.129999
2021-10-22,11.594999
2021-10-23,6.465
2021-10-24,3.7399998
2021-10-25,3.1425
2021-10-26,5.075
2021-10-27,5.685
2021-10-28,4.33
2021-10-29,4.3849998
2021-10-30,3.8225
2021-10-31,6.9975004
2021-11-01,8.7575
2021-11-02,8.4175
2021-11-03,8.15
2021-11-04,9.099999
2021-11-05,5.9675
2021-11-06,7.02
2021-11-07,8.08
2021-11-08,5.7725
2021-11-09,4.0825
2021-11-10,4.1324997
2021-11-11,4.7875
2021-11-12,4.7825
2021-11-13,7.085
2021-11-14,5.8275
2021-11-15,5.9874997
2021-11-16,4.8824997
2021-11-17,5.4674997
2021-11-18,3.9674997
2021-11-19,3.7575
2021-11-20,3.595
2021-11-21,4.0874996
2021-11-22,3.415
2021-11-23,1.9949999
2021-11-24,-0.475
2021-11-25,2.6000001
2021-11-26,2.9524999
2021-11-27,3.4599998
2021-11-28,3.8225
2021-11-29,-0.79249996
2021-11-30,1.2325001
2021-12-01,6.2250004
2021-12-02,3.2649999
2021-12-03,0.26749998
2021-12-04,0.675
2021-12-05,1.2125
2021-12-06,1.2249999
2021-12-07,-2.7925
2021-12-08,-1.7349999
2021-12-09,-0.72249997
2021-12-10,-1.2075
2021-12-11,-0.5575
2021-12-12,-3.3675
2021-12-13,0.45749998
2021-12-14,1.9674999
2021-12-15,2.2225
2021-12-16,1.94
2021-12-17,0.0975
2021-12-18,-0.985
2021-12-19,0.5675
2021-12-20,-0.92249995
2021-12-21,-1.7375
2021-12-22,-1.3325
2021-12-23,1.155
2021-12-24,7.3025
2021-12-25,7.922499
2021-12-26,1.0475
2021-12-27,1.005
2021-12-28,3.685
2021-12-29,4.1075
2021-12-30,4.4
2021-12-31,3.8899999
