time,DE12A
2021-01-01,0.31666666
2021-01-02,-1.06
2021-01-03,-0.29999998
2021-01-04,0.37
2021-01-05,0.79333335
2021-01-06,1.1516666
2021-01-07,0.8783333
2021-01-08,0.68333334
2021-01-09,0.83
2021-01-10,0.22166665
2021-01-11,-0.08166667
2021-01-12,1.1266667
2021-01-13,1.3133334
2021-01-14,0.53499997
2021-01-15,-0.71166664
2021-01-16,-2.49
2021-01-17,-3.3183334
2021-01-18,-3.7166665
2021-01-19,1.9666667
2021-01-20,5.578333
2021-01-21,7.278333
2021-01-22,7.026666
2021-01-23,1.6916666
2021-01-24,0.57666665
2021-01-25,1.2133332
2021-01-26,0.7683334
2021-01-27,1.1166667
2021-01-28,1.225
2021-01-29,-1.5916666
2021-01-30,-2.1449997
2021-01-31,-5.748333
2021-02-01,-5.125
2021-02-02,0.85999995
2021-02-03,4.9616666
2021-02-04,1.6616665
2021-02-05,0.0016666651
2021-02-06,-1.6383333
2021-02-07,-5.898333
2021-02-08,-9.325
2021-02-09,-9.106667
2021-02-10,-9.058333
2021-02-11,-6.8583336
2021-02-12,-7.508333
2021-02-13,-6.4816666
2021-02-14,-7.34
2021-02-15,-6.625
2021-02-16,0.58166665
2021-02-17,4.063333
2021-02-18,5.636667
2021-02-19,5.3683333
2021-02-20,5.055
2021-02-21,7.386667
2021-02-22,4.911667
2021-02-23,8.733334
2021-02-24,11.333333
2021-02-25,11.068334
2021-02-26,7.0066667
2021-02-27,5.313333
2021-02-28,2.6049998
2021-03-01,4.358333
2021-03-02,3.905
2021-03-03,6.0516663
2021-03-04,4.2099996
2021-03-05,1.1833333
2021-03-06,0.57666665
2021-03-07,2.9349997
2021-03-08,1.2533332
2021-03-09,-0.21333332
2021-03-10,0.6666667
2021-03-11,5.2599998
2021-03-12,6.97
2021-03-13,6.153333
2021-03-14,5.0216665
2021-03-15,4.68
2021-03-16,3.84
2021-03-17,2.4083333
2021-03-18,0.71166676
2021-03-19,0.7266666
2021-03-20,0.001666675
2021-03-21,3.8783333
2021-03-22,4.113333
2021-03-23,5.4
2021-03-24,7.225
2021-03-25,7.8399997
2021-03-26,9.596666
2021-03-27,6.8716664
2021-03-28,6.9433327
2021-03-29,13.091666
2021-03-30,13.886666
2021-03-31,14.028333
2021-04-01,11.161667
2021-04-02,6.6316667
2021-04-03,4.865
2021-04-04,4.273333
2021-04-05,3.5316665
2021-04-06,1.6933333
2021-04-07,3.21
2021-04-08,4.4116664
2021-04-09,7.376667
2021-04-10,6.2400002
2021-04-11,12.628333
2021-04-12,5.8050003
2021-04-13,4.3016663
2021-04-14,4.0
2021-04-15,3.1766665
2021-04-16,5.888333
2021-04-17,7.4916663
