time,AT130
2021-01-01,3.21
2021-01-02,3.51
2021-01-03,3.55
2021-01-04,3.06
2021-01-05,2.8899999
2021-01-06,2.57
2021-01-07,2.86
2021-01-08,2.3
2021-01-09,1.11
2021-01-10,3.1999998
2021-01-11,5.23
2021-01-12,5.5
2021-01-13,4.06
2021-01-14,1.75
2021-01-15,1.3
2021-01-16,1.18
2021-01-17,4.79
2021-01-18,5.3399997
2021-01-19,7.47
2021-01-20,9.08
2021-01-21,6.48
2021-01-22,4.35
2021-01-23,3.6299999
2021-01-24,1.9499999
2021-01-25,3.25
2021-01-26,4.35
2021-01-27,4.77
2021-01-28,7.39
2021-01-29,8.41
2021-01-30,1.55
2021-01-31,-0.04
2021-02-01,2.53
2021-02-02,7.31
2021-02-03,8.679999
2021-02-04,7.27
2021-02-05,7.97
2021-02-06,3.99
2021-02-07,-3.28
2021-02-08,-4.83
2021-02-09,-4.35
2021-02-10,-3.4399998
2021-02-11,-4.3199997
2021-02-12,-4.54
2021-02-13,-4.0
2021-02-14,0.12
2021-02-15,3.8899999
2021-02-16,7.69
2021-02-17,9.5199995
2021-02-18,8.099999
2021-02-19,7.16
2021-02-20,12.66
2021-02-21,11.969999
2021-02-22,12.759999
2021-02-23,13.17
2021-02-24,14.19
2021-02-25,10.639999
2021-02-26,6.1099997
2021-02-27,3.3899999
2021-02-28,5.04
2021-03-01,4.66
2021-03-02,6.23
2021-03-03,4.7599998
2021-03-04,4.2599998
2021-03-05,3.1299999
2021-03-06,2.07
2021-03-07,2.53
2021-03-08,4.41
2021-03-09,5.5299997
2021-03-10,6.44
2021-03-11,9.19
2021-03-12,6.8599997
2021-03-13,7.0899997
2021-03-14,6.6299996
2021-03-15,6.5899997
2021-03-16,5.6299996
2021-03-17,5.81
2021-03-18,5.44
2021-03-19,5.0299997
2021-03-20,4.8599997
2021-03-21,6.58
2021-03-22,6.2
2021-03-23,6.5899997
2021-03-24,7.64
2021-03-25,8.66
2021-03-26,9.8
2021-03-27,7.39
2021-03-28,9.67
2021-03-29,12.139999
2021-03-30,13.37
2021-03-31,14.799999
2021-04-01,9.96
2021-04-02,6.12
2021-04-03,7.21
2021-04-04,6.0499997
2021-04-05,4.36
2021-04-06,2.08
2021-04-07,3.78
