time,DE22B
2021-07-01,13.985
2021-07-02,15.514999
2021-07-03,17.555
2021-07-04,18.2
2021-07-05,17.57
2021-07-06,19.17
2021-07-07,18.349998
2021-07-08,18.505
2021-07-09,16.48
2021-07-10,17.685
2021-07-11,18.5
2021-07-12,20.119999
2021-07-13,20.279999
2021-07-14,18.419998
2021-07-15,19.91
2021-07-16,18.41
2021-07-17,20.045
2021-07-18,19.515
2021-07-19,16.525
2021-07-20,16.25
2021-07-21,17.985
2021-07-22,18.564999
2021-07-23,17.105
2021-07-24,19.9
2021-07-25,20.505
2021-07-26,20.579998
2021-07-27,18.935
2021-07-28,18.259998
2021-07-29,17.52
2021-07-30,19.27
2021-07-31,17.145
2021-08-01,16.575
2021-08-02,15.95
2021-08-03,16.314999
2021-08-04,16.789999
2021-08-05,16.265
2021-08-06,16.349998
2021-08-07,18.16
2021-08-08,16.46
2021-08-09,16.685
2021-08-10,16.75
2021-08-11,16.849998
2021-08-12,19.845001
2021-08-13,20.785
2021-08-14,18.955
2021-08-15,19.175
2021-08-16,14.905
2021-08-17,14.3949995
2021-08-18,15.7699995
2021-08-19,16.529999
2021-08-20,17.4
2021-08-21,18.349998
2021-08-22,17.455
2021-08-23,16.625
2021-08-24,13.965
2021-08-25,14.674999
2021-08-26,14.93
2021-08-27,13.565
2021-08-28,13.91
2021-08-29,14.764999
2021-08-30,16.0
2021-08-31,16.515
2021-09-01,15.449999
2021-09-02,14.885
2021-09-03,15.434999
2021-09-04,14.21
2021-09-05,13.65
2021-09-06,14.754999
2021-09-07,16.47
2021-09-08,17.605
2021-09-09,19.380001
2021-09-10,19.97
2021-09-11,18.25
2021-09-12,17.06
2021-09-13,14.235
2021-09-14,16.84
2021-09-15,18.575
2021-09-16,15.245
2021-09-17,14.51
2021-09-18,13.355
2021-09-19,12.879999
2021-09-20,11.855
2021-09-21,12.17
2021-09-22,13.775
2021-09-23,14.11
2021-09-24,15.184999
2021-09-25,16.85
2021-09-26,17.779999
2021-09-27,17.695
2021-09-28,12.969999
2021-09-29,11.344999
2021-09-30,11.01
2021-10-01,13.485
2021-10-02,14.559999
2021-10-03,18.59
2021-10-04,12.575
2021-10-05,11.835
2021-10-06,11.844999
2021-10-07,11.235001
2021-10-08,10.105
2021-10-09,8.344999
2021-10-10,6.7699995
2021-10-11,9.215
2021-10-12,8.594999
2021-10-13,8.555
2021-10-14,11.055
2021-10-15,9.91
2021-10-16,6.56
2021-10-17,8.53
2021-10-18,10.17
2021-10-19,12.465
2021-10-20,15.32
2021-10-21,10.224999
2021-10-22,7.2
2021-10-23,6.1349998
2021-10-24,6.2
2021-10-25,8.705
2021-10-26,11.805
2021-10-27,12.584999
2021-10-28,10.92
2021-10-29,10.719999
2021-10-30,10.715
2021-10-31,13.76
2021-11-01,10.985
2021-11-02,7.8849998
2021-11-03,6.1549997
2021-11-04,6.97
2021-11-05,7.66
2021-11-06,8.405
2021-11-07,8.66
2021-11-08,7.715
2021-11-09,7.7299995
2021-11-10,3.56
2021-11-11,4.785
2021-11-12,5.665
2021-11-13,5.4249997
2021-11-14,6.875
2021-11-15,5.1449995
2021-11-16,3.955
2021-11-17,5.47
2021-11-18,8.209999
2021-11-19,10.33
2021-11-20,9.705
2021-11-21,6.555
2021-11-22,3.165
2021-11-23,4.21
2021-11-24,5.7
2021-11-25,4.055
2021-11-26,3.36
2021-11-27,2.645
2021-11-28,1.06
2021-11-29,1.795
2021-11-30,4.645
2021-12-01,6.97
2021-12-02,1.305
2021-12-03,0.925
2021-12-04,2.395
2021-12-05,3.545
2021-12-06,1.5799999
2021-12-07,1.905
2021-12-08,2.715
2021-12-09,2.245
2021-12-10,1.64
2021-12-11,-1.16
2021-12-12,3.715
2021-12-13,8.035
2021-12-14,7.26
2021-12-15,8.105
2021-12-16,7.455
2021-12-17,6.6299996
2021-12-18,6.3999996
2021-12-19,5.865
2021-12-20,-0.40999997
2021-12-21,-3.585
2021-12-22,-3.435
2021-12-23,0.505
2021-12-24,4.9249997
2021-12-25,-4.575
2021-12-26,-5.0950003
2021-12-27,1.4
2021-12-28,5.7349997
2021-12-29,7.1349998
2021-12-30,12.32
2021-12-31,13.215
