time,BG422
2021-07-18,19.869999
2021-07-19,16.52
2021-07-20,16.15
2021-07-21,16.89
2021-07-22,18.59
2021-07-23,18.05
2021-07-24,19.109999
2021-07-25,20.359999
2021-07-26,20.49
2021-07-27,18.81
2021-07-28,18.81
2021-07-29,17.71
2021-07-30,19.24
2021-07-31,17.23
2021-08-01,16.38
2021-08-02,14.87
2021-08-03,14.88
2021-08-04,16.33
2021-08-05,17.76
2021-08-06,18.14
2021-08-07,18.42
2021-08-08,16.869999
2021-08-09,17.02
2021-08-10,16.779999
2021-08-11,17.84
2021-08-12,19.72
2021-08-13,19.51
2021-08-14,18.47
2021-08-15,20.14
2021-08-16,15.469999
2021-08-17,14.179999
2021-08-18,16.369999
2021-08-19,16.69
2021-08-20,17.6
2021-08-21,18.449999
2021-08-22,18.63
2021-08-23,16.859999
2021-08-24,14.49
2021-08-25,15.38
2021-08-26,14.679999
2021-08-27,14.08
2021-08-28,14.96
2021-08-29,15.25
2021-08-30,17.08
2021-08-31,16.08
2021-09-01,14.49
2021-09-02,14.62
2021-09-03,16.58
2021-09-04,14.15
2021-09-05,15.45
2021-09-06,16.369999
2021-09-07,17.23
2021-09-08,18.8
2021-09-09,20.18
2021-09-10,20.33
2021-09-11,18.699999
2021-09-12,16.98
2021-09-13,15.19
2021-09-14,17.699999
2021-09-15,18.9
2021-09-16,15.049999
2021-09-17,14.95
2021-09-18,14.62
2021-09-19,12.46
2021-09-20,11.219999
2021-09-21,10.88
2021-09-22,12.53
2021-09-23,14.849999
2021-09-24,15.69
2021-09-25,15.92
2021-09-26,17.73
2021-09-27,16.869999
2021-09-28,12.91
2021-09-29,11.08
2021-09-30,11.139999
2021-10-01,14.12
2021-10-02,14.929999
2021-10-03,16.81
2021-10-04,12.75
2021-10-05,12.91
2021-10-06,11.65
2021-10-07,11.05
2021-10-08,10.599999
2021-10-09,9.75
2021-10-10,8.58
2021-10-11,10.94
2021-10-12,9.34
2021-10-13,9.04
2021-10-14,11.48
2021-10-15,10.44
2021-10-16,6.69
2021-10-17,8.21
2021-10-18,10.75
2021-10-19,14.889999
2021-10-20,16.33
2021-10-21,10.37
2021-10-22,7.77
2021-10-23,6.62
2021-10-24,7.41
2021-10-25,9.75
2021-10-26,12.19
2021-10-27,12.809999
2021-10-28,10.96
2021-10-29,13.32
2021-10-30,12.94
2021-10-31,13.58
2021-11-01,10.179999
2021-11-02,8.34
2021-11-03,5.35
2021-11-04,6.71
2021-11-05,7.89
2021-11-06,8.51
2021-11-07,8.8
2021-11-08,7.97
2021-11-09,7.3799996
2021-11-10,3.3999999
2021-11-11,4.43
2021-11-12,7.3799996
2021-11-13,8.16
2021-11-14,7.3999996
2021-11-15,6.2799997
2021-11-16,4.94
2021-11-17,6.27
2021-11-18,8.26
2021-11-19,10.309999
2021-11-20,9.469999
2021-11-21,6.46
2021-11-22,2.87
2021-11-23,3.36
2021-11-24,5.5499997
2021-11-25,3.29
2021-11-26,3.8899999
2021-11-27,2.85
2021-11-28,1.4499999
2021-11-29,1.5699999
2021-11-30,5.89
2021-12-01,7.72
2021-12-02,2.3799999
2021-12-03,2.31
2021-12-04,4.18
2021-12-05,3.9599998
2021-12-06,1.9799999
2021-12-07,3.1799998
2021-12-08,4.44
2021-12-09,3.46
2021-12-10,1.78
2021-12-11,-0.22999999
2021-12-12,6.22
2021-12-13,8.639999
2021-12-14,7.44
2021-12-15,8.53
2021-12-16,8.55
2021-12-17,7.5499997
2021-12-18,6.2799997
2021-12-19,5.67
2021-12-20,0.93
2021-12-21,-3.34
2021-12-22,-3.6999998
2021-12-23,2.18
2021-12-24,7.1099997
2021-12-25,-1.01
2021-12-26,-1.51
2021-12-27,5.72
2021-12-28,8.26
2021-12-29,8.889999
2021-12-30,13.259999
2021-12-31,13.469999
